title,lv_cnt,prev_lv_cnt,lv_node_cnt,coll_cnt,xml_tag,tag_name,tag_label,coll_name,tag_pname,url
aix,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/aix
aix,1,0,1,0,view,AIX_Audit,AIX_Audit,,Fabrix,http://10.211.55.122:8000/app/aix/AIX_Audit
aix,2,1,2,1,coll,2_AIX_Audit,AIX_Audit,Dashboards,AIX_Audit,http://10.211.55.122:8000/app/aix/AIX_Audit
aix,3,1,2,1,coll,3_AIX_Audit,AIX_Audit,Dashboards,2_AIX_Audit,http://10.211.55.122:8000/app/aix/AIX_Audit
aix,4,1,2,1,coll,4_AIX_Audit,AIX_Audit,Dashboards,3_AIX_Audit,http://10.211.55.122:8000/app/aix/AIX_Audit
aix,1,1,2,1,coll,Dashboards,Dashboards,Dashboards,Fabrix,
aix,2,1,1,1,view,AIX_Audit,AIX_Audit,Dashboards,Dashboards,http://10.211.55.122:8000/app/aix/AIX_Audit
APM_dynatrace,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/APM_dynatrace
APM_dynatrace,1,0,1,0,view,application_at_a_glance,application_at_a_glance,,Fabrix,http://10.211.55.122:8000/app/APM_dynatrace/application_at_a_glance
APM_dynatrace,2,1,2,0,view,2_application_at_a_glance,application_at_a_glance,,application_at_a_glance,http://10.211.55.122:8000/app/APM_dynatrace/application_at_a_glance
APM_dynatrace,3,1,2,0,view,3_application_at_a_glance,application_at_a_glance,,2_application_at_a_glance,http://10.211.55.122:8000/app/APM_dynatrace/application_at_a_glance
APM_dynatrace,4,1,2,0,view,4_application_at_a_glance,application_at_a_glance,,3_application_at_a_glance,http://10.211.55.122:8000/app/APM_dynatrace/application_at_a_glance
APM_dynatrace,1,1,2,0,view,visits_on_a_map,visits_on_a_map,,Fabrix,http://10.211.55.122:8000/app/APM_dynatrace/visits_on_a_map
APM_dynatrace,2,1,3,0,view,2_visits_on_a_map,visits_on_a_map,,visits_on_a_map,http://10.211.55.122:8000/app/APM_dynatrace/visits_on_a_map
APM_dynatrace,3,1,3,0,view,3_visits_on_a_map,visits_on_a_map,,2_visits_on_a_map,http://10.211.55.122:8000/app/APM_dynatrace/visits_on_a_map
APM_dynatrace,4,1,3,0,view,4_visits_on_a_map,visits_on_a_map,,3_visits_on_a_map,http://10.211.55.122:8000/app/APM_dynatrace/visits_on_a_map
APM_dynatrace,1,1,3,0,view,key_analytics_metrics,key_analytics_metrics,,Fabrix,http://10.211.55.122:8000/app/APM_dynatrace/key_analytics_metrics
APM_dynatrace,2,1,4,1,coll,2_key_analytics_metrics,key_analytics_metrics,App Details,key_analytics_metrics,http://10.211.55.122:8000/app/APM_dynatrace/key_analytics_metrics
APM_dynatrace,3,1,4,1,coll,3_key_analytics_metrics,key_analytics_metrics,App Details,2_key_analytics_metrics,http://10.211.55.122:8000/app/APM_dynatrace/key_analytics_metrics
APM_dynatrace,4,1,4,1,coll,4_key_analytics_metrics,key_analytics_metrics,App Details,3_key_analytics_metrics,http://10.211.55.122:8000/app/APM_dynatrace/key_analytics_metrics
APM_dynatrace,1,1,4,1,coll,App Details,App Details,App Details,Fabrix,
APM_dynatrace,2,1,1,1,view,action_details,action_details,App Details,App Details,http://10.211.55.122:8000/app/APM_dynatrace/action_details
APM_dynatrace,2,2,2,1,view,detail_user_actions_table,detail_user_actions_table,App Details,App Details,http://10.211.55.122:8000/app/APM_dynatrace/detail_user_actions_table
APM_dynatrace,2,2,3,1,view,detail_transactions_table,detail_transactions_table,App Details,App Details,http://10.211.55.122:8000/app/APM_dynatrace/detail_transactions_table
APM_dynatrace,1,2,1,1,coll,Searches & Reports,Searches & Reports,Searches & Reports,Fabrix,
APM_dynatrace,2,1,1,2,coll,Reports,Reports,Reports,Searches & Reports,
APM_dynatrace,3,2,1,2,saved,APM_dynatrace_12_unclassified,unclassified,Reports,Reports,http://10.211.55.122:8000/app/APM_dynatrace
APM_dynatrace,2,3,1,1,saved,APM_dynatrace_15_unclassified,unclassified,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/APM_dynatrace
APM_dynatrace,1,2,1,0,view,about_dashboard,about_dashboard,,Fabrix,http://10.211.55.122:8000/app/APM_dynatrace/about_dashboard
APM_dynatrace,2,1,2,0,view,2_about_dashboard,about_dashboard,,about_dashboard,http://10.211.55.122:8000/app/APM_dynatrace/about_dashboard
APM_dynatrace,3,1,2,0,view,3_about_dashboard,about_dashboard,,2_about_dashboard,http://10.211.55.122:8000/app/APM_dynatrace/about_dashboard
APM_dynatrace,4,1,2,0,view,4_about_dashboard,about_dashboard,,3_about_dashboard,http://10.211.55.122:8000/app/APM_dynatrace/about_dashboard
APM_dynatrace,1,1,2,0,view,about_dashboard,about_dashboard,,Fabrix,http://10.211.55.122:8000/app/APM_dynatrace/about_dashboard
CDR,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/CDR
CDR,1,0,1,0,view,CDR_dashboard,CDR_dashboard,,Fabrix,http://10.211.55.122:8000/app/CDR/CDR_dashboard
CDR,2,1,2,1,coll,2_CDR_dashboard,CDR_dashboard,Dashboards,CDR_dashboard,http://10.211.55.122:8000/app/CDR/CDR_dashboard
CDR,3,1,2,1,coll,3_CDR_dashboard,CDR_dashboard,Dashboards,2_CDR_dashboard,http://10.211.55.122:8000/app/CDR/CDR_dashboard
CDR,4,1,2,1,coll,4_CDR_dashboard,CDR_dashboard,Dashboards,3_CDR_dashboard,http://10.211.55.122:8000/app/CDR/CDR_dashboard
CDR,1,1,2,1,coll,Dashboards,Dashboards,Dashboards,Fabrix,
CDR,2,1,1,1,view,CDR_4_unclassified,unclassified,Dashboards,Dashboards,http://10.211.55.122:8000/app/CDR
CDR,1,2,1,1,coll,Views,Views,Views,Fabrix,
CDR,2,1,1,1,view,CDR_8_unclassified,unclassified,Views,Views,http://10.211.55.122:8000/app/CDR
CDR,1,2,1,1,coll,Searches & Reports,Searches & Reports,Searches & Reports,Fabrix,
CDR,2,1,1,2,coll,Reports,Reports,Reports,Searches & Reports,
CDR,3,2,1,2,saved,CDR_13_unclassified,unclassified,Reports,Reports,http://10.211.55.122:8000/app/CDR
CDR,2,3,1,1,saved,CDR_16_unclassified,unclassified,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/CDR
cisco_cdr,0,0,1,0,,,,,,
cisco_cdr,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/cisco_cdr
cisco_cdr,1,0,1,0,view,home,home,,Fabrix,http://10.211.55.122:8000/app/cisco_cdr/home
cisco_cdr,2,1,2,1,coll,2_home,home,Browse,home,http://10.211.55.122:8000/app/cisco_cdr/home
cisco_cdr,3,1,2,1,coll,3_home,home,Browse,2_home,http://10.211.55.122:8000/app/cisco_cdr/home
cisco_cdr,4,1,2,1,coll,4_home,home,Browse,3_home,http://10.211.55.122:8000/app/cisco_cdr/home
cisco_cdr,1,1,2,1,coll,Browse,Browse,Browse,Fabrix,
cisco_cdr,2,1,1,1,view,browse,browse,Browse,Browse,http://10.211.55.122:8000/app/cisco_cdr/browse
cisco_cdr,2,2,2,1,view,browse,browse,Browse,Browse,http://10.211.55.122:8000/app/cisco_cdr/browse
cisco_cdr,2,2,3,1,view,devices,devices,Browse,Browse,http://10.211.55.122:8000/app/cisco_cdr/devices
cisco_cdr,2,2,4,1,view,phone_numbers,phone_numbers,Browse,Browse,http://10.211.55.122:8000/app/cisco_cdr/phone_numbers
cisco_cdr,2,2,5,1,view,gateways,gateways,Browse,Browse,http://10.211.55.122:8000/app/cisco_cdr/gateways
cisco_cdr,2,2,6,1,view,sites,sites,Browse,Browse,http://10.211.55.122:8000/app/cisco_cdr/sites
cisco_cdr,1,2,1,1,coll,Report,Report,Report,Fabrix,
cisco_cdr,2,1,1,1,view,general_report,general_report,Report,Report,http://10.211.55.122:8000/app/cisco_cdr/general_report
cisco_cdr,2,2,2,1,view,gateway_utilization,gateway_utilization,Report,Report,http://10.211.55.122:8000/app/cisco_cdr/gateway_utilization
cisco_cdr,2,2,3,1,view,busy_hour_calculator,busy_hour_calculator,Report,Report,http://10.211.55.122:8000/app/cisco_cdr/busy_hour_calculator
cisco_cdr,2,2,4,1,view,call_detail,call_detail,Report,Report,http://10.211.55.122:8000/app/cisco_cdr/call_detail
cisco_cdr,2,2,5,1,view,phone_number_detail,phone_number_detail,Report,Report,http://10.211.55.122:8000/app/cisco_cdr/phone_number_detail
cisco_cdr,2,2,6,1,view,phone_number_detail,phone_number_detail,Report,Report,http://10.211.55.122:8000/app/cisco_cdr/phone_number_detail
cisco_cdr,2,2,7,2,coll,Saved reports,Saved reports,Saved reports,Report,
cisco_cdr,3,2,1,2,saved,cisco_cdr_24_unclassified,unclassified,Saved reports,Saved reports,http://10.211.55.122:8000/app/cisco_cdr
cisco_cdr,4,3,1,2,href,saved/searches,Manage Reports,Saved reports,Saved reports,http://10.211.55.122:8000/app/cisco_cdr/saved/searches
cisco_cdr,4,4,2,2,href,saved/searches,,Saved reports,Saved reports,http://10.211.55.122:8000/app/cisco_cdr/saved/searches
cisco_cdr,3,4,1,2,coll,Dashboards,Dashboards,Dashboards,Report,
cisco_cdr,4,3,1,2,view,cisco_cdr_31_unclassified,unclassified,Dashboards,Dashboards,http://10.211.55.122:8000/app/cisco_cdr
cisco_cdr,4,4,2,2,href,data/ui/views,Manage Dashboards and Views,Dashboards,Dashboards,http://10.211.55.122:8000/app/cisco_cdr/data/ui/views
cisco_cdr,3,4,1,2,coll,Advanced views,Advanced views,Advanced views,Report,
cisco_cdr,4,3,1,2,view,cisco_cdr_search,search,Advanced views,Advanced views,http://10.211.55.122:8000/app/cisco_cdr/search
cisco_cdr,4,4,2,2,view,charting,charting,Advanced views,Advanced views,http://10.211.55.122:8000/app/cisco_cdr/charting
cisco_cdr,4,4,3,2,view,maps,maps,Advanced views,Advanced views,http://10.211.55.122:8000/app/cisco_cdr/maps
cisco_cdr,2,4,1,0,view,cisco_cdr_search,search,,,http://10.211.55.122:8000/app/cisco_cdr/search
cisco_cdr,2,2,2,1,coll,Setup,Setup,Setup,,
cisco_cdr,3,2,1,1,href,setup_data_inputs,Set up data inputs,Setup,Setup,http://10.211.55.122:8000/app/cisco_cdr/setup_data_inputs
cisco_cdr,3,3,2,1,href,setup_clusters,Build the cluster list,Setup,Setup,http://10.211.55.122:8000/app/cisco_cdr/setup_clusters
cisco_cdr,3,3,3,1,href,setup_sites,Define sites (optional),Setup,Setup,http://10.211.55.122:8000/app/cisco_cdr/setup_sites
cisco_cdr,3,3,4,1,href,setup_groups,Define groups (optional),Setup,Setup,http://10.211.55.122:8000/app/cisco_cdr/setup_groups
cisco_cdr,3,3,5,1,href,setup_shell_script,Set up shell script to prevent performance degradation,Setup,Setup,http://10.211.55.122:8000/app/cisco_cdr/setup_shell_script
cisco_cdr,3,3,6,1,href,data_health_checks,Run health checks,Setup,Setup,http://10.211.55.122:8000/app/cisco_cdr/data_health_checks
cisco_cdr,3,3,7,1,href,deployment_snapshot,CUCM deployment snapshot,Setup,Setup,http://10.211.55.122:8000/app/cisco_cdr/deployment_snapshot
CiscoACIForSplunkEnterprise,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise
CiscoACIForSplunkEnterprise,1,0,1,0,view,home_page,home_page,,Fabrix,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/home_page
CiscoACIForSplunkEnterprise,2,1,2,0,view,2_home_page,home_page,,home_page,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/home_page
CiscoACIForSplunkEnterprise,3,1,2,0,view,3_home_page,home_page,,2_home_page,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/home_page
CiscoACIForSplunkEnterprise,4,1,2,0,view,4_home_page,home_page,,3_home_page,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/home_page
CiscoACIForSplunkEnterprise,1,1,2,0,view,authentication,authentication,,Fabrix,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/authentication
CiscoACIForSplunkEnterprise,2,1,3,0,view,2_authentication,authentication,,authentication,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/authentication
CiscoACIForSplunkEnterprise,3,1,3,0,view,3_authentication,authentication,,2_authentication,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/authentication
CiscoACIForSplunkEnterprise,4,1,3,0,view,4_authentication,authentication,,3_authentication,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/authentication
CiscoACIForSplunkEnterprise,1,1,3,0,view,help_desk,help_desk,,Fabrix,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/help_desk
CiscoACIForSplunkEnterprise,2,1,4,1,coll,2_help_desk,help_desk,Fabric,help_desk,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/help_desk
CiscoACIForSplunkEnterprise,3,1,4,1,coll,3_help_desk,help_desk,Fabric,2_help_desk,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/help_desk
CiscoACIForSplunkEnterprise,4,1,4,1,coll,4_help_desk,help_desk,Fabric,3_help_desk,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/help_desk
CiscoACIForSplunkEnterprise,1,1,4,1,coll,Fabric,Fabric,Fabric,Fabrix,
CiscoACIForSplunkEnterprise,2,1,1,1,view,fabric_dashboard,fabric_dashboard,Fabric,Fabric,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/fabric_dashboard
CiscoACIForSplunkEnterprise,2,2,2,1,view,path_degrade,path_degrade,Fabric,Fabric,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/path_degrade
CiscoACIForSplunkEnterprise,1,2,1,1,coll,Tenants,Tenants,Tenants,Fabrix,
CiscoACIForSplunkEnterprise,2,1,1,1,view,tenant_dashboard,tenant_dashboard,Tenants,Tenants,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/tenant_dashboard
CiscoACIForSplunkEnterprise,2,2,2,1,view,tenant_counters,tenant_counters,Tenants,Tenants,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/tenant_counters
CiscoACIForSplunkEnterprise,1,2,1,0,view,vmware,vmware,,Fabrix,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/vmware
CiscoACIForSplunkEnterprise,2,1,2,0,view,2_vmware,vmware,,vmware,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/vmware
CiscoACIForSplunkEnterprise,3,1,2,0,view,3_vmware,vmware,,2_vmware,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/vmware
CiscoACIForSplunkEnterprise,4,1,2,0,view,4_vmware,vmware,,3_vmware,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/vmware
CiscoACIForSplunkEnterprise,1,1,2,0,view,CiscoACIForSplunkEnterprise_search,search,,Fabrix,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/search
CiscoACIForSplunkEnterprise,2,1,3,0,href,2_CiscoACIForSplunkEnterprise_search,search,,CiscoACIForSplunkEnterprise_search,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/search
CiscoACIForSplunkEnterprise,3,1,3,0,href,3_CiscoACIForSplunkEnterprise_search,search,,2_CiscoACIForSplunkEnterprise_search,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/search
CiscoACIForSplunkEnterprise,4,1,3,0,href,4_CiscoACIForSplunkEnterprise_search,search,,3_CiscoACIForSplunkEnterprise_search,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/search
CiscoACIForSplunkEnterprise,1,1,3,0,href,setup_guide,Setup Guide,,,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/setup_guide
CiscoACIForSplunkEnterprise,2,1,4,0,href,2_setup_guide,Setup Guide,,setup_guide,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/setup_guide
CiscoACIForSplunkEnterprise,3,1,4,0,href,3_setup_guide,Setup Guide,,2_setup_guide,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/setup_guide
CiscoACIForSplunkEnterprise,4,1,4,0,href,4_setup_guide,Setup Guide,,3_setup_guide,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/setup_guide
CiscoACIForSplunkEnterprise,1,1,4,0,href,setup_guide,,,,http://10.211.55.122:8000/app/CiscoACIForSplunkEnterprise/setup_guide
CiscoNexus9kForSplunkEntreprise,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise
CiscoNexus9kForSplunkEntreprise,1,0,1,0,view,home,home,,Fabrix,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/home
CiscoNexus9kForSplunkEntreprise,2,1,2,1,coll,2_home,home,Inventory,home,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/home
CiscoNexus9kForSplunkEntreprise,3,1,2,1,coll,3_home,home,Inventory,2_home,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/home
CiscoNexus9kForSplunkEntreprise,4,1,2,1,coll,4_home,home,Inventory,3_home,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/home
CiscoNexus9kForSplunkEntreprise,1,1,2,1,coll,Inventory,Inventory,Inventory,Fabrix,
CiscoNexus9kForSplunkEntreprise,2,1,1,1,view,inventory,inventory,Inventory,Inventory,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/inventory
CiscoNexus9kForSplunkEntreprise,2,2,2,1,view,resource_summary,resource_summary,Inventory,Inventory,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/resource_summary
CiscoNexus9kForSplunkEntreprise,2,2,3,1,view,default,default,Inventory,Inventory,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/default
CiscoNexus9kForSplunkEntreprise,2,2,4,1,href,forcedirected,Network Topology,Inventory,Inventory,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/forcedirected
CiscoNexus9kForSplunkEntreprise,1,2,1,0,view,nexus9k_power_details,nexus9k_power_details,,Fabrix,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/nexus9k_power_details
CiscoNexus9kForSplunkEntreprise,2,1,2,1,coll,2_nexus9k_power_details,nexus9k_power_details,Performance,nexus9k_power_details,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/nexus9k_power_details
CiscoNexus9kForSplunkEntreprise,3,1,2,1,coll,3_nexus9k_power_details,nexus9k_power_details,Performance,2_nexus9k_power_details,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/nexus9k_power_details
CiscoNexus9kForSplunkEntreprise,4,1,2,1,coll,4_nexus9k_power_details,nexus9k_power_details,Performance,3_nexus9k_power_details,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/nexus9k_power_details
CiscoNexus9kForSplunkEntreprise,1,1,2,1,coll,Performance,Performance,Performance,Fabrix,
CiscoNexus9kForSplunkEntreprise,2,1,1,1,view,interfaces,interfaces,Performance,Performance,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/interfaces
CiscoNexus9kForSplunkEntreprise,2,2,2,1,view,single_interface,single_interface,Performance,Performance,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/single_interface
CiscoNexus9kForSplunkEntreprise,1,2,1,1,coll,Switching,Switching,Switching,Fabrix,
CiscoNexus9kForSplunkEntreprise,2,1,1,1,view,cdp_neighbor,cdp_neighbor,Switching,Switching,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/cdp_neighbor
CiscoNexus9kForSplunkEntreprise,1,2,1,0,view,temperature,temperature,,Fabrix,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/temperature
CiscoNexus9kForSplunkEntreprise,2,1,2,0,view,2_temperature,temperature,,temperature,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/temperature
CiscoNexus9kForSplunkEntreprise,3,1,2,0,view,3_temperature,temperature,,2_temperature,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/temperature
CiscoNexus9kForSplunkEntreprise,4,1,2,0,view,4_temperature,temperature,,3_temperature,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/temperature
CiscoNexus9kForSplunkEntreprise,1,1,2,0,view,auditing,auditing,,Fabrix,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/auditing
CiscoNexus9kForSplunkEntreprise,2,1,3,0,view,2_auditing,auditing,,auditing,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/auditing
CiscoNexus9kForSplunkEntreprise,3,1,3,0,view,3_auditing,auditing,,2_auditing,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/auditing
CiscoNexus9kForSplunkEntreprise,4,1,3,0,view,4_auditing,auditing,,3_auditing,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/auditing
CiscoNexus9kForSplunkEntreprise,1,1,3,0,view,CiscoNexus9kForSplunkEntreprise_search,search,,Fabrix,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/search
CiscoNexus9kForSplunkEntreprise,2,1,4,1,coll,2_CiscoNexus9kForSplunkEntreprise_search,search,Custom Reports,CiscoNexus9kForSplunkEntreprise_search,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/search
CiscoNexus9kForSplunkEntreprise,3,1,4,1,coll,3_CiscoNexus9kForSplunkEntreprise_search,search,Custom Reports,2_CiscoNexus9kForSplunkEntreprise_search,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/search
CiscoNexus9kForSplunkEntreprise,4,1,4,1,coll,4_CiscoNexus9kForSplunkEntreprise_search,search,Custom Reports,3_CiscoNexus9kForSplunkEntreprise_search,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise/search
CiscoNexus9kForSplunkEntreprise,1,1,4,1,coll,Custom Reports,Custom Reports,Custom Reports,Fabrix,
CiscoNexus9kForSplunkEntreprise,2,1,1,1,view,CiscoNexus9kForSplunkEntreprise_21_unclassified,unclassified,Custom Reports,Custom Reports,http://10.211.55.122:8000/app/CiscoNexus9kForSplunkEntreprise
compuwareapm,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/compuwareapm
compuwareapm,1,0,1,0,view,application_at_a_glance,application_at_a_glance,,Fabrix,http://10.211.55.122:8000/app/compuwareapm/application_at_a_glance
compuwareapm,2,1,2,0,view,2_application_at_a_glance,application_at_a_glance,,application_at_a_glance,http://10.211.55.122:8000/app/compuwareapm/application_at_a_glance
compuwareapm,3,1,2,0,view,3_application_at_a_glance,application_at_a_glance,,2_application_at_a_glance,http://10.211.55.122:8000/app/compuwareapm/application_at_a_glance
compuwareapm,4,1,2,0,view,4_application_at_a_glance,application_at_a_glance,,3_application_at_a_glance,http://10.211.55.122:8000/app/compuwareapm/application_at_a_glance
compuwareapm,1,1,2,0,view,visits_on_a_map,visits_on_a_map,,Fabrix,http://10.211.55.122:8000/app/compuwareapm/visits_on_a_map
compuwareapm,2,1,3,0,view,2_visits_on_a_map,visits_on_a_map,,visits_on_a_map,http://10.211.55.122:8000/app/compuwareapm/visits_on_a_map
compuwareapm,3,1,3,0,view,3_visits_on_a_map,visits_on_a_map,,2_visits_on_a_map,http://10.211.55.122:8000/app/compuwareapm/visits_on_a_map
compuwareapm,4,1,3,0,view,4_visits_on_a_map,visits_on_a_map,,3_visits_on_a_map,http://10.211.55.122:8000/app/compuwareapm/visits_on_a_map
compuwareapm,1,1,3,0,view,key_analytics_metrics,key_analytics_metrics,,Fabrix,http://10.211.55.122:8000/app/compuwareapm/key_analytics_metrics
compuwareapm,2,1,4,1,coll,2_key_analytics_metrics,key_analytics_metrics,App Details,key_analytics_metrics,http://10.211.55.122:8000/app/compuwareapm/key_analytics_metrics
compuwareapm,3,1,4,1,coll,3_key_analytics_metrics,key_analytics_metrics,App Details,2_key_analytics_metrics,http://10.211.55.122:8000/app/compuwareapm/key_analytics_metrics
compuwareapm,4,1,4,1,coll,4_key_analytics_metrics,key_analytics_metrics,App Details,3_key_analytics_metrics,http://10.211.55.122:8000/app/compuwareapm/key_analytics_metrics
compuwareapm,1,1,4,1,coll,App Details,App Details,App Details,Fabrix,
compuwareapm,2,1,1,1,view,action_details,action_details,App Details,App Details,http://10.211.55.122:8000/app/compuwareapm/action_details
compuwareapm,2,2,2,1,view,detail_user_actions_table,detail_user_actions_table,App Details,App Details,http://10.211.55.122:8000/app/compuwareapm/detail_user_actions_table
compuwareapm,2,2,3,1,view,detail_transactions_table,detail_transactions_table,App Details,App Details,http://10.211.55.122:8000/app/compuwareapm/detail_transactions_table
compuwareapm,1,2,1,1,coll,Searches & Reports,Searches & Reports,Searches & Reports,Fabrix,
compuwareapm,2,1,1,2,coll,Reports,Reports,Reports,Searches & Reports,
compuwareapm,3,2,1,2,saved,compuwareapm_12_unclassified,unclassified,Reports,Reports,http://10.211.55.122:8000/app/compuwareapm
compuwareapm,2,3,1,1,saved,compuwareapm_15_unclassified,unclassified,Searches & Reports,Searches & Reports,http://10.211.55.122:8000/app/compuwareapm
compuwareapm,1,2,1,0,view,about_dashboard,about_dashboard,,Fabrix,http://10.211.55.122:8000/app/compuwareapm/about_dashboard
compuwareapm,2,1,2,0,view,2_about_dashboard,about_dashboard,,about_dashboard,http://10.211.55.122:8000/app/compuwareapm/about_dashboard
compuwareapm,3,1,2,0,view,3_about_dashboard,about_dashboard,,2_about_dashboard,http://10.211.55.122:8000/app/compuwareapm/about_dashboard
compuwareapm,4,1,2,0,view,4_about_dashboard,about_dashboard,,3_about_dashboard,http://10.211.55.122:8000/app/compuwareapm/about_dashboard
compuwareapm,1,1,2,0,view,about_dashboard,about_dashboard,,Fabrix,http://10.211.55.122:8000/app/compuwareapm/about_dashboard
fi_proto_link,0,0,1,0,nav,Fabrix,Fabrix,,Fabrix,http://10.211.55.122:8000/app/fi_proto_link
fi_proto_link,1,0,1,1,coll,Dashboards,Dashboards,Dashboards,Fabrix,
fi_proto_link,2,1,1,1,view,overview,overview,Dashboards,Dashboards,http://10.211.55.122:8000/app/fi_proto_link/overview
fi_proto_link,2,2,2,1,view,overall_stat,overall_stat,Dashboards,Dashboards,http://10.211.55.122:8000/app/fi_proto_link/overall_stat
fi_proto_link,2,2,3,1,view,cyber_threat_new,cyber_threat_new,Dashboards,Dashboards,http://10.211.55.122:8000/app/fi_proto_link/cyber_threat_new
fi_proto_link,1,2,1,1,coll,Traffic,Traffic,Traffic,Fabrix,
fi_proto_link,2,1,1,1,view,traffic_by_application,traffic_by_application,Traffic,Traffic,http://10.211.55.122:8000/app/fi_proto_link/traffic_by_application
fi_proto_link,2,2,2,1,view,traffic_by_destination,traffic_by_destination,Traffic,Traffic,http://10.211.55.122:8000/app/fi_proto_link/traffic_by_destination
fi_proto_link,2,2,3,1,view,traffic_by_protocol,traffic_by_protocol,Traffic,Traffic,http://10.211.55.122:8000/app/fi_proto_link/traffic_by_protocol
fi_proto_link,2,2,4,1,view,traffic_by_source,traffic_by_source,Traffic,Traffic,http://10.211.55.122:8000/app/fi_proto_link/traffic_by_source
fi_proto_link,2,2,5,1,view,traffic_by_qos,traffic_by_qos,Traffic,Traffic,http://10.211.55.122:8000/app/fi_proto_link/traffic_by_qos
fi_proto_link,2,2,6,1,view,top_host_pairs,top_host_pairs,Traffic,Traffic,http://10.211.55.122:8000/app/fi_proto_link/top_host_pairs
fi_proto_link,2,2,7,1,view,traffic_conversations,traffic_conversations,Traffic,Traffic,http://10.211.55.122:8000/app/fi_proto_link/traffic_conversations
