DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
24-Jan-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,888",injection,WI
25-Jan-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,909",injection,WI
26-Jan-15,NO 15/9-F-5 AH,19,,,,,,,,,0,,,,"3,112",injection,WI
27-Jan-15,NO 15/9-F-5 AH,14.44,,,,,,,,,0,,,,"1,722",injection,WI
28-Jan-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,816",injection,WI
29-Jan-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,155",injection,WI
30-Jan-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,408",injection,WI
31-Jan-15,NO 15/9-F-5 AH,13.53,,,,,,,,,0,,,,"1,923",injection,WI
1-Feb-15,NO 15/9-F-5 AH,14.56,,,,,,,,,0,,,,"2,375",injection,WI
2-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,934",injection,WI
3-Feb-15,NO 15/9-F-5 AH,13.61,,,,,,,,,0,,,,"2,245",injection,WI
4-Feb-15,NO 15/9-F-5 AH,0,,,,,,,,,0,,,,29,injection,WI
5-Feb-15,NO 15/9-F-5 AH,1.23,,,,,,,,,0,,,,261,injection,WI
6-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,827",injection,WI
7-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"5,868",injection,WI
8-Feb-15,NO 15/9-F-5 AH,17.44,,,,,,,,,0,,,,"4,136",injection,WI
9-Feb-15,NO 15/9-F-5 AH,21.06,,,,,,,,,0,,,,"5,032",injection,WI
10-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,519",injection,WI
11-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"5,982",injection,WI
12-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,132",injection,WI
13-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,067",injection,WI
14-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,272",injection,WI
15-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,277",injection,WI
16-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,537",injection,WI
17-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,604",injection,WI
18-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,225",injection,WI
19-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,171",injection,WI
20-Feb-15,NO 15/9-F-5 AH,15.5,,,,,,,,,0,,,,"2,682",injection,WI
21-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,194",injection,WI
22-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,272",injection,WI
23-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,306",injection,WI
24-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,286",injection,WI
25-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,309",injection,WI
26-Feb-15,NO 15/9-F-5 AH,20.49,,,,,,,,,0,,,,"3,586",injection,WI
27-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,059",injection,WI
28-Feb-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,768",injection,WI
1-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,774",injection,WI
2-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,748",injection,WI
3-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,786",injection,WI
4-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,835",injection,WI
5-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,835",injection,WI
6-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,771",injection,WI
7-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,780",injection,WI
8-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,785",injection,WI
9-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,781",injection,WI
10-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,726",injection,WI
11-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,301",injection,WI
12-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,443",injection,WI
13-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,282",injection,WI
14-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,283",injection,WI
15-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,288",injection,WI
16-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,391",injection,WI
17-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,423",injection,WI
18-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,286",injection,WI
19-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,246",injection,WI
20-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,444",injection,WI
21-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,449",injection,WI
22-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,372",injection,WI
23-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,294",injection,WI
24-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,273",injection,WI
25-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,287",injection,WI
26-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,350",injection,WI
27-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,344",injection,WI
28-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,332",injection,WI
29-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,232",injection,WI
30-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,338",injection,WI
31-Mar-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,326",injection,WI
1-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,421",injection,WI
2-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,558",injection,WI
3-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,578",injection,WI
4-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,603",injection,WI
5-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,592",injection,WI
6-Apr-15,NO 15/9-F-5 AH,11.67,,,,,,,,,0,,,,"2,148",injection,WI
7-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,275",injection,WI
8-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,134",injection,WI
9-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,190",injection,WI
10-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"5,176",injection,WI
11-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,971",injection,WI
12-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,478",injection,WI
13-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,126",injection,WI
14-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,244",injection,WI
15-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,404",injection,WI
16-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"5,679",injection,WI
17-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,600",injection,WI
18-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,772",injection,WI
19-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,538",injection,WI
20-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,500",injection,WI
21-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,398",injection,WI
22-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,369",injection,WI
23-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,349",injection,WI
24-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,373",injection,WI
25-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,425",injection,WI
26-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,425",injection,WI
27-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,404",injection,WI
28-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,425",injection,WI
29-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,428",injection,WI
30-Apr-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,416",injection,WI
1-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,411",injection,WI
2-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,427",injection,WI
3-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,332",injection,WI
4-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,296",injection,WI
5-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,346",injection,WI
6-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,355",injection,WI
7-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,381",injection,WI
8-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,397",injection,WI
9-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,364",injection,WI
10-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,360",injection,WI
11-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,371",injection,WI
12-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,374",injection,WI
13-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,385",injection,WI
14-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,363",injection,WI
15-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,394",injection,WI
16-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,399",injection,WI
17-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,410",injection,WI
18-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,442",injection,WI
19-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,478",injection,WI
20-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,474",injection,WI
21-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,438",injection,WI
22-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,347",injection,WI
23-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,383",injection,WI
24-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,326",injection,WI
25-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,311",injection,WI
26-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,296",injection,WI
27-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,303",injection,WI
28-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,295",injection,WI
29-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,294",injection,WI
30-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,258",injection,WI
31-May-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,244",injection,WI
1-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,262",injection,WI
2-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,291",injection,WI
3-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,307",injection,WI
4-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,370",injection,WI
5-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,294",injection,WI
6-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,384",injection,WI
7-Jun-15,NO 15/9-F-5 AH,21.45,,,,,,,,,0,,,,"3,750",injection,WI
8-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,236",injection,WI
9-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,296",injection,WI
10-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,311",injection,WI
11-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,320",injection,WI
12-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,349",injection,WI
13-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,674",injection,WI
14-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,338",injection,WI
15-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,337",injection,WI
16-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,330",injection,WI
17-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,301",injection,WI
18-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"5,075",injection,WI
19-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,040",injection,WI
20-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,037",injection,WI
21-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,886",injection,WI
22-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,012",injection,WI
23-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"7,014",injection,WI
24-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,962",injection,WI
25-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,917",injection,WI
26-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"6,911",injection,WI
27-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,571",injection,WI
28-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,812",injection,WI
29-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,813",injection,WI
30-Jun-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,826",injection,WI
1-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,843",injection,WI
2-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,835",injection,WI
3-Jul-15,NO 15/9-F-5 AH,19.68,,,,,,,,,0,,,,"2,239",injection,WI
4-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,856",injection,WI
5-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,847",injection,WI
6-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,860",injection,WI
7-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,876",injection,WI
8-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,860",injection,WI
9-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,878",injection,WI
10-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,868",injection,WI
11-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,873",injection,WI
12-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,872",injection,WI
13-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"2,851",injection,WI
14-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"3,370",injection,WI
15-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,317",injection,WI
16-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,331",injection,WI
17-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,343",injection,WI
18-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,329",injection,WI
19-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,611",injection,WI
20-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,614",injection,WI
21-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,570",injection,WI
22-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,679",injection,WI
23-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,729",injection,WI
24-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,730",injection,WI
25-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,682",injection,WI
26-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,662",injection,WI
27-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,629",injection,WI
28-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,598",injection,WI
29-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,631",injection,WI
30-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,629",injection,WI
31-Jul-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,647",injection,WI
1-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,642",injection,WI
2-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,624",injection,WI
3-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,632",injection,WI
4-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,633",injection,WI
5-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,579",injection,WI
6-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,485",injection,WI
7-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,439",injection,WI
8-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"5,000",injection,WI
9-Aug-15,NO 15/9-F-5 AH,12,,,,,,,,,0,,,,"1,531",injection,WI
10-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"5,110",injection,WI
11-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,709",injection,WI
12-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,506",injection,WI
13-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,454",injection,WI
14-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,418",injection,WI
15-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,421",injection,WI
16-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,359",injection,WI
17-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,339",injection,WI
18-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,343",injection,WI
19-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,551",injection,WI
20-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,347",injection,WI
21-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,337",injection,WI
22-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,327",injection,WI
23-Aug-15,NO 15/9-F-5 AH,7.35,,,,,,,,,0,,,,"1,268",injection,WI
24-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,615",injection,WI
25-Aug-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,595",injection,WI
26-Aug-15,NO 15/9-F-5 AH,14.28,,,,,,,,,0,,,,"2,654",injection,WI
27-Aug-15,NO 15/9-F-5 AH,0,,,,,,,,,0,,,,0,injection,WI
28-Aug-15,NO 15/9-F-5 AH,0,,,,,,,,,0,,,,0,injection,WI
29-Aug-15,NO 15/9-F-5 AH,0,,,,,,,,,0,,,,0,injection,WI
30-Aug-15,NO 15/9-F-5 AH,0,,,,,,,,,0,,,,0,injection,WI
31-Aug-15,NO 15/9-F-5 AH,20.58,,,,,,,,,0,,,,"3,225",injection,WI
1-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,600",injection,WI
2-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,658",injection,WI
3-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,650",injection,WI
4-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,458",injection,WI
5-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,394",injection,WI
6-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,379",injection,WI
7-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,444",injection,WI
8-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,530",injection,WI
9-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,539",injection,WI
10-Sep-15,NO 15/9-F-5 AH,22.27,,,,,,,,,0,,,,"4,130",injection,WI
11-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,300",injection,WI
12-Sep-15,NO 15/9-F-5 AH,21.67,,,,,,,,,0,,,,"3,863",injection,WI
13-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,315",injection,WI
14-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,307",injection,WI
15-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,286",injection,WI
16-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,266",injection,WI
17-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,218",injection,WI
18-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,205",injection,WI
19-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,202",injection,WI
20-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,191",injection,WI
21-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,207",injection,WI
22-Sep-15,NO 15/9-F-5 AH,19.8,,,,,,,,,0,,,,"3,016",injection,WI
23-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,236",injection,WI
24-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,099",injection,WI
25-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,212",injection,WI
26-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,293",injection,WI
27-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,293",injection,WI
28-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,302",injection,WI
29-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,332",injection,WI
30-Sep-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,336",injection,WI
1-Oct-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,392",injection,WI
2-Oct-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,572",injection,WI
3-Oct-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,895",injection,WI
4-Oct-15,NO 15/9-F-5 AH,21.15,,,,,,,,,0,,,,"4,340",injection,WI
5-Oct-15,NO 15/9-F-5 AH,23,,,,,,,,,0,,,,"4,411",injection,WI
6-Oct-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,554",injection,WI
7-Oct-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,574",injection,WI
8-Oct-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,570",injection,WI
9-Oct-15,NO 15/9-F-5 AH,24,,,,,,,,,0,,,,"4,540",injection,WI
