DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
4-Feb-15,NO 15/9-F-4 AH,0,,,,,,,,,0,,,,0,injection,WI
5-Feb-15,NO 15/9-F-4 AH,1.23,,,,,,,,,0,,,,233,injection,WI
6-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,365",injection,WI
7-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,192",injection,WI
8-Feb-15,NO 15/9-F-4 AH,17.44,,,,,,,,,0,,,,"4,219",injection,WI
9-Feb-15,NO 15/9-F-4 AH,21.06,,,,,,,,,0,,,,"4,957",injection,WI
10-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,040",injection,WI
11-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,821",injection,WI
12-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,685",injection,WI
13-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,616",injection,WI
14-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,653",injection,WI
15-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,538",injection,WI
16-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,589",injection,WI
17-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,568",injection,WI
18-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,116",injection,WI
19-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,219",injection,WI
20-Feb-15,NO 15/9-F-4 AH,15.5,,,,,,,,,0,,,,"2,722",injection,WI
21-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,325",injection,WI
22-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,283",injection,WI
23-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,277",injection,WI
24-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,314",injection,WI
25-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,267",injection,WI
26-Feb-15,NO 15/9-F-4 AH,20.49,,,,,,,,,0,,,,"3,637",injection,WI
27-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,392",injection,WI
28-Feb-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,668",injection,WI
1-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,672",injection,WI
2-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,668",injection,WI
3-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,592",injection,WI
4-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,637",injection,WI
5-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,637",injection,WI
6-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,817",injection,WI
7-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,821",injection,WI
8-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,806",injection,WI
9-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,813",injection,WI
10-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,871",injection,WI
11-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,299",injection,WI
12-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"3,831",injection,WI
13-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,310",injection,WI
14-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,329",injection,WI
15-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,413",injection,WI
16-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,392",injection,WI
17-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,274",injection,WI
18-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,320",injection,WI
19-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,414",injection,WI
20-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,152",injection,WI
21-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,178",injection,WI
22-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,150",injection,WI
23-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,211",injection,WI
24-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,184",injection,WI
25-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,126",injection,WI
26-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,403",injection,WI
27-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,414",injection,WI
28-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,431",injection,WI
29-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,177",injection,WI
30-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,349",injection,WI
31-Mar-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,362",injection,WI
1-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,172",injection,WI
2-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,065",injection,WI
3-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,101",injection,WI
4-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,041",injection,WI
5-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,090",injection,WI
6-Apr-15,NO 15/9-F-4 AH,11.67,,,,,,,,,0,,,,"1,999",injection,WI
7-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,290",injection,WI
8-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,306",injection,WI
9-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,269",injection,WI
10-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"3,383",injection,WI
11-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,561",injection,WI
12-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,997",injection,WI
13-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"8,023",injection,WI
14-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,457",injection,WI
15-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,010",injection,WI
16-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,541",injection,WI
17-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,045",injection,WI
18-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,970",injection,WI
19-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,429",injection,WI
20-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,395",injection,WI
21-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,352",injection,WI
22-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,461",injection,WI
23-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,464",injection,WI
24-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,332",injection,WI
25-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,288",injection,WI
26-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,319",injection,WI
27-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,357",injection,WI
28-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,302",injection,WI
29-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,317",injection,WI
30-Apr-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,345",injection,WI
1-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,350",injection,WI
2-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,325",injection,WI
3-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,364",injection,WI
4-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,342",injection,WI
5-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,281",injection,WI
6-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,274",injection,WI
7-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,238",injection,WI
8-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,229",injection,WI
9-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,290",injection,WI
10-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,282",injection,WI
11-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,192",injection,WI
12-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,168",injection,WI
13-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,144",injection,WI
14-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,173",injection,WI
15-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,139",injection,WI
16-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,131",injection,WI
17-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,067",injection,WI
18-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,015",injection,WI
19-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"3,974",injection,WI
20-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"3,953",injection,WI
21-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,006",injection,WI
22-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,087",injection,WI
23-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"3,991",injection,WI
24-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,064",injection,WI
25-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,062",injection,WI
26-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,100",injection,WI
27-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,055",injection,WI
28-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,055",injection,WI
29-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,076",injection,WI
30-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,091",injection,WI
31-May-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,128",injection,WI
1-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,171",injection,WI
2-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,086",injection,WI
3-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"3,961",injection,WI
4-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,063",injection,WI
5-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,619",injection,WI
6-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,670",injection,WI
7-Jun-15,NO 15/9-F-4 AH,21.45,,,,,,,,,0,,,,"3,651",injection,WI
8-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,493",injection,WI
9-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,550",injection,WI
10-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,522",injection,WI
11-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,546",injection,WI
12-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,630",injection,WI
13-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"3,656",injection,WI
14-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,447",injection,WI
15-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,522",injection,WI
16-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,484",injection,WI
17-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,479",injection,WI
18-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,115",injection,WI
19-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,085",injection,WI
20-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,227",injection,WI
21-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,053",injection,WI
22-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,156",injection,WI
23-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,217",injection,WI
24-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,138",injection,WI
25-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,219",injection,WI
26-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"7,336",injection,WI
27-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,766",injection,WI
28-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,143",injection,WI
29-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,136",injection,WI
30-Jun-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,140",injection,WI
1-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,160",injection,WI
2-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,194",injection,WI
3-Jul-15,NO 15/9-F-4 AH,19.68,,,,,,,,,0,,,,"4,610",injection,WI
4-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,828",injection,WI
5-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,793",injection,WI
6-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,772",injection,WI
7-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,783",injection,WI
8-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,942",injection,WI
9-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,858",injection,WI
10-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,904",injection,WI
11-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,853",injection,WI
12-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,834",injection,WI
13-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,902",injection,WI
14-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"5,392",injection,WI
15-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,481",injection,WI
16-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,461",injection,WI
17-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,441",injection,WI
18-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,511",injection,WI
19-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,673",injection,WI
20-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,637",injection,WI
21-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,706",injection,WI
22-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,411",injection,WI
23-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,392",injection,WI
24-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,346",injection,WI
25-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,377",injection,WI
26-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,397",injection,WI
27-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,417",injection,WI
28-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,459",injection,WI
29-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,324",injection,WI
30-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,232",injection,WI
31-Jul-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,221",injection,WI
1-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,239",injection,WI
2-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,257",injection,WI
3-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,289",injection,WI
4-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,274",injection,WI
5-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,241",injection,WI
6-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,157",injection,WI
7-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,158",injection,WI
8-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"3,667",injection,WI
9-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"6,662",injection,WI
10-Aug-15,NO 15/9-F-4 AH,20.13,,,,,,,,,0,,,,"3,352",injection,WI
11-Aug-15,NO 15/9-F-4 AH,21.84,,,,,,,,,0,,,,"3,968",injection,WI
12-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,422",injection,WI
13-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,412",injection,WI
14-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,404",injection,WI
15-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,448",injection,WI
16-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,518",injection,WI
17-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,578",injection,WI
18-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,603",injection,WI
19-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,593",injection,WI
20-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,608",injection,WI
21-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,654",injection,WI
22-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,675",injection,WI
23-Aug-15,NO 15/9-F-4 AH,7.35,,,,,,,,,0,,,,"1,291",injection,WI
24-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,677",injection,WI
25-Aug-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,691",injection,WI
26-Aug-15,NO 15/9-F-4 AH,16.28,,,,,,,,,0,,,,"2,914",injection,WI
27-Aug-15,NO 15/9-F-4 AH,0,,,,,,,,,0,,,,0,injection,WI
28-Aug-15,NO 15/9-F-4 AH,0,,,,,,,,,0,,,,0,injection,WI
29-Aug-15,NO 15/9-F-4 AH,0,,,,,,,,,0,,,,0,injection,WI
30-Aug-15,NO 15/9-F-4 AH,0,,,,,,,,,0,,,,0,injection,WI
31-Aug-15,NO 15/9-F-4 AH,21.08,,,,,,,,,0,,,,"4,000",injection,WI
1-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,704",injection,WI
2-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,721",injection,WI
3-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,623",injection,WI
4-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,442",injection,WI
5-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,635",injection,WI
6-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,631",injection,WI
7-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,708",injection,WI
8-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,788",injection,WI
9-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,784",injection,WI
10-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,788",injection,WI
11-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,474",injection,WI
12-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,585",injection,WI
13-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,450",injection,WI
14-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,456",injection,WI
15-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,453",injection,WI
16-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,459",injection,WI
17-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,532",injection,WI
18-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,473",injection,WI
19-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,439",injection,WI
20-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,430",injection,WI
21-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,455",injection,WI
22-Sep-15,NO 15/9-F-4 AH,19.98,,,,,,,,,0,,,,"3,201",injection,WI
23-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,307",injection,WI
24-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,162",injection,WI
25-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,282",injection,WI
26-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,375",injection,WI
27-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,376",injection,WI
28-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,390",injection,WI
29-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,329",injection,WI
30-Sep-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,302",injection,WI
1-Oct-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,357",injection,WI
2-Oct-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,629",injection,WI
3-Oct-15,NO 15/9-F-4 AH,21.5,,,,,,,,,0,,,,"4,174",injection,WI
4-Oct-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,749",injection,WI
5-Oct-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,670",injection,WI
6-Oct-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,657",injection,WI
7-Oct-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,628",injection,WI
8-Oct-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,601",injection,WI
9-Oct-15,NO 15/9-F-4 AH,24,,,,,,,,,0,,,,"4,646",injection,WI
