DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
6-Jul-15,NO 15/9-F-15 D,24,200.211,106.296,169.151,13.273,9.74309,%,31.06,32.033,2.408,129,"18,931",9,,production,OP
7-Jul-15,NO 15/9-F-15 D,24,200.848,106.26,170.327,12.946,10.14563,%,30.521,29.537,1.864,130,"19,086",10,,production,OP
8-Jul-15,NO 15/9-F-15 D,24,199.569,106.312,168.757,13.333,10.36345,%,30.812,30.643,2.151,130,"19,120",9,,production,OP
9-Jul-15,NO 15/9-F-15 D,24,199.34,106.318,168.567,13.353,10.35387,%,30.772,28.818,2.123,129,"18,905",9,,production,OP
10-Jul-15,NO 15/9-F-15 D,24,199.613,106.301,168.941,13.349,10.10223,%,30.672,30.057,2.024,127,"18,554",9,,production,OP
11-Jul-15,NO 15/9-F-15 D,24,200.434,106.263,169.834,13.012,10.0345,%,30.6,28.379,1.952,124,"18,408",9,,production,OP
12-Jul-15,NO 15/9-F-15 D,24,201.603,106.211,171.14,12.569,10.17674,%,30.462,29.5,1.816,124,"18,240",9,,production,OP
13-Jul-15,NO 15/9-F-15 D,24,201.24,106.219,170.978,12.713,10.46742,%,30.262,32.126,1.628,132,"19,517",13,,production,OP
14-Jul-15,NO 15/9-F-15 D,24,198.864,106.32,168.132,13.645,10.45259,%,30.732,33.53,2.109,130,"19,193",13,,production,OP
15-Jul-15,NO 15/9-F-15 D,24,199.994,106.273,169.355,13.234,10.15876,%,30.639,32.82,1.994,127,"18,766",13,,production,OP
16-Jul-15,NO 15/9-F-15 D,24,202.044,106.177,171.923,12.435,10.34544,%,30.12,32.838,1.477,126,"18,668",13,,production,OP
17-Jul-15,NO 15/9-F-15 D,24,201.374,106.2,171.259,12.436,11.10008,%,30.115,28.026,1.484,129,"19,069",13,,production,OP
18-Jul-15,NO 15/9-F-15 D,12.18,200.431,106.249,169.828,12.774,6.02132,%,30.603,28.004,1.957,51,"7,657",6,,production,OP
19-Jul-15,NO 15/9-F-15 D,0,240.529,104.026,164.777,5.914,1.14469,%,75.752,16.715,47.153,0,0,0,,production,OP
20-Jul-15,NO 15/9-F-15 D,0,249.682,103.572,168.734,4.909,1.06003,%,80.948,15.994,52.344,0,0,0,,production,OP
21-Jul-15,NO 15/9-F-15 D,0,253.236,103.296,170.289,4.454,0.97668,%,82.947,14.861,54.329,0,0,0,,production,OP
22-Jul-15,NO 15/9-F-15 D,0,256.048,103.103,171.438,4.21,0.94982,%,84.61,18.075,55.998,0,0,0,,production,OP
23-Jul-15,NO 15/9-F-15 D,0,258.46,102.955,172.368,4.029,0.9222,%,86.092,17.455,57.484,0,0,0,,production,OP
24-Jul-15,NO 15/9-F-15 D,0,260.585,102.834,173.177,3.888,0.90388,%,87.408,17.55,58.808,0,0,0,,production,OP
25-Jul-15,NO 15/9-F-15 D,0,262.483,102.733,173.875,3.783,0.86951,%,88.608,18.668,60,0,0,0,,production,OP
26-Jul-15,NO 15/9-F-15 D,0,264.201,102.645,174.5,3.713,0.83639,%,89.702,17.127,61.084,0,0,0,,production,OP
27-Jul-15,NO 15/9-F-15 D,0,265.79,102.568,175.048,3.64,0.81258,%,90.741,18.12,62.137,0,0,0,,production,OP
28-Jul-15,NO 15/9-F-15 D,0,267.274,102.499,175.561,3.571,0.77471,%,91.713,18.537,63.187,0,0,0,,production,OP
29-Jul-15,NO 15/9-F-15 D,0,268.672,102.437,176.036,3.527,0.76736,%,92.635,17.654,64.212,0,0,0,,production,OP
30-Jul-15,NO 15/9-F-15 D,0,270.002,102.38,176.487,3.47,0.80904,%,93.515,15.273,65.044,0,0,0,,production,OP
31-Jul-15,NO 15/9-F-15 D,0,271.192,102.328,176.871,3.44,0.86915,%,94.321,15.431,65.841,0,0,0,,production,OP
1-Aug-15,NO 15/9-F-15 D,0,272.258,102.28,177.208,3.418,0.87207,%,95.05,14.902,66.568,0,0,0,,production,OP
2-Aug-15,NO 15/9-F-15 D,0,273.263,102.235,183.93,3.407,0.88949,%,89.333,16.905,60.836,0,0,0,,production,OP
3-Aug-15,NO 15/9-F-15 D,0,274.24,102.193,178.192,3.362,0.89969,%,96.048,14.838,68.386,0,0,0,,production,OP
4-Aug-15,NO 15/9-F-15 D,0,275.175,102.153,248.374,3.26,1.14709,%,26.801,14.717,17.473,0,0,0,,production,OP
5-Aug-15,NO 15/9-F-15 D,0,275.824,101.969,233.078,3.333,1.005,%,42.746,23.708,26.793,0,0,0,,production,OP
6-Aug-15,NO 15/9-F-15 D,0,276.49,101.955,272.454,3.216,3.3441,%,4.036,15.72,0.305,0,0,0,,production,OP
7-Aug-15,NO 15/9-F-15 D,0,277.761,102.003,266.548,3.208,1.22834,%,11.213,18.33,3.383,0,0,0,,production,OP
8-Aug-15,NO 15/9-F-15 D,0,278.564,101.983,239.151,3.215,1.14222,%,39.413,17.971,30.985,0,0,0,,production,OP
9-Aug-15,NO 15/9-F-15 D,0,279.075,101.932,241.07,3.197,1.08565,%,38.005,15.735,29.535,0,0,0,,production,OP
10-Aug-15,NO 15/9-F-15 D,0,279.696,101.91,262.383,3.199,1.02259,%,17.314,15.748,8.761,0,0,0,,production,OP
11-Aug-15,NO 15/9-F-15 D,0,280.393,101.898,260.608,3.189,0.94294,%,19.785,16.457,11.146,0,0,0,,production,OP
12-Aug-15,NO 15/9-F-15 D,0,283.693,101.89,239.829,3.193,0.89876,%,43.864,16.956,35.078,0,0,0,,production,OP
13-Aug-15,NO 15/9-F-15 D,0,288.179,101.874,250.8,3.214,0.86649,%,37.379,16.234,28.49,0,0,0,,production,OP
14-Aug-15,NO 15/9-F-15 D,0,292.917,101.848,234.926,3.203,0.78458,%,57.991,15.297,49.037,0,0,0,,production,OP
15-Aug-15,NO 15/9-F-15 D,5.36,281.853,104.071,189.179,6.963,1.65052,%,92.674,24.546,64.648,58,"8,821",0,,production,OP
16-Aug-15,NO 15/9-F-15 D,24,262.03,106.086,196.36,20.237,6.95295,%,65.671,35.278,37.001,317,"47,683",106,,production,OP
17-Aug-15,NO 15/9-F-15 D,24,250.451,106.488,197.327,18.223,8.139,%,53.124,45.518,24.37,287,"43,437",175,,production,OP
18-Aug-15,NO 15/9-F-15 D,24,244.932,106.486,192.947,17.212,8.29008,%,51.985,41.22,23.271,289,"43,494",169,,production,OP
19-Aug-15,NO 15/9-F-15 D,24,240.495,106.484,189.843,21.585,8.76862,%,50.652,40.847,21.969,294,"44,220",189,,production,OP
20-Aug-15,NO 15/9-F-15 D,24,235.374,106.498,185.663,26.936,9.53824,%,49.711,43.662,21.056,295,"44,346",184,,production,OP
21-Aug-15,NO 15/9-F-15 D,24,232.12,106.484,182.534,28.383,9.28719,%,49.587,43.794,20.922,324,"48,776",166,,production,OP
22-Aug-15,NO 15/9-F-15 D,24,229.892,106.46,180.892,28.488,9.24765,%,49,44.651,20.341,323,"48,300",156,,production,OP
23-Aug-15,NO 15/9-F-15 D,24,227.944,106.443,179.485,27.997,9.41607,%,48.459,41.974,19.786,324,"48,156",152,,production,OP
24-Aug-15,NO 15/9-F-15 D,24,226.269,106.427,178.477,27.165,9.40596,%,47.792,42.863,19.118,323,"48,358",150,,production,OP
25-Aug-15,NO 15/9-F-15 D,24,224.518,106.418,177.557,27.272,9.41023,%,46.961,46.4,18.276,322,"48,084",150,,production,OP
26-Aug-15,NO 15/9-F-15 D,13.53,224.53,106.387,177.573,3.422,6.42166,%,46.957,44.375,18.309,204,"31,111",106,,production,OP
27-Aug-15,NO 15/9-F-15 D,0,262.657,103.854,262.644,0,1.04001,%,0.013,15.702,0.01,0,0,0,,production,OP
28-Aug-15,NO 15/9-F-15 D,0,269.012,103.278,268.965,0,0.99688,%,0.047,14.52,0.047,0,0,0,,production,OP
29-Aug-15,NO 15/9-F-15 D,0,259.75,98.371,259.675,0,0.96681,%,0.075,14.95,0.075,0,0,0,,production,OP
30-Aug-15,NO 15/9-F-15 D,0,275.174,102.758,275.087,0,0.81974,%,0.087,15.138,0.087,0,0,0,,production,OP
31-Aug-15,NO 15/9-F-15 D,17.41,242.138,105.803,181.413,0.001,6.19732,%,60.725,37.858,31.685,217,"37,500",153,,production,OP
1-Sep-15,NO 15/9-F-15 D,24,231.231,106.431,183.068,11.351,9.01676,%,48.163,47.886,19.704,313,"50,331",160,,production,OP
2-Sep-15,NO 15/9-F-15 D,24,226.436,106.418,179.569,16.197,9.23989,%,46.867,46.103,18.198,296,"45,381",147,,production,OP
3-Sep-15,NO 15/9-F-15 D,24,224.423,106.402,177.828,16.674,9.21174,%,46.595,47.524,16.871,287,"45,359",149,,production,OP
4-Sep-15,NO 15/9-F-15 D,24,227.221,106.346,179.79,14.16,8.95169,%,47.431,45.314,18.314,275,"42,733",154,,production,OP
5-Sep-15,NO 15/9-F-15 D,24,220.284,106.426,174.844,17.686,9.75361,%,45.439,44.948,16.982,281,"42,557",148,,production,OP
6-Sep-15,NO 15/9-F-15 D,24,220.488,106.402,175.604,16.352,9.7425,%,44.884,44.771,16.434,272,"40,835",135,,production,OP
7-Sep-15,NO 15/9-F-15 D,24,220.022,106.404,175.635,16.223,9.67968,%,44.386,46.138,15.951,270,"40,413",141,,production,OP
8-Sep-15,NO 15/9-F-15 D,24,219.552,106.406,175.875,16.242,9.66851,%,43.678,47.043,15.244,268,"40,126",143,,production,OP
9-Sep-15,NO 15/9-F-15 D,24,219.356,106.407,176.556,16.292,9.66923,%,42.8,47.28,14.362,268,"40,028",144,,production,OP
10-Sep-15,NO 15/9-F-15 D,24,219.228,106.406,177.072,16.117,9.65174,%,42.156,43.733,13.726,267,"39,892",147,,production,OP
11-Sep-15,NO 15/9-F-15 D,24,219.17,106.402,177.485,15.795,9.62898,%,41.686,39.83,13.238,241,"36,257",138,,production,OP
12-Sep-15,NO 15/9-F-15 D,24,218.991,106.403,177.84,15.533,9.61219,%,41.151,37.938,12.712,244,"36,206",137,,production,OP
13-Sep-15,NO 15/9-F-15 D,24,220.531,106.387,181.124,15.007,9.62138,%,39.406,41.344,10.95,242,"35,835",137,,production,OP
14-Sep-15,NO 15/9-F-15 D,24,220.797,106.381,181.934,14.75,9.61071,%,38.864,40.621,10.399,236,"35,357",136,,production,OP
15-Sep-15,NO 15/9-F-15 D,24,220.965,106.385,182.005,14.985,9.60468,%,38.961,41.557,10.469,244,"36,156",136,,production,OP
16-Sep-15,NO 15/9-F-15 D,24,220.76,106.383,182.029,15.247,9.59874,%,38.732,42.26,10.246,246,"36,338",135,,production,OP
17-Sep-15,NO 15/9-F-15 D,24,220.535,106.385,181.85,15.129,9.59334,%,38.685,44.665,10.176,244,"36,234",136,,production,OP
18-Sep-15,NO 15/9-F-15 D,24,220.281,106.386,181.666,15.167,9.6134,%,38.615,44.392,10.113,254,"37,137",127,,production,OP
19-Sep-15,NO 15/9-F-15 D,24,219.936,106.389,181.411,15.388,9.62145,%,38.526,45.172,9.961,247,"35,974",125,,production,OP
20-Sep-15,NO 15/9-F-15 D,24,219.988,106.385,181.673,15.357,9.62007,%,38.315,45.676,9.688,236,"35,462",118,,production,OP
21-Sep-15,NO 15/9-F-15 D,24,219.486,106.39,181.397,15.444,9.6757,%,38.088,43.029,9.547,250,"37,690",122,,production,OP
22-Sep-15,NO 15/9-F-15 D,23.16,221.685,105.55,184.089,12.419,9.19274,%,37.597,41.255,8.274,206,"32,212",102,,production,OP
23-Sep-15,NO 15/9-F-15 D,24,220.167,106.373,182.074,15.216,10.79748,%,38.093,45.638,9.007,256,"38,653",134,,production,OP
24-Sep-15,NO 15/9-F-15 D,24,221.053,106.358,183.064,14.312,10.33039,%,37.989,41.761,9.141,223,"33,575",119,,production,OP
25-Sep-15,NO 15/9-F-15 D,24,221.374,106.353,183.556,14.063,10.31001,%,37.818,42.076,8.764,209,"31,928",122,,production,OP
26-Sep-15,NO 15/9-F-15 D,24,221.63,106.35,183.894,14.158,10.29745,%,37.736,44.043,8.674,210,"31,692",121,,production,OP
27-Sep-15,NO 15/9-F-15 D,24,221.993,106.343,184.262,14.058,10.28702,%,37.731,44.671,8.681,207,"31,692",121,,production,OP
28-Sep-15,NO 15/9-F-15 D,24,222.21,106.34,184.674,13.822,10.27089,%,37.536,42.584,8.415,206,"31,382",121,,production,OP
29-Sep-15,NO 15/9-F-15 D,24,222.791,106.327,185.767,13.417,10.04348,%,37.023,40.09,7.934,206,"31,402",115,,production,OP
30-Sep-15,NO 15/9-F-15 D,24,220.819,106.373,183.488,15.139,10.03144,%,37.331,44.24,8.247,213,"32,409",113,,production,OP
1-Oct-15,NO 15/9-F-15 D,24,219.594,106.385,182.63,15.856,10.31266,%,36.964,45.162,9.138,217,"32,954",117,,production,OP
2-Oct-15,NO 15/9-F-15 D,24,219.876,106.375,183.017,15.257,10.20494,%,36.859,44.533,11.261,212,"32,136",113,,production,OP
3-Oct-15,NO 15/9-F-15 D,24,219.594,106.38,182.848,15.405,10.18357,%,36.746,44.888,11.136,210,"31,949",116,,production,OP
4-Oct-15,NO 15/9-F-15 D,24,220.386,106.361,183.697,14.905,9.78538,%,36.689,45.647,11.072,209,"31,651",115,,production,OP
5-Oct-15,NO 15/9-F-15 D,24,220.086,106.368,184.133,14.861,9.65826,%,35.954,38.868,10.355,207,"31,612",116,,production,OP
6-Oct-15,NO 15/9-F-15 D,24,219.934,106.37,185.933,14.652,9.98944,%,34.002,34.062,8.406,206,"31,515",116,,production,OP
7-Oct-15,NO 15/9-F-15 D,24,219.901,106.368,185.657,14.564,9.98299,%,34.244,32.393,8.648,207,"31,395",115,,production,OP
8-Oct-15,NO 15/9-F-15 D,24,221.232,106.34,187.529,13.877,9.95347,%,33.703,36.283,8.073,204,"31,177",115,,production,OP
9-Oct-15,NO 15/9-F-15 D,24,220.125,106.369,185.216,15.225,9.93362,%,34.91,44.53,9.175,213,"32,165",113,,production,OP
10-Oct-15,NO 15/9-F-15 D,24,219.045,106.387,183.653,15.987,10.19985,%,35.393,43.361,9.709,212,"32,132",114,,production,OP
11-Oct-15,NO 15/9-F-15 D,24,218.614,106.389,183.286,15.852,10.34942,%,35.328,39.13,9.636,213,"32,216",114,,production,OP
12-Oct-15,NO 15/9-F-15 D,24,219.048,106.377,183.851,15.332,10.06346,%,35.198,38.948,9.482,210,"32,078",114,,production,OP
13-Oct-15,NO 15/9-F-15 D,23.17,219.991,106.34,185.387,14.566,9.47202,%,34.604,41.073,8.458,187,"28,827",112,,production,OP
14-Oct-15,NO 15/9-F-15 D,24,219.867,106.357,184.433,15.109,9.70539,%,35.434,43.611,8.905,206,"30,977",115,,production,OP
15-Oct-15,NO 15/9-F-15 D,24,219.788,106.359,184.637,14.915,10.31315,%,35.15,41.875,7.304,205,"31,350",113,,production,OP
16-Oct-15,NO 15/9-F-15 D,24,218.965,106.375,183.994,15.594,10.45856,%,34.971,46.092,9.009,211,"31,855",119,,production,OP
17-Oct-15,NO 15/9-F-15 D,24,219.076,106.371,184.279,15.34,10.43752,%,34.798,45.692,8.86,209,"31,353",116,,production,OP
18-Oct-15,NO 15/9-F-15 D,24,218.654,106.377,183.836,15.526,10.44461,%,34.818,46.076,9.002,210,"31,201",116,,production,OP
19-Oct-15,NO 15/9-F-15 D,24,218.83,106.364,184.583,15.194,10.43639,%,34.247,45.495,8.202,203,"30,505",114,,production,OP
20-Oct-15,NO 15/9-F-15 D,24,219.25,106.356,185.174,14.758,10.37338,%,34.077,43.964,7.958,204,"30,523",111,,production,OP
21-Oct-15,NO 15/9-F-15 D,24,220.273,106.33,187.47,13.761,10.35314,%,32.803,39.371,6.798,202,"30,310",113,,production,OP
22-Oct-15,NO 15/9-F-15 D,24,221.9,106.3,189.562,12.649,10.32917,%,32.338,37.233,6.358,202,"30,223",107,,production,OP
23-Oct-15,NO 15/9-F-15 D,24,221.734,106.307,189.784,13.167,11.00074,%,31.95,38.908,6.049,200,"30,040",110,,production,OP
24-Oct-15,NO 15/9-F-15 D,24,220.402,106.341,187.742,14.243,11.08872,%,32.66,39.086,6.503,197,"29,877",118,,production,OP
25-Oct-15,NO 15/9-F-15 D,24,220.149,106.345,187.309,14.322,10.8532,%,32.84,39.942,6.766,208,"31,155",119,,production,OP
26-Oct-15,NO 15/9-F-15 D,24,224.913,106.218,194.215,10.783,10.9565,%,30.699,34.8,4.852,182,"29,904",118,,production,OP
27-Oct-15,NO 15/9-F-15 D,24,222.368,106.314,189.743,13.359,11.36751,%,32.625,36.543,6.666,182,"29,817",119,,production,OP
28-Oct-15,NO 15/9-F-15 D,24,218.56,106.387,185.426,16.003,11.78043,%,33.134,35.051,6.961,198,"31,812",125,,production,OP
29-Oct-15,NO 15/9-F-15 D,24,216.985,106.409,183.525,16.762,11.78414,%,33.46,36.109,7.105,215,"33,138",141,,production,OP
30-Oct-15,NO 15/9-F-15 D,24,221.718,106.304,188.954,13.029,11.77888,%,32.764,34.903,5.008,198,"30,969",126,,production,OP
31-Oct-15,NO 15/9-F-15 D,24,218.621,106.397,185.69,16.27,11.75842,%,32.931,39.605,6.827,207,"35,599",138,,production,OP
1-Nov-15,NO 15/9-F-15 D,24,219.608,106.379,187.068,15.76,11.75576,%,32.54,41.447,6.454,209,"35,393",133,,production,OP
2-Nov-15,NO 15/9-F-15 D,23.17,219.928,106.368,187.803,15.542,12.46289,%,32.126,41.398,5.496,199,"33,500",110,,production,OP
3-Nov-15,NO 15/9-F-15 D,24,224.255,106.215,193.171,14.959,12.68953,%,31.084,36.298,4.358,201,"31,084",112,,production,OP
4-Nov-15,NO 15/9-F-15 D,24,230.036,106.104,200.446,13.845,17.48396,%,29.59,32.065,2.534,208,"31,510",113,,production,OP
5-Nov-15,NO 15/9-F-15 D,23.63,223.131,106.375,188.804,21.894,13.2648,%,34.327,38.069,6.999,207,"31,037",114,,production,OP
6-Nov-15,NO 15/9-F-15 D,13.65,236.947,105.672,208.802,8.121,14.1404,%,28.145,27.005,2.563,110,"16,835",67,,production,OP
7-Nov-15,NO 15/9-F-15 D,10.23,211.723,106.493,187.599,18.611,15.52883,%,24.123,49.415,3.8,81,"12,478",50,,production,OP
8-Nov-15,NO 15/9-F-15 D,24,207.292,106.605,178.315,15.803,23.12034,%,28.977,49.633,3.778,186,"28,562",118,,production,OP
9-Nov-15,NO 15/9-F-15 D,24,206.597,106.585,177.226,12.969,21.60417,%,29.371,45.881,4.374,278,"42,748",235,,production,OP
10-Nov-15,NO 15/9-F-15 D,24,207.999,106.558,177.845,10.443,20.67459,%,30.153,47.528,3.918,276,"42,580",237,,production,OP
11-Nov-15,NO 15/9-F-15 D,24,200.09,106.668,172.195,16.71,26.11307,%,27.896,51.252,2.136,291,"44,122",245,,production,OP
12-Nov-15,NO 15/9-F-15 D,24,200.131,106.661,172.742,14.323,27.06314,%,27.389,47.522,1.625,235,"35,852",171,,production,OP
13-Nov-15,NO 15/9-F-15 D,24,201.564,106.639,174.011,11.821,26.95369,%,27.553,45.136,1.493,233,"35,673",169,,production,OP
14-Nov-15,NO 15/9-F-15 D,24,201.512,106.642,174.157,11.407,26.82006,%,27.355,46.659,1.602,238,"36,485",171,,production,OP
15-Nov-15,NO 15/9-F-15 D,24,202.515,106.629,175.142,11.072,26.34486,%,27.373,48.555,1.345,239,"36,081",181,,production,OP
16-Nov-15,NO 15/9-F-15 D,24,203.238,106.618,175.802,9.762,27.25294,%,27.436,43.365,1.165,240,"36,253",172,,production,OP
17-Nov-15,NO 15/9-F-15 D,24,206.037,106.577,178.315,9.23,28.09178,%,27.722,41.144,0.96,238,"35,975",165,,production,OP
18-Nov-15,NO 15/9-F-15 D,10.66,218.841,106.309,191.202,4.958,13.41088,%,27.64,37.998,0.662,103,"15,889",72,,production,OP
19-Nov-15,NO 15/9-F-15 D,0,253.213,103.958,163.981,0.025,1.24004,%,89.232,13.795,68.758,0,0,0,,production,OP
20-Nov-15,NO 15/9-F-15 D,12.49,232.492,105.814,189.722,0.657,7.62389,%,42.77,27.727,15.704,95,"14,708",67,,production,OP
21-Nov-15,NO 15/9-F-15 D,24,234.523,106.101,206.392,2.174,24.79945,%,28.131,30.685,0.844,44,"6,756",29,,production,OP
22-Nov-15,NO 15/9-F-15 D,8.91,237.717,105.978,209.136,1.882,9.12343,%,28.581,29.198,0.886,14,"2,216",10,,production,OP
23-Nov-15,NO 15/9-F-15 D,0,262.925,103.578,169.401,9.924,0,%,93.524,12.709,66.458,0,0,0,,production,OP
24-Nov-15,NO 15/9-F-15 D,0,267.466,103.315,171.584,8.548,0,%,95.881,12.081,68.721,0,0,0,,production,OP
25-Nov-15,NO 15/9-F-15 D,0,270.017,103.109,172.76,7.881,0,%,97.257,11.358,70.067,0,0,0,,production,OP
26-Nov-15,NO 15/9-F-15 D,0,272.217,102.955,173.661,7.527,0,%,98.556,11.88,71.497,0,0,0,,production,OP
27-Nov-15,NO 15/9-F-15 D,0,274.154,102.832,174.405,7.301,0,%,99.749,12.91,80.604,0,0,0,,production,OP
28-Nov-15,NO 15/9-F-15 D,0,275.872,102.731,175.147,7.015,0,%,100.725,10.427,81.826,0,0,0,,production,OP
29-Nov-15,NO 15/9-F-15 D,0,277.415,102.644,175.745,6.834,0,%,101.671,9.894,82.767,0,0,0,,production,OP
30-Nov-15,NO 15/9-F-15 D,0,278.813,102.568,176.282,6.691,0,%,102.53,9.354,83.641,0,0,0,,production,OP
1-Dec-15,NO 15/9-F-15 D,0,280.071,102.499,176.695,6.616,0,%,103.376,9.986,84.64,0,0,0,,production,OP
2-Dec-15,NO 15/9-F-15 D,0,281.221,102.438,177.022,6.606,0,%,104.199,12.061,86.305,0,0,0,,production,OP
3-Dec-15,NO 15/9-F-15 D,0,282.307,102.384,177.418,6.482,0,%,104.889,12.255,86.998,0,0,0,,production,OP
4-Dec-15,NO 15/9-F-15 D,0,283.41,102.333,177.813,6.385,0,%,105.597,10.734,88.081,0,0,0,,production,OP
5-Dec-15,NO 15/9-F-15 D,0,284.572,102.286,178.14,6.383,0,%,106.432,12.245,89.515,0,0,0,,production,OP
6-Dec-15,NO 15/9-F-15 D,0,285.742,102.243,178.563,6.288,0,%,107.18,12.123,91.031,0,0,0,,production,OP
7-Dec-15,NO 15/9-F-15 D,0,286.896,102.203,178.923,6.238,0,%,107.973,11.02,92.521,0,0,0,,production,OP
8-Dec-15,NO 15/9-F-15 D,0,288.021,102.165,179.228,6.23,0,%,108.793,10.724,93.33,0,0,0,,production,OP
9-Dec-15,NO 15/9-F-15 D,13.18,244.357,106.047,194.723,20.853,8.76609,%,49.635,33.283,23.26,213,"33,154",201,,production,OP
10-Dec-15,NO 15/9-F-15 D,24,232.14,106.758,196.322,19.072,18.36391,%,35.817,45.584,9.552,310,"46,697",352,,production,OP
11-Dec-15,NO 15/9-F-15 D,24,227.788,106.76,195.702,19.367,18.95642,%,32.086,48.758,5.66,246,"37,475",297,,production,OP
12-Dec-15,NO 15/9-F-15 D,24,226.059,106.687,194.33,18.265,18.95778,%,31.729,49.351,5.287,242,"36,641",278,,production,OP
13-Dec-15,NO 15/9-F-15 D,24,223.111,106.658,192.261,18.553,20.0088,%,30.85,49.084,4.472,238,"36,025",273,,production,OP
14-Dec-15,NO 15/9-F-15 D,24,219.827,106.607,189.125,18.426,20.64937,%,30.702,46.258,4.4,236,"35,842",273,,production,OP
15-Dec-15,NO 15/9-F-15 D,24,218.935,106.55,187.63,16.292,20.03711,%,31.305,40.976,5.111,235,"35,530",240,,production,OP
16-Dec-15,NO 15/9-F-15 D,24,218.318,106.511,186.595,14.755,19.17622,%,31.724,39.647,5.573,231,"35,235",238,,production,OP
17-Dec-15,NO 15/9-F-15 D,24,218.471,106.484,186.607,13.566,18.61237,%,31.864,43.511,5.734,210,"31,798",202,,production,OP
18-Dec-15,NO 15/9-F-15 D,24,218.48,106.472,186.644,12.888,18.57915,%,31.836,41.068,5.739,207,"31,468",202,,production,OP
19-Dec-15,NO 15/9-F-15 D,24,218.8,106.456,186.921,12.087,18.59179,%,31.879,41.383,5.821,205,"31,180",199,,production,OP
20-Dec-15,NO 15/9-F-15 D,24,218.812,106.448,187.128,11.627,18.58338,%,31.684,40.444,5.651,202,"30,879",197,,production,OP
21-Dec-15,NO 15/9-F-15 D,24,218.497,106.444,186.95,11.473,18.59907,%,31.547,39.309,5.542,201,"30,613",196,,production,OP
22-Dec-15,NO 15/9-F-15 D,24,218.378,106.438,187.056,11.336,18.5879,%,31.323,39.932,5.295,199,"30,330",195,,production,OP
23-Dec-15,NO 15/9-F-15 D,24,218.082,106.435,187.001,11.139,18.18929,%,31.08,38.545,5.401,199,"30,478",197,,production,OP
24-Dec-15,NO 15/9-F-15 D,24,217.089,106.443,186.322,17.238,18.66688,%,30.766,38.616,5.179,197,"30,265",195,,production,OP
25-Dec-15,NO 15/9-F-15 D,24,215.88,106.45,185.674,20.76,19.17349,%,30.206,41.683,4.611,196,"29,988",193,,production,OP
26-Dec-15,NO 15/9-F-15 D,24,214.395,106.461,184.637,21.159,19.54367,%,29.758,42.513,4.177,195,"29,919",194,,production,OP
27-Dec-15,NO 15/9-F-15 D,24,213.963,106.456,184.51,20.647,19.92366,%,29.454,38.787,3.83,190,"29,763",190,,production,OP
28-Dec-15,NO 15/9-F-15 D,24,211.763,106.477,182.856,21.473,20.63686,%,28.907,37.341,3.339,193,"29,706",192,,production,OP
29-Dec-15,NO 15/9-F-15 D,24,210.576,106.482,182.271,21.344,22.27389,%,28.306,36.686,2.735,191,"29,602",191,,production,OP
30-Dec-15,NO 15/9-F-15 D,24,209.966,106.482,182.098,20.959,23.20447,%,27.868,37.931,2.288,192,"29,549",190,,production,OP
31-Dec-15,NO 15/9-F-15 D,24,208.456,106.494,181.167,21.505,25.6676,%,27.289,40.334,1.703,191,"29,471",190,,production,OP
