DATEPRD,WELL_BORE_CODE,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
14-Dec-15,NO 15/9-F-1 C,0,240.024,101.91,161.431,,0,%,78.593,8.988,52.273,0,0,0,,production,OP
15-Dec-15,NO 15/9-F-1 C,0,244.596,101.534,157.33,,0,%,87.266,8.812,61.048,0,0,0,,production,OP
16-Dec-15,NO 15/9-F-1 C,0,253.414,101.615,157.659,,0,%,95.755,9.973,69.572,0,0,0,,production,OP
17-Dec-15,NO 15/9-F-1 C,0,262.178,101.57,161.032,,0,%,101.147,10.897,74.999,0,0,0,,production,OP
18-Dec-15,NO 15/9-F-1 C,0,267.454,101.468,163.02,,0,%,104.435,10.938,78.327,0,0,0,,production,OP
19-Dec-15,NO 15/9-F-1 C,0,270.949,101.366,164.356,,0,%,106.593,11.227,80.51,0,0,0,,production,OP
20-Dec-15,NO 15/9-F-1 C,0,273.824,101.276,165.415,,0,%,108.409,10.653,82.364,0,0,0,,production,OP
21-Dec-15,NO 15/9-F-1 C,0,276.623,101.194,166.439,,0,%,110.184,9.348,84.159,0,0,0,,production,OP
22-Dec-15,NO 15/9-F-1 C,0,279.23,101.118,167.378,,0,%,111.851,9.951,85.812,0,0,0,,production,OP
23-Dec-15,NO 15/9-F-1 C,0,281.643,101.049,168.202,,0,%,113.44,9.291,87.736,0,0,0,,production,OP
24-Dec-15,NO 15/9-F-1 C,0,283.953,100.983,168.967,,0,%,114.986,9.738,89.372,0,0,0,,production,OP
25-Dec-15,NO 15/9-F-1 C,0,286.075,100.924,169.666,,0,%,116.409,9.046,90.803,0,0,0,,production,OP
26-Dec-15,NO 15/9-F-1 C,0,288.108,100.869,170.345,,0,%,117.762,9.496,92.16,0,0,0,,production,OP
27-Dec-15,NO 15/9-F-1 C,0,289.947,100.816,170.884,,0,%,119.063,7.813,93.447,0,0,0,,production,OP
28-Dec-15,NO 15/9-F-1 C,0,291.552,100.766,171.392,,0,%,120.161,9.041,94.579,0,0,0,,production,OP
29-Dec-15,NO 15/9-F-1 C,0,292.989,100.719,171.818,,0,%,121.171,9.556,95.583,0,0,0,,production,OP
30-Dec-15,NO 15/9-F-1 C,0,294.821,100.677,172.322,,0,%,122.499,10.405,96.899,0,0,0,,production,OP
31-Dec-15,NO 15/9-F-1 C,0,295.862,100.635,172.694,,0,%,123.168,9.491,97.569,0,0,0,,production,OP
