kl_hash,kl_threat_score,kl_category,kl_first_seen,kl_popularity,kl_threat
6B5D35508A9FD454F77B427D53427A78,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
9327DA4D39A6D3B5192A89CF6DCA5AFA,65,malware,03.05.2015 00:00,2,Trojan.JS.AdInject.a
7430BDA1107DAC7CDEECB1594C59E651,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
3FE2E89CBC44E214FC1F61B4A7FF1505,65,malware,03.05.2015 00:00,2,Trojan.JS.Miner.m
989460513D7F8013791FE4BD3F897A7B,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
B0A05E695DA4162ECC5164960987FFA2,65,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
DC85B8187C65B65974EC940DFD17E669,64,malware,04.04.2018 19:09,5,HEUR:Trojan.Script.Generic
DC85B8187C65B65974EC940DFD17E669,64,malware,10.04.2018 20:37,4,HEUR:Trojan.Script.Generic
1CA406BB255CFB4F9BFC1769CD2D61F7,64,malware,15.08.2017 09:41,3,HEUR:Trojan.Script.Generic
DE83E65B589B0E8DE023517F08606159,64,malware,15.08.2017 09:41,3,HEUR:Trojan.Script.Generic
E289BC1827BCE5E3F72F56871CA43B37,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
DECAF69781A5807A13E97D1BB83700EF,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
FFFF34A8D1508DAD72C8307B620CA4AC,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
038C8F35897B6BD3C0930EF4E2743D85,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
44A27780FD4ABF64BF4EBB5584857160,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
5080872A978A82A13B37B8EF4FE18A7C,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
989460513D7F8013791FE4BD3F897A7B,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
3B8C127E0D00D190B61D4EBE79307510,64,malware,13.05.2015 00:00,2,Trojan.JS.Miner.m
659BB4B2386CAAD850E8A4111AE90F37,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
58D190459D87A81980294DF4A8B15AD5,64,malware,13.05.2015 00:00,2,HEUR:Trojan.Script.Generic
E289BC1827BCE5E3F72F56871CA43B37,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
DECAF69781A5807A13E97D1BB83700EF,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
44A27780FD4ABF64BF4EBB5584857160,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
FFFF34A8D1508DAD72C8307B620CA4AC,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Generic
659BB4B2386CAAD850E8A4111AE90F37,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
7430BDA1107DAC7CDEECB1594C59E651,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
07292FD0C41FE261EFC99384F59FB193,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Generic
54B347AF15FA601A004A83F83431D8D7,64,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
A044D39E3A8496A52756A2D9797B8A0F,64,malware,01.05.2015 00:00,2,Trojan.JS.Agent.ebo
3FE2E89CBC44E214FC1F61B4A7FF1505,64,malware,01.05.2015 00:00,2,Trojan.JS.Miner.m
2D060BB42F62833A8BDC33C41CFFF2F1,64,malware,24.01.2018 01:57,2,Trojan.JS.Miner.x
E6AF44CB39C53FF50D5FBF9DC66EA1E1,64,malware,24.01.2018 01:57,2,Trojan.JS.Miner.x
1CAE0711ECCB3A109FB3FB29C3880A9D,64,malware,24.01.2018 01:57,2,Trojan.JS.Agent.eak
0BFF67812DBEC0DD9D247024F2DC08F1,64,malware,24.01.2018 01:57,2,Trojan.JS.Miner.x
8A9396F9C30A6928AA96DE3C6563E2D7,64,malware,24.01.2018 01:57,2,Trojan.JS.Agent.eak
DA05DC95E335DF1DE4E62F9978DC6607,64,malware,24.01.2018 01:57,2,Trojan.JS.Agent.drk
32B8C22890BC76000E37E102A107708D,64,malware,24.01.2018 01:57,2,HEUR:Trojan.Script.Generic
E289BC1827BCE5E3F72F56871CA43B37,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
DECAF69781A5807A13E97D1BB83700EF,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
BE904F9FB80FBE3758151DDF1CB318FA,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Generic
44A27780FD4ABF64BF4EBB5584857160,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
659BB4B2386CAAD850E8A4111AE90F37,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
9327DA4D39A6D3B5192A89CF6DCA5AFA,64,malware,11.05.2015 00:00,2,Trojan.JS.AdInject.a
7430BDA1107DAC7CDEECB1594C59E651,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
006B191406A8D17633EB31DDC31614B4,64,malware,11.05.2015 00:00,2,Trojan.JS.Agent.ebo
07292FD0C41FE261EFC99384F59FB193,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Generic
FFFF34A8D1508DAD72C8307B620CA4AC,64,malware,11.05.2015 00:00,2,HEUR:Trojan.Script.Generic
B2C0F9E9153C4D9FBABB9DFB52DCBC2C,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
95290D43989F56B7E99C552ABF0A848A,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
C2A74C957DFFF616C85803EACAB592A0,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
2D2CB7324334FFCE67BFDA71266C100E,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
9F88BAF2D269348B868FB8217B9589E8,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
C2D436637B8CA9DCF67C30A1CC4661E1,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
AFE77451D9D0D017F6809D8E578DF24C,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
A079A40A4DBC43FC45D7A352D0C5CCFF,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
9F8578AB64216410D89ADAE639EB37F2,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
A38C41888BBFF1599439DFD2D539DDBD,63,malware,05.02.2018 16:50,5,HEUR:Trojan.Script.Generic
DCA017357538B31A75757FF0F69BDA47,63,malware,18.04.2018 11:00,5,HEUR:Trojan.Script.Generic
49DE1DDAC0EF69075F74EF93807FBC65,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
8F1020466FF15DC0236342377FE80D18,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
BC396DD4378F7B24A005954EE65CA064,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
1999BF5B8027D60A41BDCBEB2A22448E,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
1D95FAABFF4B21ADE3890248854C962D,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
2E9D67FE769398281486D7BCEBD8E65A,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
241247C27E156FF975A66D61A6747656,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
F9828214A5A562F2646BD2CF51BC6F5C,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
F2163109939005863B6FA6FF4839DB86,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
008612700615D6EF0068838DA3D93C44,63,malware,11.04.2018 22:38,3,HEUR:Trojan.Script.Generic
DECAF69781A5807A13E97D1BB83700EF,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
E289BC1827BCE5E3F72F56871CA43B37,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
00CA50CFFD774A56E7EDE8A8AD05E22F,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
44A27780FD4ABF64BF4EBB5584857160,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
3FE2E89CBC44E214FC1F61B4A7FF1505,63,malware,06.05.2015 00:00,2,Trojan.JS.Miner.m
5080872A978A82A13B37B8EF4FE18A7C,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
989460513D7F8013791FE4BD3F897A7B,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
A7D41FBE2EC83D99823593F8DEF77F83,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
9327DA4D39A6D3B5192A89CF6DCA5AFA,63,malware,06.05.2015 00:00,2,Trojan.JS.AdInject.a
348034947B409D5A1A06DF8BF75CB707,63,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Iframer
DECAF69781A5807A13E97D1BB83700EF,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
7430BDA1107DAC7CDEECB1594C59E651,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
5080872A978A82A13B37B8EF4FE18A7C,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Generic
E289BC1827BCE5E3F72F56871CA43B37,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
3B8C127E0D00D190B61D4EBE79307510,63,malware,01.05.2015 00:00,2,Trojan.JS.Miner.m
0EBD3AA74AFAF6CF7716301CE35116D7,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
947E5B7C46CC059B61DC4915F92E3123,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
989460513D7F8013791FE4BD3F897A7B,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Generic
6B5D35508A9FD454F77B427D53427A78,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
44A27780FD4ABF64BF4EBB5584857160,63,malware,01.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
E289BC1827BCE5E3F72F56871CA43B37,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
DECAF69781A5807A13E97D1BB83700EF,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
FFFF34A8D1508DAD72C8307B620CA4AC,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
BE904F9FB80FBE3758151DDF1CB318FA,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
44A27780FD4ABF64BF4EBB5584857160,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
5080872A978A82A13B37B8EF4FE18A7C,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
86318229BFFE294F36F24E064ED412F3,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
B0A05E695DA4162ECC5164960987FFA2,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
765F7558B3F202BC5B01CC1E581682C2,63,malware,03.05.2015 00:00,2,Trojan.JS.Miner.d
9327DA4D39A6D3B5192A89CF6DCA5AFA,63,malware,03.05.2015 00:00,2,Trojan.JS.AdInject.a
E289BC1827BCE5E3F72F56871CA43B37,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
FFFF34A8D1508DAD72C8307B620CA4AC,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Generic
DECAF69781A5807A13E97D1BB83700EF,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
038C8F35897B6BD3C0930EF4E2743D85,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Generic
6DC5A910A8D1B357EB5C37CBF582A6FD,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Generic
7012912EF83FF15BFD9FCD431B2D63EB,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Generic
989460513D7F8013791FE4BD3F897A7B,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Generic
348034947B409D5A1A06DF8BF75CB707,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Iframer
B22008DC31C924203FACC0D45C838F7F,63,malware,28.09.2015 00:00,2,Trojan.JS.Miner.y
5080872A978A82A13B37B8EF4FE18A7C,63,malware,28.09.2015 00:00,2,HEUR:Trojan.Script.Generic
E289BC1827BCE5E3F72F56871CA43B37,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
DECAF69781A5807A13E97D1BB83700EF,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
7012912EF83FF15BFD9FCD431B2D63EB,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
FFFF34A8D1508DAD72C8307B620CA4AC,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
B84C6342667F25A280F5386249E6C35E,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
9327DA4D39A6D3B5192A89CF6DCA5AFA,63,malware,03.05.2015 00:00,2,Trojan.JS.AdInject.a
7430BDA1107DAC7CDEECB1594C59E651,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
BF2DA03B384EF561464C93D3667FF6F2,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
989460513D7F8013791FE4BD3F897A7B,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
4560D738E84274B917F886B0F00CCB68,63,malware,03.05.2015 00:00,2,HEUR:Trojan.Script.Generic
AE4AB45F66AD196D6815AD36DAA31E8C,63,malware,20.02.2018 11:51,2,Trojan.Win32.Nimnul.ylq
D0A599319414B26AFAA4AC6BAC1A0F7B,63,malware,20.02.2018 11:51,2,HEUR:HackTool.Win32.Generic
17D895C8730FB7F9F5FCDF02CBAD6B2F,63,malware,20.02.2018 11:51,2,HEUR:Trojan.Win32.Generic
ED315888CF7619B5A6A584E65FD4C3FE,63,malware,20.02.2018 11:51,2,HEUR:HackTool.Win32.Generic
2D060BB42F62833A8BDC33C41CFFF2F1,63,malware,18.01.2017 07:18,2,Trojan.JS.Miner.x
E6AF44CB39C53FF50D5FBF9DC66EA1E1,63,malware,18.01.2017 07:18,2,Trojan.JS.Miner.x
1CAE0711ECCB3A109FB3FB29C3880A9D,63,malware,25.01.2017 17:01,2,Trojan.JS.Agent.eak
2497791A9FBA99B5C818A5781C66347F,62,malware,24.10.2017 16:10,3,HEUR:Trojan.Script.Miner.gen
3C2DD8F1A9B7A9C9266CF96856372910,62,malware,24.10.2017 16:10,3,HEUR:Trojan.Script.Generic
E289BC1827BCE5E3F72F56871CA43B37,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
DECAF69781A5807A13E97D1BB83700EF,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
989460513D7F8013791FE4BD3F897A7B,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
7012912EF83FF15BFD9FCD431B2D63EB,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
07292FD0C41FE261EFC99384F59FB193,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
D50E92F2BD9B6E9FA754C7A92942CF3D,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
348034947B409D5A1A06DF8BF75CB707,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Iframer
79EF8F8A23E3522DBD8010DDF618EE9A,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
700CE9E46F04543C469C06AE5E029356,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Generic
44A27780FD4ABF64BF4EBB5584857160,62,malware,06.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
E289BC1827BCE5E3F72F56871CA43B37,62,malware,05.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
DECAF69781A5807A13E97D1BB83700EF,62,malware,05.05.2015 00:00,2,HEUR:Trojan.Script.Agent.gen
FFFF34A8D1508DAD72C8307B620CA4AC,62,malware,05.05.2015 00:00,2,HEUR:Trojan.Script.Generic
7430BDA1107DAC7CDEECB1594C59E651,62,malware,05.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
BE904F9FB80FBE3758151DDF1CB318FA,62,malware,05.05.2015 00:00,2,HEUR:Trojan.Script.Generic
44A27780FD4ABF64BF4EBB5584857160,62,malware,05.05.2015 00:00,2,HEUR:Trojan.Script.Miner.gen
