"ti_domain",context,url
"api.330ca589.space","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"api.320ca3f6.space","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"api.310ca263.space","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"api.300ca0d0.space","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"api.1beb2a44.space","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"api-backup.viaxmr.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"apdrive.win","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"anybest.space","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"anybest.site","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"anybest.si","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"anybest.pw","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"anybest.host","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"anime.reactor.cc","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"andrew.nullrefexcep.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"andlache.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"analytics.blue","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"analytics.bl","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"amhixwqagiz.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"america.monerise.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"altpool.pro","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"altavista.ovh","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"alpha.nimiqpool.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"allfontshere.press","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"alflying.win","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"alflying.date","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"alflying.bid","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"alflying.bi","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"alemoney.xyz","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aleinvest.xyz","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ak.cdn-jquery.host","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ajplugins.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ajcryptominer.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ait7ee.win","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"airproxyunblocked.org","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"airproxytpb.re","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"airproxyproxy.pw","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"airproxyboat.in","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"airproxybay.ar","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ahoypiratebaai.eu","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ahoypirate.in","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ahoyhyperbay.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"afminer.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"afflow.18-plus.net","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"afdjljiyagf.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros12.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros11.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros10.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros09.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros08.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros07.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros06.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros05.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros04.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros03.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros02.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeros01.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeon.hashvault.pro","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aeon.crypto-webminer.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"adzjzewsma.cf","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"adrenali.gq","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"adplusplus.fr","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"adminer.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"admin.cpufan.club","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"adless.io","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"adfreetv.ch","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"adbtc.top","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ad.jsecoin.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ad.g-content.bid","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ad.g-content.bi","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ad-miner.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"acbp0020171456.page.tl","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen12.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen11.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen10.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen09.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen08.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen07.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen06.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen05.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen04.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen03.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen02.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"ablen01.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"abc.pema.cl","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aba.ae","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"aalbbh84.info","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"a.proxy5.nullrefexcep.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"a.proxy4.nullrefexcep.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser.txt"
"zzqhsrg.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zymerget.win","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zymerget.stream","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zymerget.party","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zymerget.faith","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zymerget.date","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zymerget.bid","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zxc1-ustokyyneikyfasnm.stackpathdns.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zubovskaya-banya.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zny.coiner.site","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zndaowjdnf.stream","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zlx.com.br","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zjemch.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"ziykrgc.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zivbxion.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zgdfz6h7po.me","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zavzlen.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"zaloapp.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"yuyyio.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"yrdrtzmsmt.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"yqaywudifu.date","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"yoaabgvkm.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"ybjfsqcevow.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"xvideosharing.site","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"xssrmimmnq.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"xmrminingproxy.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"xmrm.pw","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"xmr.cool","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"xmg.cool","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"xgmc6lu8fs.me","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"xbasfbno.info","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wty46.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wsp.marketgid.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"ws03cn.streamplay.to","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"ws02cn.streamplay.to","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"ws01cn.streamplay.to","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wrxgandsfcz.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wronpeci.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wqgkainysj.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wpcdn1.herokuapp.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wp-monero-miner.de","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"worker.salon.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wordc.ga","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wnmyerzbjhu.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wmwmwwfmkvucbln.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wmtech.website","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wmemsnhgldd.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wkkjfcgjofbix.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wittyoffers.club","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"witthethim.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"willacrit.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wildianing.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"whysoserius.club","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"whereismommy.gq","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"whchsvlxch.site","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"whathyx.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wemine.pro","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webxmr.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webwidgetz.duckdns.org","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webmining.co","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webminerpool.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webminer.pro","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webminepool.tk","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webminepool.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webmine.pro","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webmine.cz","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"webassembly.stream","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"web.dle-news.pw","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wasm24.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"wasm.stream","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vzzexalcirfgrf.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vzhjnorkudcxbiy.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vxelkrhl.info","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vuuwd.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vuryua.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vpzccwpyilvoyg.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"voumxy.ru","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vl8c4g7tmo.me","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vkcdnservice.com","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"vjcyehtqm9.me","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"videoplayer2.xyz","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"video.videos.vidto.me","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"video.streaming.estream.to","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
"video.stream.vidzi.tv","Browser crypto-mining","https://zerodot1.gitlab.io/CoinBlockerLists/list_browser_UBO.txt"
