_key,nMaliciousScanCount,nTotalScanCount,nReputationScore,nGoodwareIndex,strPermaLink,dtReportLookupTime
034A1284F52425F0080D77EC06255950,0,57,,,"https://www.virustotal.com/gui/file/5a7fa21c9797f2fc5260be22320f59f90e243907c1b1dd2ed3237585c0ce43d9/detection",1567099781
84643114D125EA08B7488CD4567F3CD2,0,68,,,"https://www.virustotal.com/gui/file/944e25ea568b4611d1effc51d9e0f5e64d52c8d1241d2ca2d50df3ddeed5d3d7/detection",1567099781
31F0FD888F41C6E4B05A8A26A6257BBB,34,68,,,"https://www.virustotal.com/gui/file/9f34ae1f78f311f65b3f77ee0eb50afedee2a7e0d2e6982cccc203ecbaa999e1/detection",1567099781
