_key,_user,nHostsWithObjectName,nHostsWithObjectNameAndData,nRep,nSnapshotID,strObjectData,strObjectName,strObjectType,strPath
"5d76cb2d6f292d0f80017a2b","nobody","4",,"-1","1",,"{08b0e5c0-4fcb-11cf-aaa5-00401c608501}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a2c","nobody","1",,"-1","1",,"{219c3416-8cb2-491a-a3c7-d9fcddc9d600}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a2d","nobody","14",,"-1","1",,"{2670000a-7350-4f3c-8081-5663ee0c6c49}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a2e","nobody","1",,"-1","1",,"{2f72393d-2472-4f82-b600-ed77f354b7ff}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a2f","nobody","13",,"-1","1",,"{789fe86f-6fc4-46a1-9849-ede0db0c95ca}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a30","nobody","1",,"-1","1",,"{898ea8c8-e7ff-479b-8935-aec46303b9e5}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a31","nobody","2",,"-1","1",,"{92780b25-18cc-41c8-b9be-3c9c571a8263}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a32","nobody","1",,"-1","1",,"{dfb852a3-47f8-48c4-a200-58cab36fd2a2}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a33","nobody","5",,"-1","1",,"{e2e2dd38-d088-4134-82b7-f2ba38496583}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a34","nobody","2",,"-1","1",,"{fb5f1910-f110-11d2-bb9e-00c04f795683}","1","hkey_current_user\software\microsoft\internet explorer\extensions\cmdmapping"
"5d76cb2d6f292d0f80017a35","nobody","1",,"-1","1",,"new key #1","2","hkey_current_user\software\microsoft\internet explorer\extensions"
"5d76cb2d6f292d0f80017a36","nobody","2",,"-1","1",,"{2f56dcaa-153b-4479-b4e2-547405b34fb9}","2","hkey_current_user\software\microsoft\internet explorer\extensions"
"5d76cb2d6f292d0f80017a37","nobody","1",,"-1","1",,"{a95fe080-8f5d-11d2-a20b-00aa003c157a}","2","hkey_current_user\software\microsoft\internet explorer\extensions"
"5d76cb2d6f292d0f80017a38","nobody","1",,"-1","1",,"{c1f0024b-8278-4999-b7e6-2718426d9fe6}","2","hkey_current_user\software\microsoft\internet explorer\extensions"
"5d76cb2d6f292d0f80017a39","nobody","1",,"-1","1",,"&add animation to incredimail style box","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a3a","nobody","2",,"-1","1",,"&call with jabber","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a3b","nobody","7",,"-1","1",,"&dial","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a3c","nobody","1",,"-1","1",,"&down&load &link& us&ing ge&tgo","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a3d","nobody","1",,"-1","1",,"&down&load all &links& us&ing ge&tgo","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a3e","nobody","1",,"-1","1",,"&getgo toolbar search","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a3f","nobody","1",,"-1","1",,"&highlight","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a40","nobody","3",,"-1","1",,"add to evernote 4.0","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a41","nobody","18",,"-1","1",,"add to google photos screensa&ver","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a42","nobody","6",,"-1","1",,"add web page to existing pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a43","nobody","6",,"-1","1",,"append lin&k target to existing pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a44","nobody","27",,"-1","1",,"append link target to existing pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a45","nobody","29",,"-1","1",,"append to existing pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a46","nobody","2",,"-1","1",,"call and &edit with jabber","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a47","nobody","1",,"-1","1",,"clip bookmark","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a48","nobody","3",,"-1","1",,"clip image","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a49","nobody","6",,"-1","1",,"clip selection","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a4a","nobody","6",,"-1","1",,"clip this page","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a4b","nobody","5",,"-1","1",,"clip url","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a4c","nobody","6",,"-1","1",,"convert &web page to adobe pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a4d","nobody","35",,"-1","1",,"convert link target to adobe pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a4e","nobody","24",,"-1","1",,"convert link target to existing pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a4f","nobody","6",,"-1","1",,"convert selected links to adobe pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a50","nobody","6",,"-1","1",,"convert selected links to existing pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a51","nobody","6",,"-1","1",,"convert selection to adobe pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a52","nobody","6",,"-1","1",,"convert selection to existing pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a53","nobody","31",,"-1","1",,"convert to adobe pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a54","nobody","3",,"-1","1",,"convert to existing pdf","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a55","nobody","2",,"-1","1",,"copy to &lightning note","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a56","nobody","1",,"-1","1",,"customize menu","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a57","nobody","3",,"-1","1",,"download all with free download manager","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a58","nobody","1",,"-1","1",,"download by miniget","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a59","nobody","3",,"-1","1",,"download linked video with mp4 downloader","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a5a","nobody","3",,"-1","1",,"download selected with free download manager","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a5b","nobody","3",,"-1","1",,"download video with free download manager","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a5c","nobody","3",,"-1","1",,"download video with mp4 downloader","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a5d","nobody","1",,"-1","1",,"download with &media finder","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a5e","nobody","1",,"-1","1",,"download with faster downloader","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a5f","nobody","3",,"-1","1",,"download with free download manager","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a60","nobody","372",,"-1","1",,"e&xport to microsoft excel","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a61","nobody","1",,"-1","1",,"fill forms","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a62","nobody","3",,"-1","1",,"google sidewiki...","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a63","nobody","1",,"-1","1",,"httpwatch basic","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a64","nobody","5",,"-1","1",,"lastpass fill forms","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a65","nobody","5",,"-1","1",,"lastpass","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a66","nobody","6",,"-1","1",,"new note","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a67","nobody","2",,"-1","1",,"open client to monitor &1","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a68","nobody","2",,"-1","1",,"open client to monitor &2","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a69","nobody","5",,"-1","1",,"open with pdf viewer plus","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a6a","nobody","1",,"-1","1",,"open with wordperfect","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a6b","nobody","1",,"-1","1",,"save forms","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a6c","nobody","391",,"-1","1",,"se&nd to onenote","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a6d","nobody","1",,"-1","1",,"send image to &bluetooth device...","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a6e","nobody","2",,"-1","1",,"send image to mindjet","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a6f","nobody","1",,"-1","1",,"send image to photo library","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a70","nobody","2",,"-1","1",,"send link to mindjet","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a71","nobody","1",,"-1","1",,"send page to &bluetooth device...","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a72","nobody","2",,"-1","1",,"send page to mindjet","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a73","nobody","2",,"-1","1",,"send text to mindjet","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a74","nobody","2",,"-1","1",,"send to bluetooth","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a75","nobody","1",,"-1","1",,"send using &gmail","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a76","nobody","1",,"-1","1",,"send using &hotmail","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a77","nobody","1",,"-1","1",,"send using &yahoo","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a78","nobody","1",,"-1","1",,"show all original images","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a79","nobody","1",,"-1","1",,"show original image","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a7a","nobody","2",,"-1","1",,"show roboform toolbar","2","hkey_current_user\software\microsoft\internet explorer\menuext"
"5d76cb2d6f292d0f80017a7b","nobody","61",,"-1","1",,"itbarlayout","1","hkey_current_user\software\microsoft\internet explorer\toolbar\explorer"
"5d76cb2d6f292d0f80017a7c","nobody","1",,"-1","1",,"new value #1","1","hkey_current_user\software\microsoft\internet explorer\toolbar\explorer"
"5d76cb2d6f292d0f80017a7d","nobody","6",,"-1","1",,"linksfoldername","1","hkey_current_user\software\microsoft\internet explorer\toolbar"
"5d76cb2d6f292d0f80017a7e","nobody","284",,"-1","1",,"locked","1","hkey_current_user\software\microsoft\internet explorer\toolbar"
"5d76cb2d6f292d0f80017a7f","nobody","1",,"-1","1",,"new key #1","2","hkey_current_user\software\microsoft\internet explorer\toolbar"
"5d76cb2d6f292d0f80017a80","nobody","1",,"-1","1",,"new value #1","1","hkey_current_user\software\microsoft\internet explorer\toolbar"
"5d76cb2d6f292d0f80017a81","nobody","52",,"-1","1",,"quickcomplete","2","hkey_current_user\software\microsoft\internet explorer\toolbar"
"5d76cb2d6f292d0f80017a82","nobody","31",,"-1","1",,"savelinksorder","1","hkey_current_user\software\microsoft\internet explorer\toolbar"
"5d76cb2d6f292d0f80017a83","nobody","274",,"-1","1",,"itbar7layout","1","hkey_current_user\software\microsoft\internet explorer\toolbar\shellbrowser"
"5d76cb2d6f292d0f80017a84","nobody","51",,"-1","1",,"itbarlayout","1","hkey_current_user\software\microsoft\internet explorer\toolbar\shellbrowser"
"5d76cb2d6f292d0f80017a85","nobody","1",,"-1","1",,"new value #1","1","hkey_current_user\software\microsoft\internet explorer\toolbar\shellbrowser"
"5d76cb2d6f292d0f80017a86","nobody","61",,"-1","1",,"{01e04581-4eee-11d0-bfe9-00aa005b4383}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\shellbrowser"
"5d76cb2d6f292d0f80017a87","nobody","2",,"-1","1",,"{0e5cbf21-d15f-11d0-8301-00aa005b4383}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\shellbrowser"
"5d76cb2d6f292d0f80017a88","nobody","1",,"-1","1",,"{2318c2b1-4965-11d4-9b18-009027a5cd4f}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\shellbrowser"
"5d76cb2d6f292d0f80017a89","nobody","1",,"-1","1",,"{5cbe3b7c-1e47-477e-a7dd-396db0476e29}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\shellbrowser"
"5d76cb2d6f292d0f80017a8a","nobody","353",,"-1","1",,"showdiscussionbutton","1","hkey_current_user\software\microsoft\internet explorer\toolbar"
"5d76cb2d6f292d0f80017a8b","nobody","2",,"-1","1",,"theater","1","hkey_current_user\software\microsoft\internet explorer\toolbar"
"5d76cb2d6f292d0f80017a8c","nobody","303",,"-1","1",,"itbar7height","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a8d","nobody","21",,"-1","1",,"itbar7height64","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a8e","nobody","195",,"-1","1",,"itbar7layout","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a8f","nobody","24",,"-1","1",,"itbar7layout64","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a90","nobody","22",,"-1","1",,"itbarlayout","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a91","nobody","1",,"-1","1",,"new value #1","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a92","nobody","1",,"-1","1",,"{0134af61-7a0c-4649-aeca-90d776060cb3}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a93","nobody","18",,"-1","1",,"{01e04581-4eee-11d0-bfe9-00aa005b4383}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a94","nobody","1",,"-1","1",,"{043c5167-00bb-4324-af7e-62013faedacf}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a95","nobody","18",,"-1","1",,"{0e5cbf21-d15f-11d0-8301-00aa005b4383}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a96","nobody","1",,"-1","1",,"{1017a80c-6f09-4548-a84d-edd6ac9525f0}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a97","nobody","1",,"-1","1",,"{210f1b36-3b7f-41a4-b5da-3eb87f5a56c2}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a98","nobody","18",,"-1","1",,"{21fa44ef-376d-4d53-9b0f-8a89d3229068}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a99","nobody","48",,"-1","1",,"{2318c2b1-4965-11d4-9b18-009027a5cd4f}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a9a","nobody","1",,"-1","1",,"{2a942ab7-2073-49bc-a7e1-77e93835889a}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a9b","nobody","2",,"-1","1",,"{311b58dc-a4dc-4b04-b1b5-60299ad3d803}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a9c","nobody","1",,"-1","1",,"{32e4558d-6ca0-49b0-9eb3-5fad9110f3d1}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a9d","nobody","2",,"-1","1",,"{364ea597-e728-4ce4-bb4a-ed846ef47970}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a9e","nobody","1",,"-1","1",,"{3775afd7-5921-4571-968f-85a631203d1c}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017a9f","nobody","37",,"-1","1",,"{47833539-d0c5-4125-9fa8-0819e2eaac93}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa0","nobody","1",,"-1","1",,"{48586425-6bb7-4f51-8dc6-38c88e3ebb58}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa1","nobody","3",,"-1","1",,"{4baac1b8-0800-42c9-8fa6-08b211f356b8}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa2","nobody","1",,"-1","1",,"{604bc32a-9680-40d1-9ac6-e06b23a1ba4c}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa3","nobody","1",,"-1","1",,"{61539ecd-cc67-4437-a03c-9aaccbd14326}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa4","nobody","1",,"-1","1",,"{724d43a0-0d85-11d4-9908-00400523e39a}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa5","nobody","1",,"-1","1",,"{739df940-c5ee-4bab-9d7e-270894ae687a}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa6","nobody","1",,"-1","1",,"{759d9886-0c6f-4498-bab6-4a5f47c6c72f}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa7","nobody","5",,"-1","1",,"{7febefe3-6b19-4349-98d2-ffb09d4b49ca}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa8","nobody","1",,"-1","1",,"{9167da98-6f9b-46f1-991d-826cae46cab6}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aa9","nobody","1",,"-1","1",,"{9d0f7eb2-452d-4766-b535-8d23e36c300e}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aaa","nobody","1",,"-1","1",,"{a0154e07-2b48-475c-a82a-80efd84ea33e}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aab","nobody","1",,"-1","1",,"{a4c2b741-e69a-4c2e-aab1-c38d8163e40b}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aac","nobody","1",,"-1","1",,"{a55bb532-2438-4ece-820e-3e2c86861893}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aad","nobody","1",,"-1","1",,"{b99f805c-f0b1-48ea-8c8b-753bfcbed913}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aae","nobody","3",,"-1","1",,"{ba00b7b1-0351-477a-b948-23e3ee5a73d4}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aaf","nobody","3",,"-1","1",,"{c4676d53-fce5-4a19-be4d-97e6eaf7e19a}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab0","nobody","1",,"-1","1",,"{c66a678d-5e6c-4af9-8f57-c6192f42cf74}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab1","nobody","1",,"-1","1",,"{c98d5b61-b0ea-4d48-9839-1079d352d880}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab2","nobody","1",,"-1","1",,"{cf67755f-9265-449c-87cf-b945519e073b}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab3","nobody","15",,"-1","1",,"{d4027c7f-154a-4066-a1ad-4243d8127440}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab4","nobody","4",,"-1","1",,"{d7e97865-918f-41e4-9cd0-25ab1c574ce8}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab5","nobody","1",,"-1","1",,"{de9c389f-3316-41a7-809b-aa305ed9d922}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab6","nobody","1",,"-1","1",,"{e0c22e6b-a7bd-43f6-b5cc-020e06d11a45}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab7","nobody","5",,"-1","1",,"{e7df6bff-55a5-4eb7-a673-4ed3e9456d39}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab8","nobody","1",,"-1","1",,"{ecf9d4ae-b571-42c2-9745-74fdb8b0d27a}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017ab9","nobody","1",,"-1","1",,"{eee6c35b-6118-11dc-9c72-001320c79847}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017aba","nobody","1",,"-1","1",,"{ef55cb9f-2729-4bff-afe5-ee59593b16e8}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017abb","nobody","1",,"-1","1",,"{f0e59437-6148-4a98-b0a6-60d557ef57f4}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017abc","nobody","1",,"-1","1",,"{f41a56d2-7b52-4d16-812c-a63c6ca9d4c5}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017abd","nobody","2",,"-1","1",,"{fe6f06fb-0fc0-4499-828f-ee48088f504f}","1","hkey_current_user\software\microsoft\internet explorer\toolbar\webbrowser"
"5d76cb2d6f292d0f80017abe","nobody","1",,"-1","1",,"new value #1","1","hkey_current_user\software\microsoft\internet explorer\urlsearchhooks"
"5d76cb2d6f292d0f80017abf","nobody","9",,"-1","1",,"{00000000-6e41-4fd3-8538-502f5495e5fc}","1","hkey_current_user\software\microsoft\internet explorer\urlsearchhooks"
"5d76cb2d6f292d0f80017ac0","nobody","1",,"-1","1",,"{0134af61-7a0c-4649-aeca-90d776060cb3}","1","hkey_current_user\software\microsoft\internet explorer\urlsearchhooks"
"5d76cb2d6f292d0f80017ac1","nobody","2",,"-1","1",,"{03402f96-3dc7-4285-bc50-9e81fefafe43}","1","hkey_current_user\software\microsoft\internet explorer\urlsearchhooks"
