url,version,category,resolveddate,spl,description
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Search issues,2017-08-02,"SPL-143374, SPL-142497","Consecutive calls to random() return repeating values in a predictable pattern.
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Search issues,2017-07-21,"SPL-128845, SPL-131106, SPL-131108, SPL-145346","Distributed Search: Deployment -- inaccurate Average/Max Time to Reap Dispatch Directory value
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Search issues,2017-07-06,"SPL-142199, SPL-141751","Sparkline fails to render for the panel which was in hidden state previously
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0," Saved search, alerting, scheduling, and job management issues",2017-08-17,"SPL-142383, SPL-142225","Cron schedules involving ranges for months or days of months are off by one
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0," Saved search, alerting, scheduling, and job management issues",2017-07-27,"SPL-141888, SPL-141823","SearchParser Errors for Datamodel Acceleration prevents other scheduled searches from being executed
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Indexer and indexer clustering issues,2017-08-08,"SPL-143351, SPL-141985","Could not bind to port IPv4 port
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Monitoring Console/DMC issues,2017-08-17,"SPL-142793, SPL-142474","DMC Alert - Search Peer Not Responding does not trigger
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Monitoring Console/DMC issues,2017-07-21,"SPL-128845, SPL-131106, SPL-131108, SPL-145346","Distributed Search: Deployment -- inaccurate Average/Max Time to Reap Dispatch Directory value
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Monitoring Console/DMC issues,2017-04-25,SPL-138223,"Install log not showing operations until explicit refresh of page.
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Splunk Web and interface issues,2017-08-02,"SPL-143374, SPL-142497","Consecutive calls to random() return repeating values in a predictable pattern.
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Splunk Web and interface issues,2017-07-21,"SPL-128845, SPL-131106, SPL-131108, SPL-145346","Distributed Search: Deployment -- inaccurate Average/Max Time to Reap Dispatch Directory value
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Splunk Web and interface issues,2017-07-06,"SPL-142199, SPL-141751","Sparkline fails to render for the panel which was in hidden state previously
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0," Rest, Simple XML, and Advanced XML issues",2017-08-17,"SPL-141908, SPL-141538","HandleJobsDataProvider logs warning for failure to save search history for user=nobody.
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Admin and CLI issues,2017-08-11,SPL-132078,"Running jobs should not be marked as expired
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Admin and CLI issues,2017-06-27,SPL-135005,"Datamodel Editor: Empties out non-visible internal field (i.e. comment)
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Uncategorized issues,2017-08-17,"SPL-141329, SPL-140865","Unactionable error message when Splunk fails to move a file: renameTo failed in 1 attempt(s)... .
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Uncategorized issues,2017-08-17,"SPL-143409, SPL-142724","Exact floating point calculations in eval may produce incorrect arithmetic groupings with search optimization enabled.
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Uncategorized issues,2017-07-27,"SPL-143002, SPL-141947","Splunk does not work with Internet Explorer version 11 in Compatibility Mode
"
https://docs.splunk.com/Documentation/Splunk/7.0.0/ReleaseNotes/Fixedissues,7.0.0, Uncategorized issues,2017-06-01,"SPL-136707, SPL-134891","The trellis.enabled option is not supported for single value visualizations in splunk.js
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Authentication and authorization issues,2017-10-30,"SPL-143916, SPL-141681","Custom web.conf:root_endpoint may cause SAML authentication to fail.
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Data input issues,2017-11-17,"SPL-145978, SPL-142334","logs are delayed in reading after rotation
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Data input issues,2017-10-20,"SPL-144797, SPL-133461","Compressed files are deleted from sinkhole even if decompression fails
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Search issues,2017-11-15,"SPL-146174, SPL-145252","Column sorting does not work on search and report page if the field contains a whitespace
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Search issues,2017-11-02,"SPL-144063, SPL-143331","default_match is not honoured when lookup matches is 0 (using a kvstore collection)
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Search issues,2017-10-31,"SPL-145395, SPL-144217","searchmatch() without arguments causes crash in search process or main splunkd
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1," Saved search, alerting, scheduling, and job management issues",2017-11-08,"SPL-146104, SPL-143337","Possible false logging? -- reason=""The maximum number of concurrent real-time scheduled searches on this cluster has been reached""  concurrency_limit=1
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1," Saved search, alerting, scheduling, and job management issues",2017-10-10,"SPL-143576, SPL-142612","Some default license alerts are not returning any results for Splunk Cloud
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1," Charting, reporting, and visualization issues",2017-10-18,"SPL-145550, SPL-143793","Map visualization fails to switch to empty state when no search results are returned
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Distributed search and search head clustering issues,2017-11-10,"SPL-144480, SPL-140260","$SPLUNK_HOME/var/run/searchpeers growing due to latest common bundle in peers being stuck to an old version.
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Distributed search and search head clustering issues,2017-11-02,"SPL-145647, SPL-142964","Missed Events When Searching Against Lookup
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Indexer and indexer clustering issues,2017-11-28,"SPL-146685, SPL-146214","Search returns the following error ""Could not read event: cd=(n/a). Results may be incomplete ! (logging only the first such error; enable DEBUG to see the rest)""
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Indexer and indexer clustering issues,2017-11-19,"SPL-146451, SPL-145537","6.6+ CMs produce a heartbeat response that 6.5 indexers cannot deserialize
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Indexer and indexer clustering issues,2017-11-17,"SPL-146499, SPL-145736","Index Cluster not recovering from index peer failure - ""cannot replicate as bucket hasn't rolled""
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Indexer and indexer clustering issues,2017-11-01,"SPL-145275, SPL-143967","event=commitGenerationFailure for non-existent bucket
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Indexer and indexer clustering issues,2017-10-20,"SPL-143757, SPL-143402","Fsck processes are stuck leading to fixup tasks not completing .
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1," Distributed deployment, forwarder, deployment server issues",2017-11-01,"SPL-145273, SPL-143764","Deployment server doesn't always update client attributes without a reload, resulting in stale data on the Forwarder Management UI.
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Monitoring Console issues,2017-11-14,"SPL-146338, SPL-144658","Monitoring console app's health check page shows results only for the 100 instances
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Splunk Web and interface issues,2017-11-15,"SPL-146174, SPL-145252","Column sorting does not work on search and report page if the field contains a whitespace
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Splunk Web and interface issues,2017-11-02,"SPL-144063, SPL-143331","default_match is not honoured when lookup matches is 0 (using a kvstore collection)
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Splunk Web and interface issues,2017-10-31,"SPL-145395, SPL-144217","searchmatch() without arguments causes crash in search process or main splunkd
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Windows-specific issues,2017-10-31,"SPL-144998, SPL-142005","Monitoring Windows Event Log files within archives may result in fields going missing
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Windows-specific issues,2017-10-20,"SPL-144221, SPL-142071","splunk-winevtlog crashes on unregistering wait handle
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, PDF issues,2017-10-18,"SPL-143966, SPL-132666","(7.0.1) - Exported pdf shows token string for the dashboard element's title property instead of its value
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Admin and CLI issues,2017-10-19,"SPL-144605, SPL-142961","CherryPy un-authenticates users if session_id cookie is missing at logout
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-11-19,"SPL-143848, SPL-144137","Add warning to splunkd.log if vm.overcommit_memory is set to 2
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-11-15,"SPL-144808, SPL-141762","Modification to kvstore collection are not being distributed to Indexer
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-11-02,"SPL-145671, SPL-146141, SPL-146142","Indexing Queue blocked after upgrading to 7.0
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-11-02,"SPL-145191, SPL-141645","buckets keeps failing integrity check
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-11-02,"SPL-145599, SPL-145365","Crash in IdataDO_Collector on shutdown
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-11-01,"SPL-145249, SPL-143141","SSL error for validation of self-signed certificates is not actionable.
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-10-30,"SPL-145242, SPL-145097","MessagesManager may deadlock during splunk startup when SAML is enabled.
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-10-20,"SPL-145328, SPL-144967","Error creating diag: in add_fake_file  tinfo.size = 0  AttributeError: 'NoneType' object has no attribute 'size'
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1, Uncategorized issues,2017-10-18,"SPL-144996, SPL-143312","Universal Forwarder Installer lies about the Event Logs it monitors by default
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1,Splunk Analytics for Hadoop,2017-11-01,"ERP-2100, ERP-2089","Acceleration searches on HUNK are returning java.lang.IllegalArgumentException: No enum constant com.splunk.datasource.WriterFactory.Format exceptions
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1,Splunk Analytics for Hadoop,2017-10-27,"ERP-2097, ERP-2047","/hdfs/user/hunk/bundles Not Being Reaped
"
https://docs.splunk.com/Documentation/Splunk/7.0.1/ReleaseNotes/Fixedissues,7.0.1,Splunk Analytics for Hadoop,2017-10-27,"ERP-2087, ERP-2071","Search against archived buckets throws ""bad gzip header"" errors; getting events outside of the search time range
"
https://docs.splunk.com/Documentation/Splunk/7.0.2/ReleaseNotes/Fixedissues,7.0.2,Splunk Analytics for Hadoop,2018-01-04,"ERP-2104, ERP-2079","Please make splunk_archiver.log roll
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Highlighted issues,2018-02-12,"SPL-148969, SPL-148600","Indexer may crash during hot bucket rolling following a streaming failure
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Data input issues,2018-02-26,"SPL-148978, SPL-114085","When a *.tgz file was read, the result was ""finished reading"" but the percent still showing 0%.
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Search issues,2018-03-12,"SPL-148609, SPL-139017","The messages.po file contains French translations of css object when it shouldn't
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Search issues,2018-03-07,"SPL-148388, SPL-145724","streamstats and eventstats fail to clear the multivalue component for any generated fields
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Search issues,2018-03-02,"SPL-151213, SPL-149088","Exporting the results in csv format from from any app on splunk, Customer sees alternate blank rows ie exported CSV file.
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Search issues,2018-03-02,"SPL-149362, SPL-146354","Adding more detail to no_proxy option under server.conf
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Search issues,2018-02-23,"SPL-147702, SPL-148925, SPL-151635","Vertical tab and 255 other characters in a savedsearches.conf can break the savedsearches REST endpoint
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Search issues,2018-02-20,"SPL-149360, SPL-145967","i18n.js throws ""Uncaught TypeError: Cannot read property 'length' of undefined"" error when using Event Action Menu
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3," Saved search, alerting, scheduling, and job management issues",2018-02-15,"SPL-147025, SPL-146115","Scheduled search is not running as configured
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3," Saved search, alerting, scheduling, and job management issues",2018-02-13,"SPL-147646, SPL-148154","""Email when complete"" only sends to first email address in list
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3," Saved search, alerting, scheduling, and job management issues",2018-02-07,"SPL-148009, SPL-128919","The returning of sendalert command doesn't honor owner options
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3," Charting, reporting, and visualization issues",2018-03-02,"SPL-151485, SPL-148261","Editing post process search in Edit Search dialog concatenates base search and search edited
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Indexer and indexer clustering issues,2018-03-06,"SPL-151296, SPL-148100","Clustering : unnecessary file IO reads when spawning a search process
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Indexer and indexer clustering issues,2018-02-26,"SPL-151111, SPL-146088, SPL-151374","Clustering creates extra copies of buckets erroneously.
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Indexer and indexer clustering issues,2018-02-12,"SPL-148830, SPL-148862","Indexer Discovery not working with no indexer_discovery stanza in 7.0.x
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Indexer and indexer clustering issues,2018-02-12,"SPL-148969, SPL-148600","Indexer may crash during hot bucket rolling following a streaming failure
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Indexer and indexer clustering issues,2018-01-24,"SPL-148121, SPL-148204, SPL-148362, SPL-114215","Incorrect value for generation_poll_interval in spec file
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Universal forwarder issues,2018-01-30,"SPL-147899, SPL-146940","TcpOutputProc randomly drops indexers from the server list
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Splunk Web and interface issues,2018-03-12,"SPL-148609, SPL-139017","The messages.po file contains French translations of css object when it shouldn't
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Splunk Web and interface issues,2018-03-07,"SPL-148388, SPL-145724","streamstats and eventstats fail to clear the multivalue component for any generated fields
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Splunk Web and interface issues,2018-03-02,"SPL-151213, SPL-149088","Exporting the results in csv format from from any app on splunk, Customer sees alternate blank rows ie exported CSV file.
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Splunk Web and interface issues,2018-03-02,"SPL-149362, SPL-146354","Adding more detail to no_proxy option under server.conf
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Splunk Web and interface issues,2018-02-23,"SPL-147702, SPL-148925, SPL-151635","Vertical tab and 255 other characters in a savedsearches.conf can break the savedsearches REST endpoint
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Splunk Web and interface issues,2018-02-20,"SPL-149360, SPL-145967","i18n.js throws ""Uncaught TypeError: Cannot read property 'length' of undefined"" error when using Event Action Menu
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Windows-specific issues,2018-03-07,"SPL-148511, SPL-146092","Powershell ""schedule"" in cron format staggers
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, PDF issues,2018-01-12,"SPL-148030, SPL-145053","When a field name contains extra whitespace in the begining or end, pdf export fails for that column
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Admin and CLI issues,2018-03-06,"SPL-151392, SPL-149077","Trailing ""/"" in ""coldToFrozenDir"" path will disable custom indexes and allow deletion
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Uncategorized issues,2018-03-21,"SPL-147224, SPL-127642","Powershell log file ""splunk-powershell.ps1.log"" never rolls
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Uncategorized issues,2018-03-13,"SPL-149189, SPL-141808","(Windows Only) Support sslRootCAPath on Windows
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Uncategorized issues,2018-03-03,"SPL-148704, SPL-147640","""DatabaseDirectoryManager - Getting size on disk"" errors
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Uncategorized issues,2018-03-02,"SPL-149436, SPL-148448","Crash in BSONArrayBuilder::done() while trying to add large item into a collection via REST endpoint
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Uncategorized issues,2018-02-26,"SPL-151156, SPL-148920","Japanese translation error in Dashboards -> Source button
"
https://docs.splunk.com/Documentation/Splunk/7.0.3/ReleaseNotes/Fixedissues,7.0.3, Uncategorized issues,2018-02-20,"SPL-148131, SPL-146404","Progress element in XML is removed after editing search
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Authentication and authorization issues,2018-04-16,"SPL-153124, SPL-151937","Scripted authentication fails to parse getSearchFilter output, hitting PCRE_ERROR_MATCHLIMIT.
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Data input issues,2018-04-22,"SPL-153180, SPL-148346","UF ignores files that are currently being written to
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Search issues,2018-05-01,"SPL-145602, SPL-148349, SPL-153732","REGEX flag (?J) ""duplicate group names"" causes splunk to crash
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Search issues,2018-04-23,"SPL-148632, SPL-144670","Log required field back-propagation
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Search issues,2018-04-23,"SPL-153646, SPL-145560","Splunkd DispatchManager logging is inconsistent
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Search issues,2018-04-19,"SPL-152749, SPL-141223","Documentation to confirm action.populate_lookup.dest in savedsearches.conf does not work with kvstore lookups
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Search issues,2018-04-18,"SPL-148873, SPL-146082","Edit Summary Indexing Dialog not working with searches containing subsearches
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Search issues,2018-04-03,"SPL-152729, SPL-135296","SearchResults complains in splunkd.log about a corrupt CSV file header without naming the problematic file or lookup table
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Search issues,2018-03-20,"SPL-152232, SPL-151719","Windows Events Logs: Hidden Character Added To Field Name Breaks Search
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4," Saved search, alerting, scheduling, and job management issues",2018-04-18,"SPL-153149, SPL-148958","tstats will not return any results from an Accelerated Datamodel/Namespace/tscollect job if the raw event has 2-byte characters
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Distributed search and search head clustering issues,2018-04-22,"SPL-152421, SPL-145554","The savedsearch key/value field is not quoted in SHCMaster log message breaking extraction
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Distributed search and search head clustering issues,2018-04-17,"SPL-148541, SPL-147793","During shutdown disable captaincy election
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Distributed search and search head clustering issues,2018-04-17,"SPL-153218, SPL-152280","Deployer app staging area may miss bundles if preparation takes more than 10 minutes.
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Distributed search and search head clustering issues,2018-04-13,"SPL-152011, SPL-146295","Rolling restarts/UI restarts should spawn an external process to initiate shutdown.
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Distributed search and search head clustering issues,2018-04-09,"SPL-152626, SPL-130444","SHC: alert suppression may fail during restart if suppression information does not exist locally on member
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Data model and pivot issues,2018-04-18,"SPL-153149, SPL-148958","tstats will not return any results from an Accelerated Datamodel/Namespace/tscollect job if the raw event has 2-byte characters
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Indexer and indexer clustering issues,2018-04-12,"SPL-153051, SPL-152821","Contention on DatabaseManager::_mux and CMIndexId mutex impacting search performance and indexer cluster stability.
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Indexer and indexer clustering issues,2018-03-20,"SPL-151813, SPL-146335","DispatchReaper not cleaning up remote-bundle files on CM
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Universal forwarder issues,2018-04-22,"SPL-153632, SPL-151229","AIX 7.1 Deployment Server Restarting UF give splunkd; SRC did not 'chssys splunkd' on our behalf: exit code=-1
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Universal forwarder issues,2018-04-18,"SPL-153453, SPL-149198","Some of the rolled log files read twice by Splunk Universal Forwarder
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Universal forwarder issues,2018-04-16,"SPL-152201, SPL-144080","Splunk Forwarder crashes if EVENT_BREAKER_ENABLE is specified for a WMI input
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Monitoring Console issues,2018-04-27,"SPL-149486, SPL-153396, SPL-155092","""HTTP Event Collector: Deployment"" dashboard is not rendering at all and incorrectly reports ""You currently have no tokens configured""
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Splunk Web and interface issues,2018-05-01,"SPL-145602, SPL-148349, SPL-153732","REGEX flag (?J) ""duplicate group names"" causes splunk to crash
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Splunk Web and interface issues,2018-04-23,"SPL-148632, SPL-144670","Log required field back-propagation
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Splunk Web and interface issues,2018-04-23,"SPL-153646, SPL-145560","Splunkd DispatchManager logging is inconsistent
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Splunk Web and interface issues,2018-04-19,"SPL-152749, SPL-141223","Documentation to confirm action.populate_lookup.dest in savedsearches.conf does not work with kvstore lookups
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Splunk Web and interface issues,2018-04-18,"SPL-148873, SPL-146082","Edit Summary Indexing Dialog not working with searches containing subsearches
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Splunk Web and interface issues,2018-04-03,"SPL-152729, SPL-135296","SearchResults complains in splunkd.log about a corrupt CSV file header without naming the problematic file or lookup table
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Splunk Web and interface issues,2018-03-20,"SPL-152232, SPL-151719","Windows Events Logs: Hidden Character Added To Field Name Breaks Search
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Windows-specific issues,2018-04-19,"SPL-153192, SPL-151800","Windows Registry Monitoring Input is ignoring the _TCP_ROUTING setting
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, PDF issues,2018-04-25,"SPL-153256, SPL-148648","Long (em) Dash inside Tokens in PDF Reports causes Removal of Formatting
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, PDF issues,2018-03-27,"SPL-152437, SPL-151132","PDF export broken with SimpleXML <init> TAG
"
https://docs.splunk.com/Documentation/Splunk/7.0.4/ReleaseNotes/Fixedissues,7.0.4, Admin and CLI issues,2018-04-18,"SPL-152206, SPL-145579","chkconfig directive missing for AWS with enable boot-start
"
