"_raw",host,index,source,sourcetype,time
"{""data"": {""slot"": ""0"", ""module_name"": ""qla2xxx"", ""name"": """", ""spoof_wwpn"": """", ""mode"": ""Dual"", ""wwpn"": ""21-00-00-0e-1e-18-92-d1"", ""bus"": ""6"", ""maxAliasCount"": ""15"", ""number"": 103, ""bios_wwpn"": ""21-00-00-0e-1e-18-92-d1"", ""port_speed_gb"": 0, ""vsaEnabled"": ""false"", ""adapter_mode"": ""Fibre"", ""port_status"": ""Link Down"", ""info"": ""QLogic"", ""irq"": ""45"", ""persistent_binding"": [  {""target_wwpn"": ""21-00-00-24-ff-51-7a-d8"",""target_port"": ""14"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-24-ff-51-7a-d9"",""target_port"": ""0"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-24-ff-20-36-fd"",""target_port"": ""1"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-24-ff-20-36-fc"",""target_port"": ""2"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-24-ff-4e-05-62"",""target_port"": ""3"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-24-ff-4e-05-63"", ""target_port"": ""4"", ""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-24-ff-44-10-63"",""target_port"": ""5"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-24-ff-44-10-62"",""target_port"": ""6"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-1b-97-46-0b-aa"",""target_port"": ""7"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-1b-97-46-0b-ab"",""target_port"": ""8"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-1b-97-4e-01-c6"", ""target_port"": ""15"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-1b-97-4e-01-c7"",""target_port"": ""9"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-1b-97-9f-db-ce"",""target_port"": ""11"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-01-00-1b-97-bf-db-ce"",""target_port"": ""10"",""vsa"": ""Disabled""}, {""target_wwpn"": ""21-00-00-1b-97-4e-01-b8"",""target_port"": ""12"",""vsa"": ""Disabled""},{""target_wwpn"": ""21-00-00-1b-97-4e-01-b9"",""target_port"": ""13"",""vsa"": ""Disabled""}], ""type"": ""fc"", ""alpa"": ""00"", ""secondary_standby_wwpn"": """", ""mismatch"": ""false"", ""object_id"": ""1c3af129-2c6d-567c-a8cd-f575e4acec27"", ""monitor_wwpn"": """", ""alias_wwpn_list"": [{""name"": ""2100001b971892d1"", ""alpa"": ""ff"", ""mode"": ""target""}], ""device"": ""1"", ""sns"": [ {""wwpn"": ""21-00-00-24-ff-44-18-8e"",""port_id"": ""06-10-00"",""adapter_client_info"": ""Client: card-srv3484 (ID: 2)""}, {""wwpn"": ""21-00-00-24-ff-44-18-8ee"",""port_id"": ""06-10-000"",""adapter_client_info"": ""Client: card-srv34841 (ID: 2)""}]}, ""timestamp"": ""2016-12-13 09:29:18"", ""node"": ""1.2.3.143""}","splunk-vm1",main,"violin://1.2.3.143::/concerto/physicalresource/physicaladapter/$get_physical_adapter_id$","violin:fsp:rest","13-12-2016 09:29:18
"{""data"": { ""dataWrittenMB"": 175734,""deduplicatedDataMB"": 102401,""dataStoredMB"": 102400,""dedupRatio"": 1.72}, ""timestamp"": ""2016-12-13 10:59:22"", ""node"": ""1.2.3.143""}","splunk-vm1",main,"violin://1.2.3.143::/concerto/monitor/status/dedup","violin:fsp:rest","13-12-2016 10:59:22"
