Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,km,km,kg CO2,Articulated (>33t) km HGV (all diesel),0.86491
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,km,km,kg N2O,Articulated (>33t) km HGV (all diesel),0.01567
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,miles,kg CO2e,Articulated (>33t) miles HGV (all diesel),1.41738
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,miles,kg CH4,Articulated (>33t) miles HGV (all diesel),0.00021
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,miles,kg CO2,Articulated (>33t) miles HGV (all diesel),1.39194
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,miles,miles,kg N2O,Articulated (>33t) miles HGV (all diesel),0.02522
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,km,kg CO2e,Articulated (>33t) km HGV (all diesel),1.09695
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,km,kg CH4,Articulated (>33t) km HGV (all diesel),0.00013
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,km,kg CO2,Articulated (>33t) km HGV (all diesel),1.08114
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,km,km,kg N2O,Articulated (>33t) km HGV (all diesel),0.01567
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,miles,kg CO2e,Articulated (>33t) miles HGV (all diesel),1.76537
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,miles,kg CH4,Articulated (>33t) miles HGV (all diesel),0.00021
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,miles,kg CO2,Articulated (>33t) miles HGV (all diesel),1.73993
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,miles,miles,kg N2O,Articulated (>33t) miles HGV (all diesel),0.02522
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,km,km,kg CO2e,Articulated (>33t) km HGV (all diesel),0.93694
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,km,km,kg CH4,Articulated (>33t) km HGV (all diesel),0.00013
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,km,km,kg CO2,Articulated (>33t) km HGV (all diesel),0.92113
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,km,km,kg N2O,Articulated (>33t) km HGV (all diesel),0.01567
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,miles,miles,kg CO2e,Articulated (>33t) miles HGV (all diesel),1.50786
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,miles,miles,kg CH4,Articulated (>33t) miles HGV (all diesel),0.00021
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,miles,miles,kg CO2,Articulated (>33t) miles HGV (all diesel),1.48242
Scope 1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,miles,miles,kg N2O,Articulated (>33t) miles HGV (all diesel),0.02522
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,km,km,kg CO2e,All artics km HGV (all diesel),0.66315
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,km,km,kg CH4,All artics km HGV (all diesel),0.00013
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,km,km,kg CO2,All artics km HGV (all diesel),0.64749
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,km,km,kg N2O,All artics km HGV (all diesel),0.01552
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,miles,miles,kg CO2e,All artics miles HGV (all diesel),1.06723
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,miles,miles,kg CH4,All artics miles HGV (all diesel),0.00021
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,miles,miles,kg CO2,All artics miles HGV (all diesel),1.04204
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,miles,miles,kg N2O,All artics miles HGV (all diesel),0.02498
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,km,km,kg CO2e,All artics km HGV (all diesel),0.87582
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,km,km,kg CH4,All artics km HGV (all diesel),0.00013
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,km,km,kg CO2,All artics km HGV (all diesel),0.86016
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,km,km,kg N2O,All artics km HGV (all diesel),0.01552
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,miles,miles,kg CO2e,All artics miles HGV (all diesel),1.40949
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,miles,miles,kg CH4,All artics miles HGV (all diesel),0.00021
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,miles,miles,kg CO2,All artics miles HGV (all diesel),1.38430
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,miles,miles,kg N2O,All artics miles HGV (all diesel),0.02498
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,km,km,kg CO2e,All artics km HGV (all diesel),1.08848
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,km,km,kg CH4,All artics km HGV (all diesel),0.00013
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,km,km,kg CO2,All artics km HGV (all diesel),1.07283
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,km,km,kg N2O,All artics km HGV (all diesel),0.01552
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,miles,miles,kg CO2e,All artics miles HGV (all diesel),1.75175
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,miles,miles,kg CH4,All artics miles HGV (all diesel),0.00021
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,miles,miles,kg CO2,All artics miles HGV (all diesel),1.72655
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,miles,miles,kg N2O,All artics miles HGV (all diesel),0.02498
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,km,km,kg CO2e,All artics km HGV (all diesel),0.92788
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,km,km,kg CH4,All artics km HGV (all diesel),0.00013
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,km,km,kg CO2,All artics km HGV (all diesel),0.91223
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,km,km,kg N2O,All artics km HGV (all diesel),0.01552
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,miles,miles,kg CO2e,All artics miles HGV (all diesel),1.49328
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,miles,miles,kg CH4,All artics miles HGV (all diesel),0.00021
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,miles,miles,kg CO2,All artics miles HGV (all diesel),1.46809
Scope 1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,miles,miles,kg N2O,All artics miles HGV (all diesel),0.02498
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,km,km,kg CO2e,All HGVs km HGV (all diesel),0.67005
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,km,km,kg CH4,All HGVs km HGV (all diesel),0.00017
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,km,km,kg CO2,All HGVs km HGV (all diesel),0.65712
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,km,km,kg N2O,All HGVs km HGV (all diesel),0.01277
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,miles,kg CO2e,All HGVs miles HGV (all diesel),1.07834
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,miles,kg CH4,All HGVs miles HGV (all diesel),0.00027
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,miles,kg CO2,All HGVs miles HGV (all diesel),1.05752
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,miles,miles,kg N2O,All HGVs miles HGV (all diesel),0.02055
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,km,km,kg CO2e,All HGVs km HGV (all diesel),0.84564
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,km,km,kg CH4,All HGVs km HGV (all diesel),0.00017
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,km,km,kg CO2,All HGVs km HGV (all diesel),0.83270
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,km,km,kg N2O,All HGVs km HGV (all diesel),0.01277
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,miles,kg CO2e,All HGVs miles HGV (all diesel),1.36093
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,miles,kg CH4,All HGVs miles HGV (all diesel),0.00027
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,miles,kg CO2,All HGVs miles HGV (all diesel),1.34011
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,miles,miles,kg N2O,All HGVs miles HGV (all diesel),0.02055
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,100% Laden,km,km,kg CO2e,All HGVs km HGV (all diesel),1.02123
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,100% Laden,km,km,kg CH4,All HGVs km HGV (all diesel),0.00017
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,100% Laden,km,km,kg CO2,All HGVs km HGV (all diesel),1.00829
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,100% Laden,km,km,kg N2O,All HGVs km HGV (all diesel),0.01277
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,100% Laden,miles,miles,kg CO2e,All HGVs miles HGV (all diesel),1.64351
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,100% Laden,miles,miles,kg CH4,All HGVs miles HGV (all diesel),0.00027
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,100% Laden,miles,miles,kg CO2,All HGVs miles HGV (all diesel),1.62269
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,100% Laden,miles,miles,kg N2O,All HGVs miles HGV (all diesel),0.02055
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,Average laden,km,km,kg CO2e,All HGVs km HGV (all diesel),0.88025
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,Average laden,km,km,kg CH4,All HGVs km HGV (all diesel),0.00017
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,Average laden,km,km,kg CO2,All HGVs km HGV (all diesel),0.86731
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,Average laden,km,km,kg N2O,All HGVs km HGV (all diesel),0.01277
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,Average laden,miles,miles,kg CO2e,All HGVs miles HGV (all diesel),1.41662
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,Average laden,miles,miles,kg CH4,All HGVs miles HGV (all diesel),0.00027
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,Average laden,miles,miles,kg CO2,All HGVs miles HGV (all diesel),1.39580
Scope 1,Delivery vehicles,HGV (all diesel),All HGVs,,Average laden,miles,miles,kg N2O,All HGVs miles HGV (all diesel),0.02055
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.54193
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CH4,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.00012
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg CO2,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.53628
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,km,kg N2O,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.00552
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,miles,kg CO2e,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.87215
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,miles,kg CH4,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.00020
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,miles,kg CO2,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.86306
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,miles,miles,kg N2O,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.00889
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.58856
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CH4,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.00012
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg CO2,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.58291
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,km,kg N2O,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.00552
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,miles,kg CO2e,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.94720
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,miles,kg CH4,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.00020
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,miles,kg CO2,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.93811
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,miles,miles,kg N2O,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.00889
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.63519
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CH4,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.00012
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg CO2,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.62955
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,km,kg N2O,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.00552
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,miles,kg CO2e,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),1.02225
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,miles,kg CH4,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.00020
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,miles,kg CO2,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),1.01316
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,miles,miles,kg N2O,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.00889
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,km,kg CO2e,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.58390
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,km,kg CH4,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.00012
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,km,kg CO2,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.57825
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,km,kg N2O,Rigid (>3.5 - 7.5 tonnes) km HGVs refrigerated (all diesel),0.00552
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,miles,kg CO2e,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.93969
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,miles,kg CH4,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.00020
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,miles,kg CO2,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.93061
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,miles,miles,kg N2O,Rigid (>3.5 - 7.5 tonnes) miles HGVs refrigerated (all diesel),0.00889
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.65563
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.64874
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.00673
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,miles,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),1.05513
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,miles,kg CH4,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,miles,kg CO2,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),1.04405
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,miles,miles,kg N2O,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),0.01084
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.74830
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.74142
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.00673
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,miles,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),1.20428
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,miles,kg CH4,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,miles,kg CO2,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),1.19319
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,miles,miles,kg N2O,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),0.01084
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.84098
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.83409
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.00673
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,miles,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),1.35343
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,miles,kg CH4,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,miles,kg CO2,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),1.34234
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,miles,miles,kg N2O,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),0.01084
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,km,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.71309
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,km,kg CH4,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.00015
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,km,kg CO2,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.70620
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,km,kg N2O,Rigid (>7.5 tonnes-17 tonnes) km HGVs refrigerated (all diesel),0.00673
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,miles,kg CO2e,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),1.14760
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,miles,kg CH4,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),0.00024
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,miles,kg CO2,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),1.13652
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,miles,miles,kg N2O,Rigid (>7.5 tonnes-17 tonnes) miles HGVs refrigerated (all diesel),0.01084
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,km,kg CO2e,Rigid (>17 tonnes) km HGVs refrigerated (all diesel),0.93649
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,km,kg CH4,Rigid (>17 tonnes) km HGVs refrigerated (all diesel),0.00025
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,km,kg CO2,Rigid (>17 tonnes) km HGVs refrigerated (all diesel),0.92518
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,km,km,kg N2O,Rigid (>17 tonnes) km HGVs refrigerated (all diesel),0.01106
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,miles,kg CO2e,Rigid (>17 tonnes) miles HGVs refrigerated (all diesel),1.50714
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,miles,kg CH4,Rigid (>17 tonnes) miles HGVs refrigerated (all diesel),0.00040
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,miles,kg CO2,Rigid (>17 tonnes) miles HGVs refrigerated (all diesel),1.48894
Scope 1,Delivery vehicles,HGVs refrigerated (all diesel),Rigid (>17 tonnes),,0% Laden,miles,miles,kg N2O,Rigid (>17 tonnes) miles HGVs refrigerated (all diesel),0.01780
