Scope,Category Level 1,Category Level 2,Category Level 3,Category Level 4,Column Text,UOM,GHG,GHG Conversion Factor,Comments
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,km,N2O,0.00039,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,All Gases (CO2e),0.189419789,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,CH4,0.000123378,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,CO2,0.188663397,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Hybrid,miles,N2O,0.000627644,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,All Gases (CO2e),0.16295,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,CH4,0.00065,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,CO2,0.16133,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,km,N2O,0.00097,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,All Gases (CO2e),0.262242605,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,CH4,0.001046074,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,CO2,0.259635468,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,CNG,miles,N2O,0.001561064,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,All Gases (CO2e),0.18263,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,CH4,0.00024,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,CO2,0.18142,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,km,N2O,0.00097,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,All Gases (CO2e),0.293914495,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,CH4,0.000386243,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,CO2,0.291967188,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,LPG,miles,N2O,0.001561064,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,All Gases (CO2e),0.18797,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,CH4,0.0001,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,CO2,0.18688,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,km,N2O,0.00099,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,All Gases (CO2e),0.302508392,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,CH4,0.000160934,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,CO2,0.300754207,
Scope 3,Managed assets- vehicles,Managed cars (by size),Medium car,,Unknown,miles,N2O,0.001593251,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,All Gases (CO2e),0.2252,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,CH4,0.00008,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,CO2,0.22345,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,km,N2O,0.00167,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,All Gases (CO2e),0.362424269,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,CH4,0.000128748,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,CO2,0.359607917,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Diesel,miles,N2O,0.002687604,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,All Gases (CO2e),0.29074,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,CH4,0.00013,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,CO2,0.29022,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,km,N2O,0.00039,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,All Gases (CO2e),0.467900675,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,CH4,0.000209215,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,CO2,0.467063816,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Petrol,miles,N2O,0.000627644,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,All Gases (CO2e),0.17412,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,CH4,7.78E-05,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,CO2,0.17365,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,km,N2O,0.00039,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,All Gases (CO2e),0.280218977,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,CH4,0.000125181,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,CO2,0.279462586,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Hybrid,miles,N2O,0.000627644,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,All Gases (CO2e),0.23715,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,CH4,0.00065,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,CO2,0.23553,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,km,N2O,0.00097,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,All Gases (CO2e),0.38165593,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,CH4,0.001046074,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,CO2,0.379048792,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,CNG,miles,N2O,0.001561064,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,All Gases (CO2e),0.26608,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,CH4,0.00024,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,CO2,0.26487,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,km,N2O,0.00097,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,All Gases (CO2e),0.428214252,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,CH4,0.000386243,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,CO2,0.426266945,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,LPG,miles,N2O,0.001561064,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,All Gases (CO2e),0.24312,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,CH4,0.00009,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,CO2,0.24178,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,km,N2O,0.00125,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,All Gases (CO2e),0.391263713,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,CH4,0.000144841,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,CO2,0.389107192,
Scope 3,Managed assets- vehicles,Managed cars (by size),Large car,,Unknown,miles,N2O,0.00201168,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,km,All Gases (CO2e),0.18232,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,km,CH4,0.00008,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,km,CO2,0.18057,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,km,N2O,0.00167,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,miles,All Gases (CO2e),0.293415598,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,miles,CH4,0.000128748,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,miles,CO2,0.290599246,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Diesel,miles,N2O,0.002687604,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,km,All Gases (CO2e),0.19126,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,km,CH4,0.00013,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,km,CO2,0.19074,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,km,N2O,0.00039,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,miles,All Gases (CO2e),0.307803133,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,miles,CH4,0.000209215,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,miles,CO2,0.306966275,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Petrol,miles,N2O,0.000627644,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,km,All Gases (CO2e),0.12875,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,km,CH4,8.74E-05,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,km,CO2,0.12827,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,km,N2O,0.00039,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,miles,All Gases (CO2e),0.20720304,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,miles,CH4,0.000140694,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,miles,CO2,0.206430555,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Hybrid,miles,N2O,0.000627644,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,CNG,km,All Gases (CO2e),0.18538,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,CNG,km,CH4,0.00065,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,CNG,km,CO2,0.18376,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,CNG,km,N2O,0.00097,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,CNG,miles,All Gases (CO2e),0.298340191,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,CNG,miles,CH4,0.001046074,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,CNG,miles,CO2,0.295733053,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,CNG,miles,N2O,0.001561064,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,LPG,km,All Gases (CO2e),0.20785,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,LPG,km,CH4,0.00024,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,LPG,km,CO2,0.20664,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,LPG,km,N2O,0.00097,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,LPG,miles,All Gases (CO2e),0.33450215,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,LPG,miles,CH4,0.000386243,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,LPG,miles,CO2,0.332554844,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,LPG,miles,N2O,0.001561064,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,km,All Gases (CO2e),0.18635,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,km,CH4,0.0001,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,km,CO2,0.18529,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,km,N2O,0.00096,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,miles,All Gases (CO2e),0.299901254,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,miles,CH4,0.000160934,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,miles,CO2,0.29819535,
Scope 3,Managed assets- vehicles,Managed cars (by size),Average car,,Unknown,miles,N2O,0.00154497,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Diesel,km,All Gases (CO2e),0.144477276,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Diesel,km,CH4,5.08E-05,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Diesel,km,CO2,0.143440998,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Diesel,km,N2O,0.000985443,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Petrol,km,All Gases (CO2e),0.19071412,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Petrol,km,CH4,0.000195698,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Petrol,km,CO2,0.189822014,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Petrol,km,N2O,0.000696407,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,CNG,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,CNG,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,CNG,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,CNG,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,LPG,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,LPG,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,LPG,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,LPG,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Unknown,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Unknown,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Unknown,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class I (up to 1.305 tonnes),,Unknown,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,All Gases (CO2e),0.228331149,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,CH4,5.08E-05,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,CO2,0.226722723,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Diesel,km,N2O,0.00155759,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,All Gases (CO2e),0.212400489,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,CH4,0.000195698,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,CO2,0.211508384,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Petrol,km,N2O,0.000696407,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,CNG,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,CNG,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,CNG,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,CNG,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,LPG,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,LPG,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,LPG,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,LPG,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class II (1.305 to 1.74 tonnes),,Unknown,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,All Gases (CO2e),0.267748894,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,CH4,5.08E-05,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,CO2,0.265871516,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Diesel,km,N2O,0.001826543,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,All Gases (CO2e),0.257480987,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,CH4,0.000218455,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,CO2,0.255602305,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Petrol,km,N2O,0.001660228,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,CNG,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,CNG,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,CNG,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,CNG,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,LPG,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,LPG,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,LPG,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,LPG,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,All Gases (CO2e),N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,CH4,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,CO2,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Class III (1.74 to 3.5 tonnes),,Unknown,km,N2O,N/A,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Diesel,km,All Gases (CO2e),0.249989609,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Diesel,km,CH4,5.08E-05,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Diesel,km,CO2,0.248233405,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Diesel,km,N2O,0.001705369,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Petrol,km,All Gases (CO2e),0.209939752,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Petrol,km,CH4,0.000198656,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Petrol,km,CO2,0.208919407,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Petrol,km,N2O,0.000821689,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,CNG,km,All Gases (CO2e),0.238858703,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,CNG,km,CH4,0.00099328,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,CNG,km,CO2,0.235821735,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,CNG,km,N2O,0.002043688,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,LPG,km,All Gases (CO2e),0.263055513,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,LPG,km,CH4,0.00036675,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,LPG,km,CO2,0.260645075,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,LPG,km,N2O,0.002043688,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,All Gases (CO2e),0.248309651,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,CH4,5.70E-05,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,CO2,0.246584313,
Scope 3,Managed assets- vehicles,Managed vans,Average (up to 3.5 tonnes),,Unknown,km,N2O,0.001668301,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,All Gases (CO2e),0.524679404,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,CH4,0.000149404,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,CO2,0.519,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,km,N2O,0.00553,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,All Gases (CO2e),0.569809404,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,CH4,0.000149404,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,CO2,0.56413,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,km,N2O,0.00553,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,All Gases (CO2e),0.614939404,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,CH4,0.000149404,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,CO2,0.60926,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,km,N2O,0.00553,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,All Gases (CO2e),0.565299404,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,CH4,0.000149404,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,CO2,0.55962,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,km,N2O,0.00553,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,All Gases (CO2e),0.623122832,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,CH4,0.000182832,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,CO2,0.61617,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,0% Laden,km,N2O,0.00677,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,All Gases (CO2e),0.711142832,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,CH4,0.000182832,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,CO2,0.70419,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,50% Laden,km,N2O,0.00677,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,All Gases (CO2e),0.799162832,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,CH4,0.000182832,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,CO2,0.79221,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,100% Laden,km,N2O,0.00677,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,All Gases (CO2e),0.691782832,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,CH4,0.000182832,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,CO2,0.68483,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>7.5 tonnes-17 tonnes),,Average laden,km,N2O,0.00677,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,All Gases (CO2e),0.79020396,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,CH4,0.00026396,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,CO2,0.78017,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,0% Laden,km,N2O,0.00977,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,All Gases (CO2e),0.96146396,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,CH4,0.00026396,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,CO2,0.95143,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,50% Laden,km,N2O,0.00977,
Scope 3,Managed assets- vehicles,Managed HGV (all diesel),Rigid (>17 tonnes),,100% Laden,km,All Gases (CO2e),1.13272396,
