etag,eventtype,host,id,index,ip,linecount,location,name,"properties.dnsSettings.internalDomainNameSuffix","properties.enableIPForwarding","properties.ipConfigurations{}.etag","properties.ipConfigurations{}.id","properties.ipConfigurations{}.name","properties.ipConfigurations{}.properties.isInUseWithService","properties.ipConfigurations{}.properties.primary","properties.ipConfigurations{}.properties.privateIPAddress","properties.ipConfigurations{}.properties.privateIPAddressVersion","properties.ipConfigurations{}.properties.privateIPAllocationMethod","properties.ipConfigurations{}.properties.provisioningState","properties.ipConfigurations{}.properties.publicIPAddress.id","properties.ipConfigurations{}.properties.subnet.id","properties.ipConfigurations{}.type","properties.macAddress","properties.networkSecurityGroup.id","properties.primary","properties.provisioningState","properties.resourceGuid","properties.virtualMachine.id",punct,region,source,sourcetype,"splunk_server","splunk_server_group",tag,"tag::eventtype","tags.Owner","tags.Purpose",timestamp,"tmp_epochtime",type,"virtual_network_id","virtual_subnet_id","vm_id","_raw","_time"
"W/""6e56f248-35a5-4f4f-aef5-0f8a96babfb5""","mscs_inventory_vm",Azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/networkInterfaces/splunk64",main,"10.0.0.4",2,australiasoutheast,splunk64,,false,"W/""6e56f248-35a5-4f4f-aef5-0f8a96babfb5""","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/networkInterfaces/splunk64/ipConfigurations/ipconfig1",ipconfig1,false,true,"10.0.0.4",IPv4,Dynamic,Succeeded,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/publicIPAddresses/Splunk-ip","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/virtualNetworks/bots-vnet/subnets/default",,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/networkSecurityGroups/Splunk-nsg",true,Succeeded,"2777bd8a-31e3-46b7-82af-abe92c90d45d","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/Splunk","{"""":_""//----////.//"",_"""":_""/\""----\"""",_"""":_"""",_"""":",australiasoutheast,"mscs_resource_networkInterfaceCard.sample","mscs:resource:networkInterfaceCard",so1,,"cloud_virtualization
inventory
virtualmachine","cloud_virtualization
inventory
virtualmachine",,,none,1600937169,"Microsoft.Network/networkInterfaces","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/virtualNetworks/bots-vnet","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/virtualNetworks/bots-vnet/subnets/default","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/Splunk","{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/networkInterfaces/splunk64"", ""etag"": ""W/\""6e56f248-35a5-4f4f-aef5-0f8a96babfb5\"""", ""name"": ""splunk64"", ""location"": ""australiasoutheast"", ""type"": ""Microsoft.Network/networkInterfaces"", ""properties"": {""resourceGuid"": ""2777bd8a-31e3-46b7-82af-abe92c90d45d"", ""ipConfigurations"": [{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/networkInterfaces/splunk64/ipConfigurations/ipconfig1"", ""etag"": ""W/\""6e56f248-35a5-4f4f-aef5-0f8a96babfb5\"""", ""properties"": {""privateIPAddress"": ""10.0.0.4"", ""isInUseWithService"": false, ""subnet"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/virtualNetworks/bots-vnet/subnets/default""}, ""privateIPAddressVersion"": ""IPv4"", ""publicIPAddress"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/publicIPAddresses/Splunk-ip""}, ""privateIPAllocationMethod"": ""Dynamic"", ""primary"": true, ""provisioningState"": ""Succeeded""}, ""name"": ""ipconfig1""}], ""enableIPForwarding"": false, ""dnsSettings"": {""appliedDnsServers"": [], ""dnsServers"": []}, ""networkSecurityGroup"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Network/networkSecurityGroups/Splunk-nsg""}, ""primary"": true, ""provisioningState"": ""Succeeded"", ""virtualMachine"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/bots/providers/Microsoft.Compute/virtualMachines/Splunk""}}}
","2020-09-24T08:46:09.000+0000"
"W/""0b8e7976-70e9-4d0e-ad92-bc7f850964d9""","mscs_inventory_vm",Azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/networkInterfaces/wrk-aturing571",main,"10.1.1.4",2,westus,"wrk-aturing571",,false,"W/""0b8e7976-70e9-4d0e-ad92-bc7f850964d9""","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/networkInterfaces/wrk-aturing571/ipConfigurations/ipconfig1",ipconfig1,false,true,"10.1.1.4",IPv4,Dynamic,Succeeded,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/publicIPAddresses/wrk-aturing-ip","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/virtualNetworks/wrk-aturing-vnet/subnets/default",,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/networkSecurityGroups/wrk-aturing-nsg",true,Succeeded,"d46c1fab-5e27-4ab8-a787-1ddb2707d79e","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Compute/virtualMachines/wrk-aturing","{"""":_"""",_"""":_""./"",_"""":_{"""":_""----"",_"""":_"""",_"""":_{""",westus,"mscs_resource_networkInterfaceCard.sample","mscs:resource:networkInterfaceCard",so1,,"cloud_virtualization
inventory
virtualmachine","cloud_virtualization
inventory
virtualmachine",,,none,1600937166,"Microsoft.Network/networkInterfaces","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/virtualNetworks/wrk-aturing-vnet","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/virtualNetworks/wrk-aturing-vnet/subnets/default","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Compute/virtualMachines/wrk-aturing","{""location"": ""westus"", ""type"": ""Microsoft.Network/networkInterfaces"", ""properties"": {""resourceGuid"": ""d46c1fab-5e27-4ab8-a787-1ddb2707d79e"", ""provisioningState"": ""Succeeded"", ""dnsSettings"": {""appliedDnsServers"": [], ""dnsServers"": []}, ""networkSecurityGroup"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/networkSecurityGroups/wrk-aturing-nsg""}, ""primary"": true, ""ipConfigurations"": [{""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/networkInterfaces/wrk-aturing571/ipConfigurations/ipconfig1"", ""etag"": ""W/\""0b8e7976-70e9-4d0e-ad92-bc7f850964d9\"""", ""properties"": {""privateIPAddress"": ""10.1.1.4"", ""publicIPAddress"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/publicIPAddresses/wrk-aturing-ip""}, ""privateIPAllocationMethod"": ""Dynamic"", ""provisioningState"": ""Succeeded"", ""subnet"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/virtualNetworks/wrk-aturing-vnet/subnets/default""}, ""privateIPAddressVersion"": ""IPv4"", ""primary"": true, ""isInUseWithService"": false}, ""name"": ""ipconfig1""}], ""enableIPForwarding"": false, ""virtualMachine"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Compute/virtualMachines/wrk-aturing""}}, ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/wrk-aturing/providers/Microsoft.Network/networkInterfaces/wrk-aturing571"", ""etag"": ""W/\""0b8e7976-70e9-4d0e-ad92-bc7f850964d9\"""", ""name"": ""wrk-aturing571""}
","2020-09-24T08:46:06.000+0000"
"W/""dd89f692-f877-47b3-a54a-91d3f11e69e6""","mscs_inventory_vm",Azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/networkInterfaces/networkInterface1",main,"10.0.0.4",2,southcentralus,networkInterface1,,false,"W/""dd89f692-f877-47b3-a54a-91d3f11e69e6""","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/networkInterfaces/networkInterface1/ipConfigurations/ipconfig1",ipconfig1,false,true,"10.0.0.4",IPv4,Dynamic,Succeeded,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/publicIPAddresses/publicIp1","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/virtualNetworks/virtualNetwork1/subnets/Subnet-1",,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/networkSecurityGroups/MineMeldNSG",true,Succeeded,"67ff7f34-a12f-4ca4-a892-42aca7222eb7","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Compute/virtualMachines/vm1","{"""":_"""",_"""":_""./"",_"""":_""//----////.//"",_"""":_{"""":_""",southcentralus,"mscs_resource_networkInterfaceCard.sample","mscs:resource:networkInterfaceCard",so1,,"cloud_virtualization
inventory
virtualmachine","cloud_virtualization
inventory
virtualmachine",,,none,1600937162,"Microsoft.Network/networkInterfaces","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/virtualNetworks/virtualNetwork1","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/virtualNetworks/virtualNetwork1/subnets/Subnet-1","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Compute/virtualMachines/vm1","{""name"": ""networkInterface1"", ""type"": ""Microsoft.Network/networkInterfaces"", ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/networkInterfaces/networkInterface1"", ""properties"": {""resourceGuid"": ""67ff7f34-a12f-4ca4-a892-42aca7222eb7"", ""primary"": true, ""networkSecurityGroup"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/networkSecurityGroups/MineMeldNSG""}, ""virtualMachine"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Compute/virtualMachines/vm1""}, ""provisioningState"": ""Succeeded"", ""ipConfigurations"": [{""properties"": {""publicIPAddress"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/publicIPAddresses/publicIp1""}, ""primary"": true, ""isInUseWithService"": false, ""subnet"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/virtualNetworks/virtualNetwork1/subnets/Subnet-1""}, ""provisioningState"": ""Succeeded"", ""privateIPAddress"": ""10.0.0.4"", ""privateIPAllocationMethod"": ""Dynamic"", ""privateIPAddressVersion"": ""IPv4""}, ""name"": ""ipconfig1"", ""etag"": ""W/\""dd89f692-f877-47b3-a54a-91d3f11e69e6\"""", ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/MineMeld/providers/Microsoft.Network/networkInterfaces/networkInterface1/ipConfigurations/ipconfig1""}], ""dnsSettings"": {""dnsServers"": [], ""appliedDnsServers"": []}, ""enableIPForwarding"": false}, ""etag"": ""W/\""dd89f692-f877-47b3-a54a-91d3f11e69e6\"""", ""location"": ""southcentralus""}
","2020-09-24T08:46:02.000+0000"
"W/""470c8fc4-5ea8-447e-811a-ae8258e18023""","mscs_inventory_vm",Azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkInterfaces/ryan726",main,"10.0.6.4",2,centralus,ryan726,,false,"W/""470c8fc4-5ea8-447e-811a-ae8258e18023""","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkInterfaces/ryan726/ipConfigurations/ipconfig1",ipconfig1,,true,"10.0.6.4",IPv4,Dynamic,Succeeded,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/publicIPAddresses/Ryan-ip","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/virtualNetworks/ryan/subnets/ryan","Microsoft.Network/networkInterfaces/ipConfigurations","00-0D-3A-A4-20-2F","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkSecurityGroups/Ryan-nsg",true,Succeeded,"a747c28b-e4c3-4873-9379-76af51bccac6","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Compute/virtualMachines/Ryan","{"""":_"""",_"""":_""//----////.//"",_"""":_""/\""----\"""",_"""":",centralus,"mscs_resource_networkInterfaceCard.sample","mscs:resource:networkInterfaceCard",so1,,"cloud_virtualization
inventory
virtualmachine","cloud_virtualization
inventory
virtualmachine","Ryan Lait",TopologyMapping,none,1600937151,"Microsoft.Network/networkInterfaces","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/virtualNetworks/ryan","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/virtualNetworks/ryan/subnets/ryan","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Compute/virtualMachines/Ryan","{""name"": ""ryan726"", ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkInterfaces/ryan726"", ""etag"": ""W/\""470c8fc4-5ea8-447e-811a-ae8258e18023\"""", ""location"": ""centralus"", ""tags"": {""Owner"": ""Ryan Lait"", ""Purpose"": ""TopologyMapping""}, ""properties"": {""provisioningState"": ""Succeeded"", ""resourceGuid"": ""a747c28b-e4c3-4873-9379-76af51bccac6"", ""ipConfigurations"": [{""name"": ""ipconfig1"", ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkInterfaces/ryan726/ipConfigurations/ipconfig1"", ""etag"": ""W/\""470c8fc4-5ea8-447e-811a-ae8258e18023\"""", ""type"": ""Microsoft.Network/networkInterfaces/ipConfigurations"", ""properties"": {""provisioningState"": ""Succeeded"", ""privateIPAddress"": ""10.0.6.4"", ""privateIPAllocationMethod"": ""Dynamic"", ""publicIPAddress"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/publicIPAddresses/Ryan-ip""}, ""subnet"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/virtualNetworks/ryan/subnets/ryan""}, ""primary"": true, ""privateIPAddressVersion"": ""IPv4""}}], ""dnsSettings"": {""dnsServers"": [], ""appliedDnsServers"": []}, ""macAddress"": ""00-0D-3A-A4-20-2F"", ""enableIPForwarding"": false, ""networkSecurityGroup"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkSecurityGroups/Ryan-nsg""}, ""primary"": true, ""virtualMachine"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Compute/virtualMachines/Ryan""}}, ""type"": ""Microsoft.Network/networkInterfaces""}
","2020-09-24T08:45:51.000+0000"
"W/""f6b166d4-34a9-45d4-a585-4247c8c2929d""","mscs_inventory_vm",Azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/networkInterfaces/regularmachine684",main,"10.1.0.4",2,westus,regularmachine684,,false,"W/""f6b166d4-34a9-45d4-a585-4247c8c2929d""","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/networkInterfaces/regularmachine684/ipConfigurations/ipconfig1",ipconfig1,false,true,"10.1.0.4",IPv4,Dynamic,Succeeded,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/publicIPAddresses/regularmachine-ip","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/virtualNetworks/asdfasdf-vnet/subnets/default",,,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/networkSecurityGroups/regularmachine-nsg",true,Succeeded,"2219382e-aa19-4ce6-a8b9-a359ede6800b","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Compute/virtualMachines/regularmachine","{"""":_""./"",_"""":_{"""":_{"""":_[],_"""":_[]},_"""":_[{"""":_""""",westus,"mscs_resource_networkInterfaceCard.sample","mscs:resource:networkInterfaceCard",so1,,"cloud_virtualization
inventory
virtualmachine","cloud_virtualization
inventory
virtualmachine",,,none,1600937135,"Microsoft.Network/networkInterfaces","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/virtualNetworks/asdfasdf-vnet","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/virtualNetworks/asdfasdf-vnet/subnets/default","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Compute/virtualMachines/regularmachine","{""type"": ""Microsoft.Network/networkInterfaces"", ""properties"": {""dnsSettings"": {""dnsServers"": [], ""appliedDnsServers"": []}, ""ipConfigurations"": [{""name"": ""ipconfig1"", ""etag"": ""W/\""f6b166d4-34a9-45d4-a585-4247c8c2929d\"""", ""properties"": {""primary"": true, ""privateIPAddress"": ""10.1.0.4"", ""provisioningState"": ""Succeeded"", ""isInUseWithService"": false, ""privateIPAllocationMethod"": ""Dynamic"", ""privateIPAddressVersion"": ""IPv4"", ""publicIPAddress"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/publicIPAddresses/regularmachine-ip""}, ""subnet"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/virtualNetworks/asdfasdf-vnet/subnets/default""}}, ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/networkInterfaces/regularmachine684/ipConfigurations/ipconfig1""}], ""provisioningState"": ""Succeeded"", ""primary"": true, ""networkSecurityGroup"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/networkSecurityGroups/regularmachine-nsg""}, ""virtualMachine"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Compute/virtualMachines/regularmachine""}, ""resourceGuid"": ""2219382e-aa19-4ce6-a8b9-a359ede6800b"", ""enableIPForwarding"": false}, ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/asdfasdf/providers/Microsoft.Network/networkInterfaces/regularmachine684"", ""location"": ""westus"", ""name"": ""regularmachine684"", ""etag"": ""W/\""f6b166d4-34a9-45d4-a585-4247c8c2929d\""""}
","2020-09-24T08:45:35.000+0000"
"W/""cda7ee39-fb70-4457-bb9b-e03b4fa7fecd""","mscs_inventory_vm",Azure,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkInterfaces/forum2019752",main,"10.0.5.4",2,australiaeast,forum2019752,,false,"W/""cda7ee39-fb70-4457-bb9b-e03b4fa7fecd""","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkInterfaces/forum2019752/ipConfigurations/ipconfig1",ipconfig1,,true,"10.0.5.4",IPv4,Dynamic,Succeeded,"/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/publicIPAddresses/Forum2019-ip","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/virtualNetworks/frothlyvnet616/subnets/default","Microsoft.Network/networkInterfaces/ipConfigurations","00-0D-3A-CA-9A-B4","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkSecurityGroups/Forum2019-nsg",,Succeeded,"d35e0149-94a5-4e0c-ba03-ce23ea615194",,"{"""":_"""",_"""":_""//----////.//"",_"""":_""/\""----\"""",_"""":",australiaeast,"mscs_resource_networkInterfaceCard.sample","mscs:resource:networkInterfaceCard",so1,,"cloud_virtualization
inventory
virtualmachine","cloud_virtualization
inventory
virtualmachine",sob,,none,1600937133,"Microsoft.Network/networkInterfaces","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/virtualNetworks/frothlyvnet616","/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/virtualNetworks/frothlyvnet616/subnets/default",,"{""name"": ""forum2019752"", ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkInterfaces/forum2019752"", ""etag"": ""W/\""cda7ee39-fb70-4457-bb9b-e03b4fa7fecd\"""", ""location"": ""australiaeast"", ""tags"": {""Owner"": ""sob""}, ""properties"": {""provisioningState"": ""Succeeded"", ""resourceGuid"": ""d35e0149-94a5-4e0c-ba03-ce23ea615194"", ""ipConfigurations"": [{""name"": ""ipconfig1"", ""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkInterfaces/forum2019752/ipConfigurations/ipconfig1"", ""etag"": ""W/\""cda7ee39-fb70-4457-bb9b-e03b4fa7fecd\"""", ""type"": ""Microsoft.Network/networkInterfaces/ipConfigurations"", ""properties"": {""provisioningState"": ""Succeeded"", ""privateIPAddress"": ""10.0.5.4"", ""privateIPAllocationMethod"": ""Dynamic"", ""publicIPAddress"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/publicIPAddresses/Forum2019-ip""}, ""subnet"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/virtualNetworks/frothlyvnet616/subnets/default""}, ""primary"": true, ""privateIPAddressVersion"": ""IPv4""}}], ""dnsSettings"": {""dnsServers"": [], ""appliedDnsServers"": []}, ""macAddress"": ""00-0D-3A-CA-9A-B4"", ""enableIPForwarding"": false, ""networkSecurityGroup"": {""id"": ""/subscriptions/1213b189-13ff-42fe-b370-df6da421bce1/resourceGroups/frothly/providers/Microsoft.Network/networkSecurityGroups/Forum2019-nsg""}}, ""type"": ""Microsoft.Network/networkInterfaces""}
","2020-09-24T08:45:33.000+0000"
