action,"authorization.action","authorization.scope","body.records.callerIpAddress","body.records.category","body.records.correlationId","body.records.durationMs","body.records.identity.authorization{}.action","body.records.identity.authorization{}.denyAssignmentId","body.records.identity.authorization{}.roleAssignmentId","body.records.identity.authorization{}.roleDefinitionId","body.records.identity.requester.appId","body.records.identity.requester.audience","body.records.identity.requester.objectId","body.records.identity.requester.tenantId","body.records.identity.requester.tokenIssuer","body.records.identity.requester.upn","body.records.identity.tokenHash","body.records.identity.type","body.records.location","body.records.operationName","body.records.operationVersion","body.records.properties.accountName","body.records.properties.conditionsUsed","body.records.properties.etag","body.records.properties.lastModifiedTime","body.records.properties.metricResponseType","body.records.properties.objectKey","body.records.properties.referrerHeader","body.records.properties.requestHeaderSize","body.records.properties.responseBodySize","body.records.properties.responseHeaderSize","body.records.properties.serverLatencyMs","body.records.properties.serviceType","body.records.properties.tlsVersion","body.records.properties.userAgentHeader","body.records.protocol","body.records.resourceId","body.records.resourceType","body.records.schemaVersion","body.records.statusCode","body.records.statusText","body.records.time","body.records.uri",caller,"change_type",channels,"claims.aio","claims.appid","claims.appidacr","claims.aud","claims.exp","claims.groups","claims.http://schemas.microsoft.com/claims/authnclassreference","claims.http://schemas.microsoft.com/claims/authnmethodsreferences","claims.http://schemas.microsoft.com/identity/claims/objectidentifier","claims.http://schemas.microsoft.com/identity/claims/scope","claims.http://schemas.microsoft.com/identity/claims/tenantid","claims.http://schemas.xmlsoap.org/ws/2005/05/identity/claims/name","claims.http://schemas.xmlsoap.org/ws/2005/05/identity/claims/nameidentifier","claims.http://schemas.xmlsoap.org/ws/2005/05/identity/claims/upn","claims.iat","claims.ipaddr","claims.iss","claims.name","claims.nbf","claims.puid","claims.rh","claims.uti","claims.ver","claims.wids","claims.xms_tcdt",correlationId,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",description,dest,dvc,eventDataId,"eventName.localizedValue","eventName.value","eventSource.localizedValue","eventSource.value",eventTimestamp,"event_description",eventtype,host,"httpRequest.clientIpAddress","httpRequest.clientRequestId","httpRequest.method",id,index,level,linecount,"ms_exchange_host",object,"object_attrs","object_category","object_id","object_path",operationId,"operationName.localizedValue","operationName.value",product,"properties.entity","properties.eventCategory","properties.hierarchy","properties.message","properties.policies","properties.requestbody",punct,resourceGroupName,"resourceProviderName.localizedValue","resourceProviderName.value",resourceUri,resourceuri,result,severity,source,sourcetype,"splunk_server","splunk_server_group",src,status,"status.localizedValue","status.value","subStatus.localizedValue","subStatus.value",submissionTimestamp,subscriptionId,tag,"tag::action","tag::eventtype","tag::object_category",time,timeendpos,timestartpos,type,user,"user_name",vendor,"vendor_product","vendor_res_code","x-opt-enqueued-time","x-opt-offset","x-opt-sequence-number","_raw","_time"
,,,"136.34.206.13:49518",StorageRead,"7784b9cc-b01e-002a-7148-0d0dbf000000",3,,,,,,,,,,,,AnonymousPreflight,"East US",BlobPreflightRequest,"2015-02-21",jefftestgroupdiag,,,,Success,"/jefftestgroupdiag",,689,,332,3,blob,"TLS 1.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36",HTTPS,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default","Microsoft.Storage/storageAccounts/blobServices","1.0",200,Success,"2022-01-19T15:26:24.0434202Z","https://jefftestgroupdiag.blob.core.windows.net/?restype=service&comp=properties&_=1642605983844&sv=2020-08-04&ss=bqtf&srt=sco&sp=rwdlacuptfxi&se=2022-01-19T22:50:44Z&sig=XXXXX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,26,january,24,wednesday,2022,0,,,,,,,,,,,,"ip-172-31-28-236.us-west-1.compute.internal",,,,,main,,1,,,,,,,,,,,,,,,,,"{"""":{"""":_{"""":_""--::."",_"""":_""//----//-//.////"",_"""":",,,,,,,,"eventhub://jw-test-event-hub.servicebus.windows.net/splunklogs;partition_id=0;consumer_group=$Default;","mscs:azure:eventhub","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,,,,,,,,,,,"1642605984.043420",58,30,,,,,,,1642606056908,146053503032,603153,"{""body"":{""records"": {""time"": ""2022-01-19T15:26:24.0434202Z"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default"", ""category"": ""StorageRead"", ""operationName"": ""BlobPreflightRequest"", ""operationVersion"": ""2015-02-21"", ""schemaVersion"": ""1.0"", ""statusCode"": 200, ""statusText"": ""Success"", ""durationMs"": 3, ""callerIpAddress"": ""136.34.206.13:49518"", ""correlationId"": ""7784b9cc-b01e-002a-7148-0d0dbf000000"", ""identity"": {""type"": ""AnonymousPreflight""}, ""location"": ""East US"", ""properties"": {""accountName"": ""jefftestgroupdiag"", ""userAgentHeader"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.71 Safari/537.36"", ""serviceType"": ""blob"", ""objectKey"": ""/jefftestgroupdiag"", ""metricResponseType"": ""Success"", ""serverLatencyMs"": 3, ""requestHeaderSize"": 689, ""responseHeaderSize"": 332, ""tlsVersion"": ""TLS 1.2""}, ""uri"": ""https://jefftestgroupdiag.blob.core.windows.net/?restype=service&comp=properties&_=1642605983844&sv=2020-08-04&ss=bqtf&srt=sco&sp=rwdlacuptfxi&se=2022-01-19T22:50:44Z&sig=XXXXX"", ""protocol"": ""HTTPS"", ""resourceType"": ""Microsoft.Storage/storageAccounts/blobServices""}},""x-opt-sequence-number"":603153,""x-opt-offset"":""146053503032"",""x-opt-enqueued-time"":1642606056908}","2022-01-19T09:26:24.043+0000"
,,,"136.34.206.13:44924",StorageRead,"413d0816-c01e-0052-5c46-0dae47000000",5,,,,,,,,,,,,Anonymous,"East US",GetContainerProperties,"2008-10-27",jefftestgroupdiag,,,,ClientOtherError,"/","https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt",656,226,125,5,blob,"TLS 1.2","Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36",HTTPS,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default","Microsoft.Storage/storageAccounts/blobServices","1.0",400,UnknownError,"2022-01-19T15:07:26.8013713Z","https://jefftestgroupdiag.blob.core.windows.net/favicon.ico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,7,january,26,wednesday,2022,0,,,,,,,,,,,,"ip-172-31-28-236.us-west-1.compute.internal",,,,,main,,1,,,,,,,,,,,,,,,,,"{"""":{"""":_{"""":_""--::."",_"""":_""//----//-//.////"",_"""":",,,,,,,,"eventhub://jw-test-event-hub.servicebus.windows.net/splunklogs;partition_id=0;consumer_group=$Default;","mscs:azure:eventhub","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,,,,,,,,,,,"1642604846.801371",58,30,,,,,,,1642604947753,146052763304,602839,"{""body"":{""records"": {""time"": ""2022-01-19T15:07:26.8013713Z"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default"", ""category"": ""StorageRead"", ""operationName"": ""GetContainerProperties"", ""operationVersion"": ""2008-10-27"", ""schemaVersion"": ""1.0"", ""statusCode"": 400, ""statusText"": ""UnknownError"", ""durationMs"": 5, ""callerIpAddress"": ""136.34.206.13:44924"", ""correlationId"": ""413d0816-c01e-0052-5c46-0dae47000000"", ""identity"": {""type"": ""Anonymous""}, ""location"": ""East US"", ""properties"": {""accountName"": ""jefftestgroupdiag"", ""userAgentHeader"": ""Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36"", ""referrerHeader"": ""https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt"", ""serviceType"": ""blob"", ""objectKey"": ""/"", ""metricResponseType"": ""ClientOtherError"", ""serverLatencyMs"": 5, ""requestHeaderSize"": 656, ""responseHeaderSize"": 125, ""responseBodySize"": 226, ""tlsVersion"": ""TLS 1.2""}, ""uri"": ""https://jefftestgroupdiag.blob.core.windows.net/favicon.ico"", ""protocol"": ""HTTPS"", ""resourceType"": ""Microsoft.Storage/storageAccounts/blobServices""}},""x-opt-sequence-number"":602839,""x-opt-offset"":""146052763304"",""x-opt-enqueued-time"":1642604947753}","2022-01-19T09:07:26.801+0000"
,,,"136.34.206.13:44924",StorageRead,"413d07d4-c01e-0052-2146-0dae47000000",4,,,,,,,,,,,,Anonymous,"East US",GetBlob,"2009-09-19",jefftestgroupdiag,"If-None-Match=Tuesday, 18-Jan-22 22:09:05 GMT",,,ClientOtherError,"/jefftestgroupdiag/containertest/testing.txt","android-app://com.slack/",829,,116,4,blob,"TLS 1.2","Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36",HTTPS,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default","Microsoft.Storage/storageAccounts/blobServices","1.0",304,ConditionNotMet,"2022-01-19T15:07:26.7074189Z","https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,7,january,26,wednesday,2022,0,,,,,,,,,,,,"ip-172-31-28-236.us-west-1.compute.internal",,,,,main,,1,,,,,,,,,,,,,,,,,"{"""":{"""":_{"""":_""--::."",_"""":_""//----//-//.////"",_"""":",,,,,,,,"eventhub://jw-test-event-hub.servicebus.windows.net/splunklogs;partition_id=0;consumer_group=$Default;","mscs:azure:eventhub","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,,,,,,,,,,,"1642604846.707418",58,30,,,,,,,1642604947753,146052763304,602839,"{""body"":{""records"": {""time"": ""2022-01-19T15:07:26.7074189Z"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default"", ""category"": ""StorageRead"", ""operationName"": ""GetBlob"", ""operationVersion"": ""2009-09-19"", ""schemaVersion"": ""1.0"", ""statusCode"": 304, ""statusText"": ""ConditionNotMet"", ""durationMs"": 4, ""callerIpAddress"": ""136.34.206.13:44924"", ""correlationId"": ""413d07d4-c01e-0052-2146-0dae47000000"", ""identity"": {""type"": ""Anonymous""}, ""location"": ""East US"", ""properties"": {""accountName"": ""jefftestgroupdiag"", ""userAgentHeader"": ""Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36"", ""referrerHeader"": ""android-app://com.slack/"", ""serviceType"": ""blob"", ""objectKey"": ""/jefftestgroupdiag/containertest/testing.txt"", ""conditionsUsed"": ""If-None-Match=Tuesday, 18-Jan-22 22:09:05 GMT"", ""metricResponseType"": ""ClientOtherError"", ""serverLatencyMs"": 4, ""requestHeaderSize"": 829, ""responseHeaderSize"": 116, ""tlsVersion"": ""TLS 1.2""}, ""uri"": ""https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt"", ""protocol"": ""HTTPS"", ""resourceType"": ""Microsoft.Storage/storageAccounts/blobServices""}},""x-opt-sequence-number"":602839,""x-opt-offset"":""146052763304"",""x-opt-enqueued-time"":1642604947753}","2022-01-19T09:07:26.707+0000"
,,,"136.34.206.13:44924",StorageRead,"413cffb4-c01e-0052-2b46-0dae47000000",5,,,,,,,,,,,,Anonymous,"East US",GetContainerProperties,"2008-10-27",jefftestgroupdiag,,,,ClientOtherError,"/","https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt",656,226,125,5,blob,"TLS 1.2","Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36",HTTPS,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default","Microsoft.Storage/storageAccounts/blobServices","1.0",400,UnknownError,"2022-01-19T15:07:23.9503374Z","https://jefftestgroupdiag.blob.core.windows.net/favicon.ico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,7,january,23,wednesday,2022,0,,,,,,,,,,,,"ip-172-31-28-236.us-west-1.compute.internal",,,,,main,,1,,,,,,,,,,,,,,,,,"{"""":{"""":_{"""":_""--::."",_"""":_""//----//-//.////"",_"""":",,,,,,,,"eventhub://jw-test-event-hub.servicebus.windows.net/splunklogs;partition_id=0;consumer_group=$Default;","mscs:azure:eventhub","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,,,,,,,,,,,"1642604843.950337",58,30,,,,,,,1642604947753,146052763304,602839,"{""body"":{""records"": {""time"": ""2022-01-19T15:07:23.9503374Z"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default"", ""category"": ""StorageRead"", ""operationName"": ""GetContainerProperties"", ""operationVersion"": ""2008-10-27"", ""schemaVersion"": ""1.0"", ""statusCode"": 400, ""statusText"": ""UnknownError"", ""durationMs"": 5, ""callerIpAddress"": ""136.34.206.13:44924"", ""correlationId"": ""413cffb4-c01e-0052-2b46-0dae47000000"", ""identity"": {""type"": ""Anonymous""}, ""location"": ""East US"", ""properties"": {""accountName"": ""jefftestgroupdiag"", ""userAgentHeader"": ""Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36"", ""referrerHeader"": ""https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt"", ""serviceType"": ""blob"", ""objectKey"": ""/"", ""metricResponseType"": ""ClientOtherError"", ""serverLatencyMs"": 5, ""requestHeaderSize"": 656, ""responseHeaderSize"": 125, ""responseBodySize"": 226, ""tlsVersion"": ""TLS 1.2""}, ""uri"": ""https://jefftestgroupdiag.blob.core.windows.net/favicon.ico"", ""protocol"": ""HTTPS"", ""resourceType"": ""Microsoft.Storage/storageAccounts/blobServices""}},""x-opt-sequence-number"":602839,""x-opt-offset"":""146052763304"",""x-opt-enqueued-time"":1642604947753}","2022-01-19T09:07:23.950+0000"
,,,"136.34.206.13:44924",StorageRead,"413cff6d-c01e-0052-7946-0dae47000000",3,,,,,,,,,,,,Anonymous,"East US",GetBlob,"2009-09-19",jefftestgroupdiag,"If-None-Match=Tuesday, 18-Jan-22 22:09:05 GMT",,,ClientOtherError,"/jefftestgroupdiag/containertest/testing.txt","android-app://com.slack/",829,,116,3,blob,"TLS 1.2","Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36",HTTPS,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default","Microsoft.Storage/storageAccounts/blobServices","1.0",304,ConditionNotMet,"2022-01-19T15:07:23.8572559Z","https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,7,january,23,wednesday,2022,0,,,,,,,,,,,,"ip-172-31-28-236.us-west-1.compute.internal",,,,,main,,1,,,,,,,,,,,,,,,,,"{"""":{"""":_{"""":_""--::."",_"""":_""//----//-//.////"",_"""":",,,,,,,,"eventhub://jw-test-event-hub.servicebus.windows.net/splunklogs;partition_id=0;consumer_group=$Default;","mscs:azure:eventhub","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,,,,,,,,,,,"1642604843.857255",58,30,,,,,,,1642604947753,146052763304,602839,"{""body"":{""records"": {""time"": ""2022-01-19T15:07:23.8572559Z"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default"", ""category"": ""StorageRead"", ""operationName"": ""GetBlob"", ""operationVersion"": ""2009-09-19"", ""schemaVersion"": ""1.0"", ""statusCode"": 304, ""statusText"": ""ConditionNotMet"", ""durationMs"": 3, ""callerIpAddress"": ""136.34.206.13:44924"", ""correlationId"": ""413cff6d-c01e-0052-7946-0dae47000000"", ""identity"": {""type"": ""Anonymous""}, ""location"": ""East US"", ""properties"": {""accountName"": ""jefftestgroupdiag"", ""userAgentHeader"": ""Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36"", ""referrerHeader"": ""android-app://com.slack/"", ""serviceType"": ""blob"", ""objectKey"": ""/jefftestgroupdiag/containertest/testing.txt"", ""conditionsUsed"": ""If-None-Match=Tuesday, 18-Jan-22 22:09:05 GMT"", ""metricResponseType"": ""ClientOtherError"", ""serverLatencyMs"": 3, ""requestHeaderSize"": 829, ""responseHeaderSize"": 116, ""tlsVersion"": ""TLS 1.2""}, ""uri"": ""https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt"", ""protocol"": ""HTTPS"", ""resourceType"": ""Microsoft.Storage/storageAccounts/blobServices""}},""x-opt-sequence-number"":602839,""x-opt-offset"":""146052763304"",""x-opt-enqueued-time"":1642604947753}","2022-01-19T09:07:23.857+0000"
,,,"136.34.206.13:44924",StorageRead,"413cfbe2-c01e-0052-4846-0dae47000000",5,,,,,,,,,,,,Anonymous,"East US",GetContainerProperties,"2008-10-27",jefftestgroupdiag,,,,ClientOtherError,"/","https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt",656,226,125,5,blob,"TLS 1.2","Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36",HTTPS,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default","Microsoft.Storage/storageAccounts/blobServices","1.0",400,UnknownError,"2022-01-19T15:07:22.4984120Z","https://jefftestgroupdiag.blob.core.windows.net/favicon.ico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,7,january,22,wednesday,2022,0,,,,,,,,,,,,"ip-172-31-28-236.us-west-1.compute.internal",,,,,main,,1,,,,,,,,,,,,,,,,,"{"""":{"""":_{"""":_""--::."",_"""":_""//----//-//.////"",_"""":",,,,,,,,"eventhub://jw-test-event-hub.servicebus.windows.net/splunklogs;partition_id=0;consumer_group=$Default;","mscs:azure:eventhub","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,,,,,,,,,,,"1642604842.498412",58,30,,,,,,,1642604947753,146052763304,602839,"{""body"":{""records"": {""time"": ""2022-01-19T15:07:22.4984120Z"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default"", ""category"": ""StorageRead"", ""operationName"": ""GetContainerProperties"", ""operationVersion"": ""2008-10-27"", ""schemaVersion"": ""1.0"", ""statusCode"": 400, ""statusText"": ""UnknownError"", ""durationMs"": 5, ""callerIpAddress"": ""136.34.206.13:44924"", ""correlationId"": ""413cfbe2-c01e-0052-4846-0dae47000000"", ""identity"": {""type"": ""Anonymous""}, ""location"": ""East US"", ""properties"": {""accountName"": ""jefftestgroupdiag"", ""userAgentHeader"": ""Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36"", ""referrerHeader"": ""https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt"", ""serviceType"": ""blob"", ""objectKey"": ""/"", ""metricResponseType"": ""ClientOtherError"", ""serverLatencyMs"": 5, ""requestHeaderSize"": 656, ""responseHeaderSize"": 125, ""responseBodySize"": 226, ""tlsVersion"": ""TLS 1.2""}, ""uri"": ""https://jefftestgroupdiag.blob.core.windows.net/favicon.ico"", ""protocol"": ""HTTPS"", ""resourceType"": ""Microsoft.Storage/storageAccounts/blobServices""}},""x-opt-sequence-number"":602839,""x-opt-offset"":""146052763304"",""x-opt-enqueued-time"":1642604947753}","2022-01-19T09:07:22.498+0000"
,,,"136.34.206.13:44924",StorageRead,"413cfbb4-c01e-0052-1d46-0dae47000000",3,,,,,,,,,,,,Anonymous,"East US",GetBlob,"2009-09-19",jefftestgroupdiag,"If-None-Match=Tuesday, 18-Jan-22 22:09:05 GMT",,,ClientOtherError,"/jefftestgroupdiag/containertest/testing.txt","android-app://com.slack/",829,,116,3,blob,"TLS 1.2","Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36",HTTPS,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default","Microsoft.Storage/storageAccounts/blobServices","1.0",304,ConditionNotMet,"2022-01-19T15:07:22.4031145Z","https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,7,january,22,wednesday,2022,0,,,,,,,,,,,,"ip-172-31-28-236.us-west-1.compute.internal",,,,,main,,1,,,,,,,,,,,,,,,,,"{"""":{"""":_{"""":_""--::."",_"""":_""//----//-//.////"",_"""":",,,,,,,,"eventhub://jw-test-event-hub.servicebus.windows.net/splunklogs;partition_id=0;consumer_group=$Default;","mscs:azure:eventhub","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,,,,,,,,,,,"1642604842.403114",58,30,,,,,,,1642604947753,146052763304,602839,"{""body"":{""records"": {""time"": ""2022-01-19T15:07:22.4031145Z"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default"", ""category"": ""StorageRead"", ""operationName"": ""GetBlob"", ""operationVersion"": ""2009-09-19"", ""schemaVersion"": ""1.0"", ""statusCode"": 304, ""statusText"": ""ConditionNotMet"", ""durationMs"": 3, ""callerIpAddress"": ""136.34.206.13:44924"", ""correlationId"": ""413cfbb4-c01e-0052-1d46-0dae47000000"", ""identity"": {""type"": ""Anonymous""}, ""location"": ""East US"", ""properties"": {""accountName"": ""jefftestgroupdiag"", ""userAgentHeader"": ""Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36"", ""referrerHeader"": ""android-app://com.slack/"", ""serviceType"": ""blob"", ""objectKey"": ""/jefftestgroupdiag/containertest/testing.txt"", ""conditionsUsed"": ""If-None-Match=Tuesday, 18-Jan-22 22:09:05 GMT"", ""metricResponseType"": ""ClientOtherError"", ""serverLatencyMs"": 3, ""requestHeaderSize"": 829, ""responseHeaderSize"": 116, ""tlsVersion"": ""TLS 1.2""}, ""uri"": ""https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt"", ""protocol"": ""HTTPS"", ""resourceType"": ""Microsoft.Storage/storageAccounts/blobServices""}},""x-opt-sequence-number"":602839,""x-opt-offset"":""146052763304"",""x-opt-enqueued-time"":1642604947753}","2022-01-19T09:07:22.403+0000"
,,,"136.34.206.13:44924",StorageRead,"413cf985-c01e-0052-3146-0dae47000000",5,,,,,,,,,,,,Anonymous,"East US",GetContainerProperties,"2008-10-27",jefftestgroupdiag,,,,ClientOtherError,"/","https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt",656,226,125,5,blob,"TLS 1.2","Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36",HTTPS,"/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default","Microsoft.Storage/storageAccounts/blobServices","1.0",400,UnknownError,"2022-01-19T15:07:21.5238662Z","https://jefftestgroupdiag.blob.core.windows.net/favicon.ico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,7,january,21,wednesday,2022,0,,,,,,,,,,,,"ip-172-31-28-236.us-west-1.compute.internal",,,,,main,,1,,,,,,,,,,,,,,,,,"{"""":{"""":_{"""":_""--::."",_"""":_""//----//-//.////"",_"""":",,,,,,,,"eventhub://jw-test-event-hub.servicebus.windows.net/splunklogs;partition_id=0;consumer_group=$Default;","mscs:azure:eventhub","ip-172-31-27-100.us-west-1.compute.internal","dmc_group_indexer",,,,,,,,,,,,,"1642604841.523866",58,30,,,,,,,1642604947753,146052763304,602839,"{""body"":{""records"": {""time"": ""2022-01-19T15:07:21.5238662Z"", ""resourceId"": ""/subscriptions/4ff8a8b8-f93f-464e-b546-81507e81e0cd/resourceGroups/jeff-test_group/providers/Microsoft.Storage/storageAccounts/jefftestgroupdiag/blobServices/default"", ""category"": ""StorageRead"", ""operationName"": ""GetContainerProperties"", ""operationVersion"": ""2008-10-27"", ""schemaVersion"": ""1.0"", ""statusCode"": 400, ""statusText"": ""UnknownError"", ""durationMs"": 5, ""callerIpAddress"": ""136.34.206.13:44924"", ""correlationId"": ""413cf985-c01e-0052-3146-0dae47000000"", ""identity"": {""type"": ""Anonymous""}, ""location"": ""East US"", ""properties"": {""accountName"": ""jefftestgroupdiag"", ""userAgentHeader"": ""Mozilla/5.0 (Linux; Android 12; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36"", ""referrerHeader"": ""https://jefftestgroupdiag.blob.core.windows.net/containertest/testing.txt"", ""serviceType"": ""blob"", ""objectKey"": ""/"", ""metricResponseType"": ""ClientOtherError"", ""serverLatencyMs"": 5, ""requestHeaderSize"": 656, ""responseHeaderSize"": 125, ""responseBodySize"": 226, ""tlsVersion"": ""TLS 1.2""}, ""uri"": ""https://jefftestgroupdiag.blob.core.windows.net/favicon.ico"", ""protocol"": ""HTTPS"", ""resourceType"": ""Microsoft.Storage/storageAccounts/blobServices""}},""x-opt-sequence-number"":602839,""x-opt-offset"":""146052763304"",""x-opt-enqueued-time"":1642604947753}","2022-01-19T09:07:21.523+0000"
