"_raw",host,index,source,sourcetype,time
"{""timestamp"": ""2016-07-21 12:58:42"", ""node"": ""1.2.247.40"", ""storagepools"": {""id"": 2, ""protection_policy"": ""+2d:1n"", ""type"": ""nodepool"", ""l3"": false, ""usage"": {""avail_ssd_bytes"": ""0"", ""free_bytes"": ""421085701242880"", ""total_ssd_bytes"": ""0"", ""virtual_hot_spare_bytes"": ""8409821872128"", ""total_bytes"": ""428377133481984"", ""balanced"": true, ""free_ssd_bytes"": ""0"", ""avail_bytes"": ""412675879370752""}, ""name"": ""n400_144tb_48gb"", ""can_disable_l3"": true, ""can_enable_l3"": false, ""lnns"": [1, 2, 3], ""l3_status"": ""storage"", ""manual"": false}, ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 12:58:42"
"{""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41"", ""node"": ""1.2.247.40"", ""settings"": {""spillover_target"": {""id"": null, ""type"": ""anywhere"", ""name"": null}, ""automatically_manage_io_optimization"": ""files_at_default"", ""ssd_l3_cache_default_enabled"": true, ""virtual_hot_spare_deny_writes"": true, ""global_namespace_acceleration_enabled"": false, ""global_namespace_acceleration_state"": ""inactive"", ""spillover_enabled"": true, ""virtual_hot_spare_limit_percent"": 0, ""virtual_hot_spare_hide_spare"": true, ""virtual_hot_spare_limit_drives"": 1, ""automatically_manage_protection"": ""files_at_default"", ""protect_directories_one_level_higher"": true}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/settings","emc:isilon:rest","21-07-2016 13:58:41"
"{""node"": ""1.2.247.40"", ""namespace"": ""storagepool"", ""nodepools"": {""usage"": {""balanced"": true, ""free_bytes"": ""421085685669888"", ""total_bytes"": ""428377133481984"", ""virtual_hot_spare_bytes"": ""8409821872128"", ""free_ssd_bytes"": ""0"", ""avail_bytes"": ""412675863797760"", ""avail_ssd_bytes"": ""0"", ""total_ssd_bytes"": ""0""}, ""lnns"": [1, 2, 3], ""tier"": null, ""l3_status"": ""storage"", ""manual"": false, ""name"": ""n400_144tb_48gb"", ""id"": 2, ""can_disable_l3"": true, ""can_enable_l3"": false, ""l3"": false, ""protection_policy"": ""+2d:1n""}, ""timestamp"": ""2016-07-21 13:58:41""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""node"": ""1.2.247.40"", ""total"": 1, ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""node"": ""1.2.247.40"", ""total"": 1, ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""storagepools"": {""id"": 2, ""can_disable_l3"": true, ""name"": ""n400_144tb_48gb"", ""protection_policy"": ""+2d:1n"", ""l3"": false, ""can_enable_l3"": false, ""usage"": {""virtual_hot_spare_bytes"": ""8409821872128"", ""free_ssd_bytes"": ""0"", ""balanced"": true, ""total_bytes"": ""428377133481984"", ""total_ssd_bytes"": ""0"", ""free_bytes"": ""421085685669888"", ""avail_bytes"": ""412675863797760"", ""avail_ssd_bytes"": ""0""}, ""lnns"": [1, 2, 3], ""type"": ""nodepool"", ""manual"": false, ""l3_status"": ""storage""}, ""node"": ""1.2.247.40"", ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""timestamp"": ""2016-07-21 13:58:41"", ""namespace"": ""storagepool"", ""total"": 0, ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/tiers","emc:isilon:rest","21-07-2016 13:58:41"
"{""node"": ""1.2.246.130"", ""settings"": {""spillover_enabled"": true, ""spillover_target"": {""type"": ""anywhere"", ""id"": null, ""name"": null}, ""virtual_hot_spare_deny_writes"": true, ""protect_directories_one_level_higher"": true, ""global_namespace_acceleration_enabled"": false, ""virtual_hot_spare_hide_spare"": true, ""automatically_manage_protection"": ""files_at_default"", ""ssd_l3_cache_default_enabled"": true, ""virtual_hot_spare_limit_percent"": 0, ""global_namespace_acceleration_state"": ""inactive"", ""virtual_hot_spare_limit_drives"": 1, ""automatically_manage_io_optimization"": ""files_at_default""}, ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/settings","emc:isilon:rest","21-07-2016 13:58:41"
"{""node"": ""1.2.246.130"", ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41"", ""nodepools"": {""manual"": false, ""l3_status"": ""storage"", ""lnns"": [1, 2, 3], ""name"": ""s200_7.2tb_48gb"", ""tier"": ""s200_tier"", ""id"": 2, ""can_enable_l3"": false, ""usage"": {""free_ssd_bytes"": ""0"", ""avail_ssd_bytes"": ""0"", ""virtual_hot_spare_bytes"": ""693188919296"", ""free_bytes"": ""3783349190656"", ""total_bytes"": ""20159194857472"", ""balanced"": false, ""avail_bytes"": ""3090160271360"", ""total_ssd_bytes"": ""0""}, ""can_disable_l3"": true, ""l3"": false, ""protection_policy"": ""+2d:1n""}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""namespace"": ""storagepool"", ""total"": 1, ""timestamp"": ""2016-07-21 13:58:41"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""node"": ""1.2.246.130"", ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41"", ""storagepools"": {""l3"": false, ""lnns"": [1, 2, 3], ""type"": ""nodepool"", ""id"": 2, ""l3_status"": ""storage"", ""protection_policy"": ""+2d:1n"", ""usage"": {""total_bytes"": ""20159194857472"", ""avail_bytes"": ""3090160271360"", ""free_bytes"": ""3783349190656"", ""avail_ssd_bytes"": ""0"", ""free_ssd_bytes"": ""0"", ""balanced"": false, ""virtual_hot_spare_bytes"": ""693188919296"", ""total_ssd_bytes"": ""0""}, ""manual"": false, ""name"": ""s200_7.2tb_48gb"", ""can_disable_l3"": true, ""can_enable_l3"": false}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""node"": ""1.2.246.130"", ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41"", ""storagepools"": {""children"": [""s200_7.2tb_48gb""], ""usage"": {""total_bytes"": ""20159194857472"", ""avail_bytes"": ""3090160271360"", ""free_bytes"": ""3783349190656"", ""avail_ssd_bytes"": ""0"", ""free_ssd_bytes"": ""0"", ""balanced"": false, ""virtual_hot_spare_bytes"": ""693188919296"", ""total_ssd_bytes"": ""0""}, ""lnns"": [1, 2, 3], ""type"": ""tier"", ""name"": ""s200_tier"", ""id"": 11}}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""node"": ""1.2.246.130"", ""total"": 2, ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 13:58:41""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 13:58:41"
"{""total"": 1, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 13:58:41"", ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/tiers","emc:isilon:rest","21-07-2016 13:58:41"
"{""tiers"": {""name"": ""s200_tier"", ""usage"": {""total_ssd_bytes"": ""0"", ""virtual_hot_spare_bytes"": ""693188919296"", ""balanced"": false, ""free_ssd_bytes"": ""0"", ""total_bytes"": ""20159194857472"", ""avail_bytes"": ""3090160271360"", ""avail_ssd_bytes"": ""0"", ""free_bytes"": ""3783349190656""}, ""id"": 11, ""lnns"": [1, 2, 3], ""children"": [""s200_7.2tb_48gb""]}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 13:58:41"", ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/tiers","emc:isilon:rest","21-07-2016 13:58:41"
"{""settings"": {""global_namespace_acceleration_enabled"": false, ""automatically_manage_io_optimization"": ""files_at_default"", ""virtual_hot_spare_limit_drives"": 1, ""ssd_l3_cache_default_enabled"": true, ""virtual_hot_spare_limit_percent"": 0, ""global_namespace_acceleration_state"": ""inactive"", ""automatically_manage_protection"": ""files_at_default"", ""virtual_hot_spare_hide_spare"": true, ""virtual_hot_spare_deny_writes"": true, ""protect_directories_one_level_higher"": true, ""spillover_target"": {""name"": null, ""type"": ""anywhere"", ""id"": null}, ""spillover_enabled"": true}, ""node"": ""1.2.247.40"", ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 14:58:41""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/settings","emc:isilon:rest","21-07-2016 14:58:41"
"{""timestamp"": ""2016-07-21 14:58:41"", ""namespace"": ""storagepool"", ""total"": 0, ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/tiers","emc:isilon:rest","21-07-2016 14:58:41"
"{""timestamp"": ""2016-07-21 14:58:41"", ""namespace"": ""storagepool"", ""node"": ""1.2.247.40"", ""storagepools"": {""can_enable_l3"": false, ""name"": ""n400_144tb_48gb"", ""can_disable_l3"": true, ""l3"": false, ""type"": ""nodepool"", ""id"": 2, ""lnns"": [1, 2, 3], ""manual"": false, ""protection_policy"": ""+2d:1n"", ""l3_status"": ""storage"", ""usage"": {""avail_ssd_bytes"": ""0"", ""free_ssd_bytes"": ""0"", ""total_ssd_bytes"": ""0"", ""total_bytes"": ""428377133481984"", ""virtual_hot_spare_bytes"": ""8409821872128"", ""balanced"": true, ""avail_bytes"": ""412675832463360"", ""free_bytes"": ""421085654335488""}}}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""timestamp"": ""2016-07-21 14:58:41"", ""namespace"": ""storagepool"", ""total"": 1, ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""timestamp"": ""2016-07-21 14:58:41"", ""namespace"": ""storagepool"", ""total"": 1, ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""timestamp"": ""2016-07-21 14:58:41"", ""nodepools"": {""can_disable_l3"": true, ""protection_policy"": ""+2d:1n"", ""l3"": false, ""can_enable_l3"": false, ""id"": 2, ""tier"": null, ""l3_status"": ""storage"", ""usage"": {""avail_bytes"": ""412675832463360"", ""free_ssd_bytes"": ""0"", ""total_bytes"": ""428377133481984"", ""total_ssd_bytes"": ""0"", ""free_bytes"": ""421085654335488"", ""avail_ssd_bytes"": ""0"", ""virtual_hot_spare_bytes"": ""8409821872128"", ""balanced"": true}, ""manual"": false, ""lnns"": [1, 2, 3], ""name"": ""n400_144tb_48gb""}, ""namespace"": ""storagepool"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""settings"": {""protect_directories_one_level_higher"": true, ""global_namespace_acceleration_state"": ""inactive"", ""virtual_hot_spare_deny_writes"": true, ""ssd_l3_cache_default_enabled"": true, ""spillover_enabled"": true, ""automatically_manage_protection"": ""files_at_default"", ""global_namespace_acceleration_enabled"": false, ""automatically_manage_io_optimization"": ""files_at_default"", ""spillover_target"": {""name"": null, ""type"": ""anywhere"", ""id"": null}, ""virtual_hot_spare_limit_drives"": 1, ""virtual_hot_spare_limit_percent"": 0, ""virtual_hot_spare_hide_spare"": true}, ""namespace"": ""storagepool"", ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 14:58:41""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/settings","emc:isilon:rest","21-07-2016 14:58:41"
"{""tiers"": {""name"": ""s200_tier"", ""usage"": {""avail_bytes"": ""3087896469504"", ""free_bytes"": ""3781085388800"", ""avail_ssd_bytes"": ""0"", ""virtual_hot_spare_bytes"": ""693188919296"", ""total_ssd_bytes"": ""0"", ""balanced"": false, ""free_ssd_bytes"": ""0"", ""total_bytes"": ""20159194857472""}, ""lnns"": [1, 2, 3], ""id"": 11, ""children"": [""s200_7.2tb_48gb""]}, ""timestamp"": ""2016-07-21 14:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/tiers","emc:isilon:rest","21-07-2016 14:58:41"
"{""total"": 1, ""timestamp"": ""2016-07-21 14:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/tiers","emc:isilon:rest","21-07-2016 14:58:41"
"{""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 14:58:41"", ""nodepools"": {""usage"": {""avail_bytes"": ""3087896469504"", ""free_bytes"": ""3781085388800"", ""avail_ssd_bytes"": ""0"", ""virtual_hot_spare_bytes"": ""693188919296"", ""total_ssd_bytes"": ""0"", ""balanced"": false, ""free_ssd_bytes"": ""0"", ""total_bytes"": ""20159194857472""}, ""l3"": false, ""can_disable_l3"": true, ""id"": 2, ""protection_policy"": ""+2d:1n"", ""tier"": ""s200_tier"", ""can_enable_l3"": false, ""l3_status"": ""storage"", ""lnns"": [1, 2, 3], ""name"": ""s200_7.2tb_48gb"", ""manual"": false}, ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""total"": 1, ""timestamp"": ""2016-07-21 14:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""storagepools"": {""can_enable_l3"": false, ""name"": ""s200_7.2tb_48gb"", ""l3"": false, ""type"": ""nodepool"", ""can_disable_l3"": true, ""id"": 2, ""manual"": false, ""lnns"": [1, 2, 3], ""protection_policy"": ""+2d:1n"", ""l3_status"": ""storage"", ""usage"": {""free_ssd_bytes"": ""0"", ""balanced"": false, ""total_bytes"": ""20159194857472"", ""virtual_hot_spare_bytes"": ""693188919296"", ""total_ssd_bytes"": ""0"", ""avail_ssd_bytes"": ""0"", ""avail_bytes"": ""3087896469504"", ""free_bytes"": ""3781085388800""}}, ""timestamp"": ""2016-07-21 14:58:41"", ""namespace"": ""storagepool"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""storagepools"": {""id"": 11, ""name"": ""s200_tier"", ""lnns"": [1, 2, 3], ""type"": ""tier"", ""children"": [""s200_7.2tb_48gb""], ""usage"": {""free_ssd_bytes"": ""0"", ""balanced"": false, ""total_bytes"": ""20159194857472"", ""virtual_hot_spare_bytes"": ""693188919296"", ""total_ssd_bytes"": ""0"", ""avail_ssd_bytes"": ""0"", ""avail_bytes"": ""3087896469504"", ""free_bytes"": ""3781085388800""}}, ""timestamp"": ""2016-07-21 14:58:41"", ""namespace"": ""storagepool"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""total"": 2, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-07-21 14:58:41"", ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 14:58:41"
"{""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 15:58:41"", ""node"": ""1.2.247.40"", ""total"": 1}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 15:58:41"
"{""storagepools"": {""protection_policy"": ""+2d:1n"", ""l3_status"": ""storage"", ""type"": ""nodepool"", ""can_enable_l3"": false, ""lnns"": [1, 2, 3], ""id"": 2, ""can_disable_l3"": true, ""l3"": false, ""manual"": false, ""usage"": {""total_ssd_bytes"": ""0"", ""free_bytes"": ""421085640146944"", ""balanced"": true, ""free_ssd_bytes"": ""0"", ""avail_bytes"": ""412675818274816"", ""virtual_hot_spare_bytes"": ""8409821872128"", ""avail_ssd_bytes"": ""0"", ""total_bytes"": ""428377133481984""}, ""name"": ""n400_144tb_48gb""}, ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 15:58:41"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/storagepools","emc:isilon:rest","21-07-2016 15:58:41"
"{""timestamp"": ""2016-07-21 15:58:41"", ""settings"": {""spillover_enabled"": true, ""spillover_target"": {""id"": null, ""type"": ""anywhere"", ""name"": null}, ""global_namespace_acceleration_state"": ""inactive"", ""virtual_hot_spare_limit_percent"": 0, ""protect_directories_one_level_higher"": true, ""virtual_hot_spare_deny_writes"": true, ""virtual_hot_spare_hide_spare"": true, ""virtual_hot_spare_limit_drives"": 1, ""automatically_manage_protection"": ""files_at_default"", ""ssd_l3_cache_default_enabled"": true, ""automatically_manage_io_optimization"": ""files_at_default"", ""global_namespace_acceleration_enabled"": false}, ""node"": ""1.2.247.40"", ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/settings","emc:isilon:rest","21-07-2016 15:58:41"
"{""node"": ""1.2.247.40"", ""nodepools"": {""tier"": null, ""protection_policy"": ""+2d:1n"", ""usage"": {""virtual_hot_spare_bytes"": ""8409821872128"", ""avail_ssd_bytes"": ""0"", ""balanced"": true, ""total_bytes"": ""428377133481984"", ""total_ssd_bytes"": ""0"", ""avail_bytes"": ""412675818274816"", ""free_bytes"": ""421085640146944"", ""free_ssd_bytes"": ""0""}, ""id"": 2, ""can_enable_l3"": false, ""manual"": false, ""name"": ""n400_144tb_48gb"", ""lnns"": [1, 2, 3], ""l3"": false, ""can_disable_l3"": true, ""l3_status"": ""storage""}, ""timestamp"": ""2016-07-21 15:58:41"", ""namespace"": ""storagepool""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 15:58:41"
"{""node"": ""1.2.247.40"", ""total"": 1, ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 15:58:41""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/nodepools","emc:isilon:rest","21-07-2016 15:58:41"
"{""node"": ""1.2.247.40"", ""total"": 0, ""namespace"": ""storagepool"", ""timestamp"": ""2016-07-21 15:58:41""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/storagepool/tiers","emc:isilon:rest","21-07-2016 15:58:41"
"{""namespace"": ""storagepool"", ""settings"": {""global_namespace_acceleration_state"": ""inactive"", ""protect_directories_one_level_higher"": true, ""virtual_hot_spare_limit_drives"": 1, ""spillover_target"": {""id"": null, ""name"": null, ""type"": ""anywhere""}, ""spillover_enabled"": true, ""virtual_hot_spare_deny_writes"": true, ""virtual_hot_spare_hide_spare"": true, ""automatically_manage_protection"": ""files_at_default"", ""ssd_l3_cache_default_enabled"": true, ""virtual_hot_spare_limit_percent"": 0, ""automatically_manage_io_optimization"": ""files_at_default"", ""global_namespace_acceleration_enabled"": false}, ""timestamp"": ""2016-07-21 15:58:41"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/storagepool/settings","emc:isilon:rest","21-07-2016 15:58:41"
