"_raw",host,index,source,sourcetype,time
"{""node"": ""1.2.247.40"", ""timestamp"": ""2016-07-21 12:58:41"", ""shares"": {""browsable"": true, ""inheritable_path_acl"": true, ""create_permissions"": ""default acl"", ""directory_create_mask"": 448, ""file_create_mask"": 448, ""id"": ""WestPac"", ""zid"": 1, ""oplocks"": true, ""auto_create_directory"": false, ""access_based_enumeration"": false, ""mangle_byte_start"": 60672, ""file_create_mode"": 64, ""permissions"": [{""trustee"": {""id"": ""SID:S-1-1-0"", ""type"": ""wellknown"", ""name"": ""Everyone""}, ""permission_type"": ""allow"", ""permission"": ""full""}], ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""access_based_enumeration_root_only"": false, ""description"": """", ""host_acl"": [], ""allow_delete_readonly"": false, ""path"": ""/ifs/data/WestPac_Test"", ""impersonate_guest"": ""never"", ""run_as_root"": [], ""ntfs_acl_support"": true, ""change_notify"": ""norecurse"", ""allow_variable_expansion"": false, ""hide_dot_files"": false, ""impersonate_user"": """", ""csc_policy"": ""manual"", ""allow_execute_always"": false, ""name"": ""WestPac"", ""strict_locking"": false, ""strict_flush"": true, ""directory_create_mode"": 0}, ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""namespace"": ""protocols"", ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.247.40"", ""total"": 2}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/protocols/nfs/exports","emc:isilon:rest","21-07-2016 12:58:41"
"{""namespace"": ""protocols"", ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.247.40"", ""resume"": null}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/protocols/nfs/exports","emc:isilon:rest","21-07-2016 12:58:41"
"{""exports"": {""max_file_size"": 9223372036854775807, ""readdirplus_prefetch"": 10, ""read_write_clients"": [], ""map_full"": true, ""root_clients"": [], ""map_lookup_uid"": false, ""read_transfer_size"": 131072, ""id"": 2, ""read_transfer_multiple"": 512, ""setattr_asynchronous"": false, ""can_set_time"": true, ""commit_asynchronous"": false, ""readdirplus"": true, ""write_transfer_multiple"": 512, ""map_retry"": true, ""write_datasync_reply"": ""DATASYNC"", ""return_32bit_file_ids"": false, ""map_root"": {""groups"": [""""], ""user"": ""nobody""}, ""map_all"": {}, ""read_only_clients"": [], ""directory_transfer_size"": 131072, ""block_size"": 8192, ""security_flavors"": [""unix""], ""paths"": [""/ifs/.ifsvar/modules/fsa""], ""write_transfer_max_size"": 1048576, ""symlinks"": true, ""write_filesync_reply"": ""FILESYNC"", ""encoding"": ""DEFAULT"", ""all_dirs"": false, ""read_transfer_max_size"": 1048576, ""write_transfer_size"": 524288, ""write_datasync_action"": ""DATASYNC"", ""clients"": [], ""write_filesync_action"": ""FILESYNC"", ""time_delta"": 1e-09, ""write_unstable_reply"": ""UNSTABLE"", ""unresolved_clients"": [], ""description"": ""InsightIQ FSA - SYSTEM EXPORT"", ""read_only"": false, ""write_unstable_action"": ""UNSTABLE"", ""snapshot"": ""-"", ""conflicting_paths"": []}, ""namespace"": ""protocols"", ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/protocols/nfs/exports","emc:isilon:rest","21-07-2016 12:58:41"
"{""exports"": {""max_file_size"": 9223372036854775807, ""readdirplus_prefetch"": 10, ""read_write_clients"": [], ""map_full"": true, ""root_clients"": [], ""map_lookup_uid"": false, ""read_transfer_size"": 131072, ""id"": 1, ""read_transfer_multiple"": 512, ""setattr_asynchronous"": false, ""can_set_time"": true, ""commit_asynchronous"": false, ""readdirplus"": true, ""write_transfer_multiple"": 512, ""map_retry"": true, ""write_datasync_reply"": ""DATASYNC"", ""return_32bit_file_ids"": false, ""map_root"": {""groups"": [""""], ""user"": ""nobody""}, ""map_all"": {}, ""read_only_clients"": [], ""directory_transfer_size"": 131072, ""block_size"": 8192, ""security_flavors"": [""unix""], ""paths"": [""/ifs""], ""write_transfer_max_size"": 1048576, ""symlinks"": true, ""write_filesync_reply"": ""FILESYNC"", ""encoding"": ""DEFAULT"", ""all_dirs"": true, ""read_transfer_max_size"": 1048576, ""write_transfer_size"": 524288, ""write_datasync_action"": ""DATASYNC"", ""clients"": [], ""write_filesync_action"": ""FILESYNC"", ""time_delta"": 1e-09, ""write_unstable_reply"": ""UNSTABLE"", ""unresolved_clients"": [], ""description"": ""Default export"", ""read_only"": false, ""write_unstable_action"": ""UNSTABLE"", ""snapshot"": ""-"", ""conflicting_paths"": []}, ""namespace"": ""protocols"", ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.247.40""}","splunk-test03",isilon,"isilon://1.2.247.40::/platform/1/protocols/nfs/exports","emc:isilon:rest","21-07-2016 12:58:41"
"{""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""resume"": null, ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""total"": 7, ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""shares"": {""permissions"": [{""permission"": ""full"", ""permission_type"": ""allow"", ""trustee"": {""id"": ""SID:S-1-1-0"", ""name"": ""Everyone"", ""type"": ""wellknown""}}], ""access_based_enumeration"": false, ""description"": """", ""directory_create_mode"": 0, ""directory_create_mask"": 448, ""file_create_mode"": 64, ""impersonate_guest"": ""never"", ""id"": ""vifx-test"", ""access_based_enumeration_root_only"": false, ""host_acl"": [], ""create_permissions"": ""default acl"", ""name"": ""vifx-test"", ""oplocks"": true, ""allow_delete_readonly"": false, ""mangle_byte_start"": 60672, ""auto_create_directory"": false, ""inheritable_path_acl"": true, ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""path"": ""/ifs/foxc"", ""run_as_root"": [], ""zid"": 1, ""csc_policy"": ""manual"", ""strict_flush"": true, ""allow_variable_expansion"": false, ""ntfs_acl_support"": true, ""browsable"": true, ""allow_execute_always"": false, ""impersonate_user"": """", ""hide_dot_files"": false, ""change_notify"": ""norecurse"", ""file_create_mask"": 448, ""strict_locking"": false}, ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""shares"": {""permissions"": [{""permission"": ""full"", ""permission_type"": ""allow"", ""trustee"": {""id"": ""SID:S-1-5-21-3523807955-3743164635-854022689-513"", ""name"": ""ASC\\domain users"", ""type"": ""group""}}], ""access_based_enumeration"": false, ""description"": """", ""directory_create_mode"": 0, ""directory_create_mask"": 448, ""file_create_mode"": 64, ""impersonate_guest"": ""never"", ""id"": ""testperm21"", ""access_based_enumeration_root_only"": false, ""host_acl"": [], ""create_permissions"": ""default acl"", ""name"": ""testperm21"", ""oplocks"": true, ""allow_delete_readonly"": false, ""mangle_byte_start"": 60672, ""auto_create_directory"": false, ""inheritable_path_acl"": true, ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""path"": ""/ifs/testperm2"", ""run_as_root"": [], ""zid"": 1, ""csc_policy"": ""manual"", ""strict_flush"": true, ""allow_variable_expansion"": false, ""ntfs_acl_support"": true, ""browsable"": true, ""allow_execute_always"": false, ""impersonate_user"": """", ""hide_dot_files"": false, ""change_notify"": ""norecurse"", ""file_create_mask"": 448, ""strict_locking"": false}, ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""shares"": {""permissions"": [{""permission"": ""full"", ""permission_type"": ""allow"", ""trustee"": {""id"": ""SID:S-1-1-0"", ""name"": ""Everyone"", ""type"": ""wellknown""}}], ""access_based_enumeration"": false, ""description"": ""Isilon OneFS"", ""directory_create_mode"": 0, ""directory_create_mask"": 448, ""file_create_mode"": 64, ""impersonate_guest"": ""never"", ""id"": ""ifs"", ""access_based_enumeration_root_only"": false, ""host_acl"": [], ""create_permissions"": ""default acl"", ""name"": ""ifs"", ""oplocks"": true, ""allow_delete_readonly"": false, ""mangle_byte_start"": 60672, ""auto_create_directory"": false, ""inheritable_path_acl"": false, ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""path"": ""/ifs"", ""run_as_root"": [], ""zid"": 1, ""csc_policy"": ""manual"", ""strict_flush"": true, ""allow_variable_expansion"": false, ""ntfs_acl_support"": true, ""browsable"": true, ""allow_execute_always"": false, ""impersonate_user"": """", ""hide_dot_files"": false, ""change_notify"": ""norecurse"", ""file_create_mask"": 448, ""strict_locking"": false}, ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""shares"": {""permissions"": [{""permission"": ""full"", ""permission_type"": ""allow"", ""trustee"": {""id"": ""SID:S-1-1-0"", ""name"": ""Everyone"", ""type"": ""wellknown""}}], ""access_based_enumeration"": false, ""description"": """", ""directory_create_mode"": 0, ""directory_create_mask"": 448, ""file_create_mode"": 64, ""impersonate_guest"": ""never"", ""id"": ""daithi"", ""access_based_enumeration_root_only"": false, ""host_acl"": [], ""create_permissions"": ""default acl"", ""name"": ""daithi"", ""oplocks"": true, ""allow_delete_readonly"": false, ""mangle_byte_start"": 60672, ""auto_create_directory"": false, ""inheritable_path_acl"": true, ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""path"": ""/ifs/data/Daithi"", ""run_as_root"": [], ""zid"": 1, ""csc_policy"": ""manual"", ""strict_flush"": true, ""allow_variable_expansion"": false, ""ntfs_acl_support"": true, ""browsable"": true, ""allow_execute_always"": false, ""impersonate_user"": """", ""hide_dot_files"": false, ""change_notify"": ""norecurse"", ""file_create_mask"": 448, ""strict_locking"": false}, ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""shares"": {""permissions"": [{""permission"": ""full"", ""permission_type"": ""allow"", ""trustee"": {""id"": ""SID:S-1-5-21-3523807955-3743164635-854022689-513"", ""name"": ""ASC\\domain users"", ""type"": ""group""}}], ""access_based_enumeration"": false, ""description"": ""SAWATER3"", ""directory_create_mode"": 0, ""directory_create_mask"": 448, ""file_create_mode"": 64, ""impersonate_guest"": ""never"", ""id"": ""SAWATER3"", ""access_based_enumeration_root_only"": false, ""host_acl"": [], ""create_permissions"": ""default acl"", ""name"": ""SAWATER3"", ""oplocks"": true, ""allow_delete_readonly"": false, ""mangle_byte_start"": 60672, ""auto_create_directory"": false, ""inheritable_path_acl"": false, ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""path"": ""/ifs/vipr/FileSilver/Customer1/Customer_One_Base_Project/SAWATER3"", ""run_as_root"": [], ""zid"": 1, ""csc_policy"": ""manual"", ""strict_flush"": true, ""allow_variable_expansion"": false, ""ntfs_acl_support"": true, ""browsable"": true, ""allow_execute_always"": false, ""impersonate_user"": """", ""hide_dot_files"": false, ""change_notify"": ""norecurse"", ""file_create_mask"": 448, ""strict_locking"": false}, ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""shares"": {""permissions"": [{""permission"": ""full"", ""permission_type"": ""allow"", ""trustee"": {""id"": ""SID:S-1-5-21-3523807955-3743164635-854022689-513"", ""name"": ""ASC\\domain users"", ""type"": ""group""}}], ""access_based_enumeration"": false, ""description"": ""SAWATER2"", ""directory_create_mode"": 0, ""directory_create_mask"": 448, ""file_create_mode"": 64, ""impersonate_guest"": ""never"", ""id"": ""SAWATER2"", ""access_based_enumeration_root_only"": false, ""host_acl"": [], ""create_permissions"": ""default acl"", ""name"": ""SAWATER2"", ""oplocks"": true, ""allow_delete_readonly"": false, ""mangle_byte_start"": 60672, ""auto_create_directory"": false, ""inheritable_path_acl"": false, ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""path"": ""/ifs/vipr/FileSilver/Customer1/Customer_One_Base_Project/SAWATER2"", ""run_as_root"": [], ""zid"": 1, ""csc_policy"": ""manual"", ""strict_flush"": true, ""allow_variable_expansion"": false, ""ntfs_acl_support"": true, ""browsable"": true, ""allow_execute_always"": false, ""impersonate_user"": """", ""hide_dot_files"": false, ""change_notify"": ""norecurse"", ""file_create_mask"": 448, ""strict_locking"": false}, ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""shares"": {""permissions"": [{""permission"": ""full"", ""permission_type"": ""allow"", ""trustee"": {""id"": ""SID:S-1-5-21-3523807955-3743164635-854022689-513"", ""name"": ""ASC\\domain users"", ""type"": ""group""}}], ""access_based_enumeration"": false, ""description"": ""SAWTAER1"", ""directory_create_mode"": 0, ""directory_create_mask"": 448, ""file_create_mode"": 64, ""impersonate_guest"": ""never"", ""id"": ""SAWATER1"", ""access_based_enumeration_root_only"": false, ""host_acl"": [], ""create_permissions"": ""default acl"", ""name"": ""SAWATER1"", ""oplocks"": true, ""allow_delete_readonly"": false, ""mangle_byte_start"": 60672, ""auto_create_directory"": false, ""inheritable_path_acl"": false, ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""path"": ""/ifs/vipr/FileSilver/Customer1/Customer_One_Base_Project/SAWATER1"", ""run_as_root"": [], ""zid"": 1, ""csc_policy"": ""manual"", ""strict_flush"": true, ""allow_variable_expansion"": false, ""ntfs_acl_support"": true, ""browsable"": true, ""allow_execute_always"": false, ""impersonate_user"": """", ""hide_dot_files"": false, ""change_notify"": ""norecurse"", ""file_create_mask"": 448, ""strict_locking"": false}, ""timestamp"": ""2016-07-21 12:58:41"", ""node"": ""1.2.246.130"", ""namespace"": ""protocols""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 12:58:41"
"{""namespace"": ""protocols"", ""timestamp"": ""2016-07-21 13:58:40"", ""node"": ""1.2.246.130"", ""total"": 7}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 13:58:40"
"{""namespace"": ""protocols"", ""shares"": {""browsable"": true, ""file_create_mode"": 64, ""path"": ""/ifs/foxc"", ""access_based_enumeration_root_only"": false, ""directory_create_mode"": 0, ""file_create_mask"": 448, ""csc_policy"": ""manual"", ""permissions"": [{""permission"": ""full"", ""permission_type"": ""allow"", ""trustee"": {""id"": ""SID:S-1-1-0"", ""name"": ""Everyone"", ""type"": ""wellknown""}}], ""inheritable_path_acl"": true, ""impersonate_user"": """", ""oplocks"": true, ""create_permissions"": ""default acl"", ""access_based_enumeration"": false, ""allow_delete_readonly"": false, ""impersonate_guest"": ""never"", ""hide_dot_files"": false, ""auto_create_directory"": false, ""mangle_byte_start"": 60672, ""ntfs_acl_support"": true, ""strict_flush"": true, ""strict_locking"": false, ""zid"": 1, ""description"": """", ""change_notify"": ""norecurse"", ""allow_execute_always"": false, ""id"": ""vifx-test"", ""directory_create_mask"": 448, ""mangle_map"": [""0x01-0x1F:-1"", ""0x22:-1"", ""0x2A:-1"", ""0x3A:-1"", ""0x3C:-1"", ""0x3E:-1"", ""0x3F:-1"", ""0x5C:-1""], ""allow_variable_expansion"": false, ""host_acl"": [], ""name"": ""vifx-test"", ""run_as_root"": []}, ""timestamp"": ""2016-07-21 13:58:40"", ""node"": ""1.2.246.130""}","splunk-test03",isilon,"isilon://1.2.246.130::/platform/1/protocols/smb/shares","emc:isilon:rest","21-07-2016 13:58:40"
